"Index Name","Date","Open","High","Low","Close"
"NIFTY OIL & GAS","29 Dec 2023","9548.30","9558.75","9474.40","9496.15"
"NIFTY OIL & GAS","28 Dec 2023","9433.55","9625.55","9401.45","9588.75"
"NIFTY OIL & GAS","27 Dec 2023","9477.30","9491.40","9376.00","9399.40"
"NIFTY OIL & GAS","26 Dec 2023","9316.30","9451.05","9290.50","9427.05"
"NIFTY OIL & GAS","22 Dec 2023","9249.05","9297.40","9213.25","9287.05"
"NIFTY OIL & GAS","21 Dec 2023","8992.70","9223.35","8971.80","9210.45"
"NIFTY OIL & GAS","20 Dec 2023","9289.50","9447.70","9035.20","9053.80"
"NIFTY OIL & GAS","19 Dec 2023","9241.35","9258.10","9142.05","9228.65"
"NIFTY OIL & GAS","18 Dec 2023","9165.60","9206.10","9113.05","9155.65"
"NIFTY OIL & GAS","15 Dec 2023","9082.35","9190.35","9070.25","9150.90"
"NIFTY OIL & GAS","14 Dec 2023","8987.05","9054.30","8950.20","9039.30"
"NIFTY OIL & GAS","13 Dec 2023","8943.80","8947.75","8858.50","8915.10"
"NIFTY OIL & GAS","12 Dec 2023","9054.00","9062.75","8912.70","8926.85"
"NIFTY OIL & GAS","11 Dec 2023","9089.60","9134.10","9021.50","9044.25"
"NIFTY OIL & GAS","08 Dec 2023","9183.40","9197.00","8948.65","9044.50"
"NIFTY OIL & GAS","07 Dec 2023","9085.50","9124.50","9037.70","9109.70"
"NIFTY OIL & GAS","06 Dec 2023","8993.25","9056.90","8952.15","9043.05"
"NIFTY OIL & GAS","05 Dec 2023","8872.05","8919.90","8797.60","8910.55"
"NIFTY OIL & GAS","04 Dec 2023","8708.95","8831.25","8646.45","8786.75"
"NIFTY OIL & GAS","01 Dec 2023","8520.15","8559.15","8494.85","8518.80"
"NIFTY OIL & GAS","30 Nov 2023","8433.35","8486.65","8370.80","8476.40"
"NIFTY OIL & GAS","29 Nov 2023","8410.65","8449.10","8390.15","8414.60"
"NIFTY OIL & GAS","28 Nov 2023","8198.85","8353.35","8190.20","8347.25"
"NIFTY OIL & GAS","24 Nov 2023","8185.00","8195.00","8152.80","8161.20"
"NIFTY OIL & GAS","23 Nov 2023","8124.25","8191.75","8098.00","8179.45"
"NIFTY OIL & GAS","22 Nov 2023","8087.30","8150.65","8061.35","8106.60"
"NIFTY OIL & GAS","21 Nov 2023","8111.00","8127.85","8070.40","8078.80"
"NIFTY OIL & GAS","20 Nov 2023","8093.65","8109.60","8053.05","8072.25"
"NIFTY OIL & GAS","17 Nov 2023","8164.15","8214.05","8074.15","8082.30"
"NIFTY OIL & GAS","16 Nov 2023","8143.30","8207.70","8122.00","8173.10"
"NIFTY OIL & GAS","15 Nov 2023","8078.95","8129.35","8050.80","8115.55"
"NIFTY OIL & GAS","13 Nov 2023","7995.90","8003.95","7966.95","7999.10"
"NIFTY OIL & GAS","12 Nov 2023","8027.05","8034.20","8004.10","8013.75"
