"Index Name","Date","Open","High","Low","Close"
"NIFTY PSU BANK","12 Jun 2026","8446.95","8537.7","8385.75","8528.75"
"NIFTY PSU BANK","11 Jun 2026","8314.85","8358.05","8260.65","8303.95"
"NIFTY PSU BANK","10 Jun 2026","8497.15","8539.3","8358.7","8378.70"
"NIFTY PSU BANK","09 Jun 2026","8221.55","8509","8217.3","8496.60"
"NIFTY PSU BANK","08 Jun 2026","8171.15","8346.95","8165.7","8199.55"
"NIFTY PSU BANK","05 Jun 2026","8239.65","8361.75","8200.35","8259.05"
"NIFTY PSU BANK","04 Jun 2026","8162.9","8258.55","8110.9","8219.35"
"NIFTY PSU BANK","03 Jun 2026","8044.75","8206.85","7948.2","8185.90"
"NIFTY PSU BANK","02 Jun 2026","7972.75","8070.85","7913.15","8049.15"
"NIFTY PSU BANK","01 Jun 2026","8187.35","8212.8","7982.85","8005.50"
"NIFTY PSU BANK","29 May 2026","8244.2","8300.65","8127.3","8156.15"
"NIFTY PSU BANK","27 May 2026","8207.8","8266.55","8196.9","8225.45"
"NIFTY PSU BANK","26 May 2026","8259.15","8299.35","8165.8","8200.20"
"NIFTY PSU BANK","25 May 2026","8102.4","8258.05","8093.25","8238.10"
"NIFTY PSU BANK","22 May 2026","7991.45","8037.65","7978.8","8006.15"
"NIFTY PSU BANK","21 May 2026","8051.45","8079.3","7967","7988.35"
"NIFTY PSU BANK","20 May 2026","7874.25","7983.2","7823.75","7970.90"
"NIFTY PSU BANK","19 May 2026","7898.45","7974","7882.25","7936.40"
"NIFTY PSU BANK","18 May 2026","7949.9","7957.4","7809.15","7873.00"
"NIFTY PSU BANK","15 May 2026","8164.9","8166.95","8016.25","8027.20"
"NIFTY PSU BANK","14 May 2026","8105.2","8233.8","8014.95","8174.40"
"NIFTY PSU BANK","13 May 2026","8093.8","8135.9","7974.8","8064.20"
"NIFTY PSU BANK","12 May 2026","8120.8","8215.4","8054.6","8071.35"
"NIFTY PSU BANK","11 May 2026","8318.25","8318.3","8144.35","8161.05"
"NIFTY PSU BANK","08 May 2026","8612.05","8613.55","8320.35","8371.95"
"NIFTY PSU BANK","07 May 2026","8741.55","8745.15","8597.4","8636.60"
"NIFTY PSU BANK","06 May 2026","8574","8700.55","8461.9","8679.15"
"NIFTY PSU BANK","05 May 2026","8430.85","8492.45","8372.45","8439.25"
"NIFTY PSU BANK","04 May 2026","8495.5","8637.95","8441","8455.80"
"NIFTY PSU BANK","30 Apr 2026","8556.4","8556.4","8415.25","8482.60"
"NIFTY PSU BANK","29 Apr 2026","8692.55","8789.5","8606.25","8627.70"
"NIFTY PSU BANK","28 Apr 2026","8720.25","8778.6","8651","8663.05"
"NIFTY PSU BANK","27 Apr 2026","8865.55","8927.5","8808.45","8853.70"
"NIFTY PSU BANK","24 Apr 2026","8819.55","8864.4","8711.25","8811.20"
"NIFTY PSU BANK","23 Apr 2026","8983.25","8987.45","8753.7","8824.25"
"NIFTY PSU BANK","22 Apr 2026","8999.4","9095.7","8971.15","9022.20"
"NIFTY PSU BANK","21 Apr 2026","8992.95","9055.95","8966.8","9011.45"
"NIFTY PSU BANK","20 Apr 2026","8875.65","9039.15","8806.95","8940.45"
"NIFTY PSU BANK","17 Apr 2026","8799.25","8879.4","8752.45","8862.90"
"NIFTY PSU BANK","16 Apr 2026","8858.9","8898.35","8750.9","8797.60"
"NIFTY PSU BANK","15 Apr 2026","8858.2","8948.7","8777.45","8812.40"
"NIFTY PSU BANK","13 Apr 2026","8538.9","8730.4","8451.5","8713.90"
"NIFTY PSU BANK","10 Apr 2026","8693.35","8789.4","8668.3","8778.25"
"NIFTY PSU BANK","09 Apr 2026","8709.5","8789.55","8581.05","8605.70"
"NIFTY PSU BANK","08 Apr 2026","8611","8749.55","8600.7","8716.10"
"NIFTY PSU BANK","07 Apr 2026","8267.85","8280.4","8157.9","8264.80"
"NIFTY PSU BANK","06 Apr 2026","8176.05","8338.65","8074.15","8323.95"
"NIFTY PSU BANK","02 Apr 2026","8014.9","8178.7","7833.45","8134.40"
"NIFTY PSU BANK","01 Apr 2026","8139.45","8257.3","8035.9","8164.80"
"NIFTY PSU BANK","30 Mar 2026","8098.9","8129.15","7850.75","7873.45"
"NIFTY PSU BANK","27 Mar 2026","8499.95","8508.05","8233.1","8249.45"
"NIFTY PSU BANK","25 Mar 2026","8457.3","8645.7","8457.3","8581.05"
"NIFTY PSU BANK","24 Mar 2026","8429.6","8449.3","8287.85","8357.55"
"NIFTY PSU BANK","23 Mar 2026","8443.25","8448.3","8188.6","8231.65"
"NIFTY PSU BANK","20 Mar 2026","8496.95","8731.45","8496.95","8584.60"
"NIFTY PSU BANK","19 Mar 2026","8483.1","8523.55","8353.2","8410.30"
"NIFTY PSU BANK","18 Mar 2026","8615.6","8704.5","8610.8","8661.95"
"NIFTY PSU BANK","17 Mar 2026","8611","8624.15","8456.85","8596.95"
"NIFTY PSU BANK","16 Mar 2026","8501.55","8622.1","8364.7","8568.40"
"NIFTY PSU BANK","13 Mar 2026","8788.85","8807.1","8498.85","8516.55"
"NIFTY PSU BANK","12 Mar 2026","8745.85","8953.3","8659.3","8846.05"
"NIFTY PSU BANK","11 Mar 2026","9038.85","9060.7","8826.65","8848.40"
"NIFTY PSU BANK","10 Mar 2026","8945.2","9048.65","8873.1","9013.80"
"NIFTY PSU BANK","09 Mar 2026","8919.3","8920.1","8595.8","8819.30"
"NIFTY PSU BANK","06 Mar 2026","9336.1","9356.7","9162.4","9184.35"
"NIFTY PSU BANK","05 Mar 2026","9389.3","9448.95","9235.9","9372.60"
"NIFTY PSU BANK","04 Mar 2026","9479.4","9515.6","9227.1","9327.25"
"NIFTY PSU BANK","02 Mar 2026","9538.05","9742.4","9526.5","9639.35"
"NIFTY PSU BANK","27 Feb 2026","9871.5","9904","9783.35","9820.45"
"NIFTY PSU BANK","26 Feb 2026","9804.5","9918.65","9735.4","9879.85"
"NIFTY PSU BANK","25 Feb 2026","9855.6","9872.9","9724.2","9787.20"
"NIFTY PSU BANK","24 Feb 2026","9801.35","9890.55","9749.3","9825.05"
"NIFTY PSU BANK","23 Feb 2026","9724.9","9846.8","9699.55","9796.85"
"NIFTY PSU BANK","20 Feb 2026","9493.25","9691.1","9470.5","9665.80"
"NIFTY PSU BANK","19 Feb 2026","9637.75","9676.05","9464.65","9505.95"
"NIFTY PSU BANK","18 Feb 2026","9537.3","9647","9518.85","9625.65"
"NIFTY PSU BANK","17 Feb 2026","9302.15","9547.75","9273.65","9500.80"
"NIFTY PSU BANK","16 Feb 2026","9124","9328.55","9083.6","9304.40"
"NIFTY PSU BANK","13 Feb 2026","9180.45","9198.5","9122.55","9166.50"
"NIFTY PSU BANK","12 Feb 2026","9246.9","9294.6","9186.55","9229.45"
"NIFTY PSU BANK","11 Feb 2026","9168.9","9280.55","9051.4","9250.20"
"NIFTY PSU BANK","10 Feb 2026","9203","9207.4","9123.4","9155.75"
"NIFTY PSU BANK","09 Feb 2026","9093.85","9202.35","9027.9","9172.85"
"NIFTY PSU BANK","06 Feb 2026","8902.45","8937.05","8758.3","8876.20"
"NIFTY PSU BANK","05 Feb 2026","8890.45","8979.4","8882.5","8921.70"
"NIFTY PSU BANK","04 Feb 2026","8818.3","8924.35","8747.4","8887.50"
"NIFTY PSU BANK","03 Feb 2026","8996.7","9099.9","8701.8","8819.60"
"NIFTY PSU BANK","02 Feb 2026","8515","8610.35","8313.7","8591.70"
"NIFTY PSU BANK","01 Feb 2026","8969.3","8996.4","8387.95","8517.20"
"NIFTY PSU BANK","30 Jan 2026","8991.25","9077.6","8913.55","9019.35"
"NIFTY PSU BANK","29 Jan 2026","9098.5","9175.55","8991.15","9014.20"
"NIFTY PSU BANK","28 Jan 2026","8985.1","9093.7","8888.35","9085.80"
"NIFTY PSU BANK","27 Jan 2026","8825.95","8965.85","8771.15","8935.75"
"NIFTY PSU BANK","23 Jan 2026","9030.1","9030.1","8753.75","8781.05"
"NIFTY PSU BANK","22 Jan 2026","8857.65","9018.35","8857.6","8984.80"
"NIFTY PSU BANK","21 Jan 2026","8836.2","8927.85","8705.45","8779.40"
"NIFTY PSU BANK","20 Jan 2026","8994.05","9093.65","8847.45","8868.85"
"NIFTY PSU BANK","19 Jan 2026","8995.6","9069.45","8932.05","8986.70"
"NIFTY PSU BANK","16 Jan 2026","8926.75","9071.75","8923.75","9014.25"
"NIFTY PSU BANK","14 Jan 2026","8743.45","8924.85","8673.85","8910.65"
"NIFTY PSU BANK","13 Jan 2026","8709.1","8741.65","8649.45","8725.00"
"NIFTY PSU BANK","12 Jan 2026","8631.6","8678.95","8501.65","8657.20"
"NIFTY PSU BANK","09 Jan 2026","8578.95","8729.55","8557.4","8601.05"
"NIFTY PSU BANK","08 Jan 2026","8755.5","8775.35","8564.35","8585.35"
"NIFTY PSU BANK","07 Jan 2026","8803.75","8825","8718.35","8767.65"
"NIFTY PSU BANK","06 Jan 2026","8761.25","8856.85","8738.65","8790.95"
"NIFTY PSU BANK","05 Jan 2026","8744.15","8843.25","8683.15","8739.80"
"NIFTY PSU BANK","02 Jan 2026","8588.8","8744.15","8585.35","8699.90"
"NIFTY PSU BANK","01 Jan 2026","8545.6","8609.05","8512.25","8571.45"
