"Index Name","Date","Open","High","Low","Close"
"NIFTY LARGEMIDCAP 250","30 Dec 2005","-","-","-","1382.33"
"NIFTY LARGEMIDCAP 250","29 Dec 2005","-","-","-","1370.44"
"NIFTY LARGEMIDCAP 250","28 Dec 2005","-","-","-","1360.67"
"NIFTY LARGEMIDCAP 250","27 Dec 2005","-","-","-","1360.84"
"NIFTY LARGEMIDCAP 250","26 Dec 2005","-","-","-","1335.99"
"NIFTY LARGEMIDCAP 250","23 Dec 2005","-","-","-","1361.69"
"NIFTY LARGEMIDCAP 250","22 Dec 2005","-","-","-","1374.93"
"NIFTY LARGEMIDCAP 250","21 Dec 2005","-","-","-","1370.99"
"NIFTY LARGEMIDCAP 250","20 Dec 2005","-","-","-","1371.32"
"NIFTY LARGEMIDCAP 250","19 Dec 2005","-","-","-","1374.49"
"NIFTY LARGEMIDCAP 250","16 Dec 2005","-","-","-","1361.30"
"NIFTY LARGEMIDCAP 250","15 Dec 2005","-","-","-","1350.55"
"NIFTY LARGEMIDCAP 250","14 Dec 2005","-","-","-","1363.10"
"NIFTY LARGEMIDCAP 250","13 Dec 2005","-","-","-","1366.09"
"NIFTY LARGEMIDCAP 250","12 Dec 2005","-","-","-","1353.34"
"NIFTY LARGEMIDCAP 250","09 Dec 2005","-","-","-","1344.94"
"NIFTY LARGEMIDCAP 250","08 Dec 2005","-","-","-","1327.70"
"NIFTY LARGEMIDCAP 250","07 Dec 2005","-","-","-","1321.94"
"NIFTY LARGEMIDCAP 250","06 Dec 2005","-","-","-","1311.69"
"NIFTY LARGEMIDCAP 250","05 Dec 2005","-","-","-","1311.67"
"NIFTY LARGEMIDCAP 250","02 Dec 2005","-","-","-","1321.94"
"NIFTY LARGEMIDCAP 250","01 Dec 2005","-","-","-","1317.32"
"NIFTY LARGEMIDCAP 250","30 Nov 2005","-","-","-","1298.64"
"NIFTY LARGEMIDCAP 250","29 Nov 2005","-","-","-","1309.36"
"NIFTY LARGEMIDCAP 250","28 Nov 2005","-","-","-","1315.74"
"NIFTY LARGEMIDCAP 250","26 Nov 2005","-","-","-","1303.50"
"NIFTY LARGEMIDCAP 250","25 Nov 2005","-","-","-","1290.24"
"NIFTY LARGEMIDCAP 250","24 Nov 2005","-","-","-","1277.00"
