"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","31 Dec 2025","30.03","4.04",".88"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","30 Dec 2025","29.83","4.03",".88"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","29 Dec 2025","29.89","4.04",".88"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","26 Dec 2025","30.06","4.07",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","24 Dec 2025","30.09","4.07",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","23 Dec 2025","30.11","4.07",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","22 Dec 2025","30.01","4.06",".88"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","19 Dec 2025","29.76","4.03",".88"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","18 Dec 2025","29.44","3.98",".89"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","17 Dec 2025","29.57","4",".89"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","16 Dec 2025","29.69","4.02",".88"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","15 Dec 2025","29.9","4.04",".88"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","12 Dec 2025","29.88","4.04",".88"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","11 Dec 2025","29.51","3.99",".89"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","10 Dec 2025","29.34","3.97",".9"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","09 Dec 2025","29.49","3.99",".89"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","08 Dec 2025","29.28","3.96",".9"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","05 Dec 2025","30","4.06",".88"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","04 Dec 2025","30","4.06",".88"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","03 Dec 2025","30.06","4.07",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","02 Dec 2025","30.34","4.1",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","01 Dec 2025","30.44","4.12",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","28 Nov 2025","30.49","4.12",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","27 Nov 2025","30.6","4.14",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","26 Nov 2025","30.66","4.15",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","25 Nov 2025","30.24","4.09",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","24 Nov 2025","30.2","4.08",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","21 Nov 2025","30.56","4.13",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","20 Nov 2025","30.88","4.18",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","19 Nov 2025","30.81","4.17",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","18 Nov 2025","30.91","4.18",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","17 Nov 2025","31.13","4.21",".84"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","14 Nov 2025","31.03","4.19",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","13 Nov 2025","30.44","4.18",".9"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","12 Nov 2025","30.41","4.18",".9"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","11 Nov 2025","30.46","4.16",".9"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","10 Nov 2025","30.18","4.13",".91"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","07 Nov 2025","30.12","4.12",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","06 Nov 2025","30.23","4.13",".82"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","04 Nov 2025","31.24","4.2",".81"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","03 Nov 2025","31.51","4.22",".8"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","31 Oct 2025","31.37","4.2",".8"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","30 Oct 2025","31.58","4.22",".84"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","29 Oct 2025","31.67","4.23",".84"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","28 Oct 2025","31.26","4.18",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","27 Oct 2025","31.31","4.19",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","24 Oct 2025","31.13","4.17",".84"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","23 Oct 2025","31.17","4.17",".84"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","21 Oct 2025","31.29","4.19",".83"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","20 Oct 2025","31.2","4.18",".84"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","17 Oct 2025","31.09","4.16",".84"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","16 Oct 2025","31.14","4.17",".84"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","15 Oct 2025","30.96","4.15",".84"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","14 Oct 2025","30.57","4.09",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","13 Oct 2025","30.82","4.13",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","10 Oct 2025","30.88","4.14",".84"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","09 Oct 2025","30.72","4.11",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","08 Oct 2025","30.49","4.08",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","07 Oct 2025","30.8","4.13",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","06 Oct 2025","30.69","4.11",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","03 Oct 2025","30.71","4.11",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","01 Oct 2025","30.46","4.08",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","30 Sep 2025","30.27","4.05",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","29 Sep 2025","29.72","3.94",".88"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","26 Sep 2025","29.65","3.93",".89"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","25 Sep 2025","30.06","3.98",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","24 Sep 2025","30.26","4.01",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","23 Sep 2025","30.62","4.06",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","22 Sep 2025","30.77","4.08",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","19 Sep 2025","30.66","4.06",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","18 Sep 2025","30.48","4.04",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","17 Sep 2025","30.51","4.05",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","16 Sep 2025","30.38","4.04",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","15 Sep 2025","30.05","4",".88"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","12 Sep 2025","29.85","3.98",".89"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","11 Sep 2025","29.63","3.95",".9"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","10 Sep 2025","29.5","3.94",".9"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","09 Sep 2025","29.3","3.91",".9"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","08 Sep 2025","29.29","3.91",".91"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","05 Sep 2025","29.18","3.9",".92"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","04 Sep 2025","29.2","3.92",".92"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","03 Sep 2025","29.44","3.95",".85"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","02 Sep 2025","29.38","3.95",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","01 Sep 2025","29.22","3.93",".86"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","29 Aug 2025","28.84","3.88",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","28 Aug 2025","28.86","3.88",".87"
"NIFTY INDIA INFRASTRUCTURE & LOGISTICS","26 Aug 2025","29.21","3.96",".86"
