"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY MEDIA","31 Dec 2014","58.77","5.65","0.77"
"NIFTY MEDIA","30 Dec 2014","58.41","5.62","0.78"
"NIFTY MEDIA","29 Dec 2014","58.30","5.61","0.78"
"NIFTY MEDIA","26 Dec 2014","57.96","5.57","0.78"
"NIFTY MEDIA","24 Dec 2014","58.21","5.60","0.78"
"NIFTY MEDIA","23 Dec 2014","57.72","5.55","0.78"
"NIFTY MEDIA","22 Dec 2014","57.55","5.53","0.79"
"NIFTY MEDIA","19 Dec 2014","57.45","5.52","0.79"
"NIFTY MEDIA","18 Dec 2014","57.32","5.51","0.79"
"NIFTY MEDIA","17 Dec 2014","56.05","5.39","0.81"
"NIFTY MEDIA","16 Dec 2014","56.45","5.43","0.80"
"NIFTY MEDIA","15 Dec 2014","57.09","5.49","0.79"
"NIFTY MEDIA","12 Dec 2014","56.57","5.44","0.80"
"NIFTY MEDIA","11 Dec 2014","58.30","5.61","0.78"
"NIFTY MEDIA","10 Dec 2014","58.25","5.60","0.78"
"NIFTY MEDIA","09 Dec 2014","57.42","5.52","0.79"
"NIFTY MEDIA","08 Dec 2014","58.78","5.65","0.77"
"NIFTY MEDIA","05 Dec 2014","57.65","5.59","0.78"
"NIFTY MEDIA","04 Dec 2014","57.65","5.59","0.78"
"NIFTY MEDIA","03 Dec 2014","57.63","5.59","0.78"
"NIFTY MEDIA","02 Dec 2014","57.12","5.54","0.79"
"NIFTY MEDIA","01 Dec 2014","56.44","5.47","0.80"
"NIFTY MEDIA","28 Nov 2014","56.78","5.51","0.79"
"NIFTY MEDIA","27 Nov 2014","55.93","5.42","0.80"
"NIFTY MEDIA","26 Nov 2014","56.17","5.45","0.80"
"NIFTY MEDIA","25 Nov 2014","57.50","5.57","0.78"
"NIFTY MEDIA","24 Nov 2014","57.16","5.54","0.79"
"NIFTY MEDIA","21 Nov 2014","56.32","5.46","0.80"
"NIFTY MEDIA","20 Nov 2014","55.42","5.40","0.81"
"NIFTY MEDIA","19 Nov 2014","56.81","5.54","0.79"
"NIFTY MEDIA","18 Nov 2014","56.45","5.51","0.79"
"NIFTY MEDIA","17 Nov 2014","55.96","5.46","0.80"
"NIFTY MEDIA","14 Nov 2014","59.01","5.39","0.80"
"NIFTY MEDIA","13 Nov 2014","58.71","5.36","0.81"
"NIFTY MEDIA","12 Nov 2014","58.29","5.35","0.81"
"NIFTY MEDIA","11 Nov 2014","58.42","5.37","0.81"
"NIFTY MEDIA","10 Nov 2014","58.00","5.33","0.81"
"NIFTY MEDIA","07 Nov 2014","58.23","5.35","0.81"
"NIFTY MEDIA","05 Nov 2014","56.69","5.21","0.83"
"NIFTY MEDIA","03 Nov 2014","56.15","5.16","0.84"
"NIFTY MEDIA","31 Oct 2014","55.41","5.09","0.85"
"NIFTY MEDIA","30 Oct 2014","55.32","5.09","0.86"
"NIFTY MEDIA","29 Oct 2014","55.07","5.04","0.87"
"NIFTY MEDIA","28 Oct 2014","54.49","4.99","0.88"
"NIFTY MEDIA","27 Oct 2014","54.00","4.94","0.89"
"NIFTY MEDIA","23 Oct 2014","54.82","5.02","0.87"
"NIFTY MEDIA","22 Oct 2014","54.85","5.02","0.87"
"NIFTY MEDIA","21 Oct 2014","54.37","5.03","0.88"
"NIFTY MEDIA","20 Oct 2014","52.84","4.87","0.90"
"NIFTY MEDIA","17 Oct 2014","52.26","4.82","0.91"
"NIFTY MEDIA","16 Oct 2014","51.16","4.75","0.85"
"NIFTY MEDIA","14 Oct 2014","51.78","4.80","0.84"
"NIFTY MEDIA","13 Oct 2014","53.36","4.85","0.84"
"NIFTY MEDIA","10 Oct 2014","53.52","4.86","0.84"
"NIFTY MEDIA","09 Oct 2014","54.34","4.94","0.83"
