"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY200 MOMENTUM 30","30 Dec 2022","18.91","3.05","1.43"
"NIFTY200 MOMENTUM 30","29 Dec 2022","19.83","4.03","1.90"
"NIFTY200 MOMENTUM 30","28 Dec 2022","19.87","4.04","1.90"
"NIFTY200 MOMENTUM 30","27 Dec 2022","19.77","4.02","1.91"
"NIFTY200 MOMENTUM 30","26 Dec 2022","19.64","3.99","1.92"
"NIFTY200 MOMENTUM 30","23 Dec 2022","19.29","3.92","1.96"
"NIFTY200 MOMENTUM 30","22 Dec 2022","19.83","4.03","1.90"
"NIFTY200 MOMENTUM 30","21 Dec 2022","20.01","4.06","2.02"
"NIFTY200 MOMENTUM 30","20 Dec 2022","20.41","4.15","1.98"
"NIFTY200 MOMENTUM 30","19 Dec 2022","20.42","4.15","1.98"
"NIFTY200 MOMENTUM 30","16 Dec 2022","20.19","4.10","2.01"
"NIFTY200 MOMENTUM 30","15 Dec 2022","20.52","4.17","1.97"
"NIFTY200 MOMENTUM 30","14 Dec 2022","20.75","4.22","1.95"
"NIFTY200 MOMENTUM 30","13 Dec 2022","20.66","4.20","1.96"
"NIFTY200 MOMENTUM 30","12 Dec 2022","20.57","4.18","1.97"
"NIFTY200 MOMENTUM 30","09 Dec 2022","20.59","4.18","1.97"
"NIFTY200 MOMENTUM 30","08 Dec 2022","20.62","4.19","1.96"
"NIFTY200 MOMENTUM 30","07 Dec 2022","20.59","4.18","1.97"
"NIFTY200 MOMENTUM 30","06 Dec 2022","20.69","4.20","1.96"
"NIFTY200 MOMENTUM 30","05 Dec 2022","20.68","4.20","2.13"
"NIFTY200 MOMENTUM 30","02 Dec 2022","20.64","4.19","2.13"
"NIFTY200 MOMENTUM 30","01 Dec 2022","20.66","4.20","2.13"
"NIFTY200 MOMENTUM 30","30 Nov 2022","20.66","4.20","2.13"
"NIFTY200 MOMENTUM 30","29 Nov 2022","20.47","4.16","2.15"
"NIFTY200 MOMENTUM 30","28 Nov 2022","20.51","4.17","2.14"
"NIFTY200 MOMENTUM 30","25 Nov 2022","20.47","4.16","2.15"
"NIFTY200 MOMENTUM 30","24 Nov 2022","20.40","4.14","2.16"
"NIFTY200 MOMENTUM 30","23 Nov 2022","20.28","4.12","2.17"
"NIFTY200 MOMENTUM 30","22 Nov 2022","20.31","4.12","2.18"
"NIFTY200 MOMENTUM 30","21 Nov 2022","20.17","4.10","2.35"
"NIFTY200 MOMENTUM 30","18 Nov 2022","19.23","4.11","2.15"
"NIFTY200 MOMENTUM 30","17 Nov 2022","19.40","4.15","2.11"
"NIFTY200 MOMENTUM 30","16 Nov 2022","19.46","4.16","2.11"
"NIFTY200 MOMENTUM 30","15 Nov 2022","19.53","4.18","2.10"
"NIFTY200 MOMENTUM 30","14 Nov 2022","19.62","4.17","1.82"
"NIFTY200 MOMENTUM 30","11 Nov 2022","20.14","4.19","1.72"
"NIFTY200 MOMENTUM 30","10 Nov 2022","20.14","4.19","1.72"
"NIFTY200 MOMENTUM 30","09 Nov 2022","20.80","4.24","1.70"
"NIFTY200 MOMENTUM 30","07 Nov 2022","20.88","4.26","1.69"
"NIFTY200 MOMENTUM 30","04 Nov 2022","20.95","4.23","1.70"
"NIFTY200 MOMENTUM 30","03 Nov 2022","20.98","4.22","1.70"
"NIFTY200 MOMENTUM 30","02 Nov 2022","20.98","4.23","1.70"
"NIFTY200 MOMENTUM 30","01 Nov 2022","21.09","4.24","1.70"
"NIFTY200 MOMENTUM 30","31 Oct 2022","20.83","4.17","1.73"
"NIFTY200 MOMENTUM 30","28 Oct 2022","20.65","4.12","1.75"
"NIFTY200 MOMENTUM 30","27 Oct 2022","20.63","4.11","1.75"
"NIFTY200 MOMENTUM 30","25 Oct 2022","20.44","4.07","1.77"
"NIFTY200 MOMENTUM 30","24 Oct 2022","20.46","4.07","1.77"
"NIFTY200 MOMENTUM 30","21 Oct 2022","20.34","4.04","1.78"
"NIFTY200 MOMENTUM 30","20 Oct 2022","20.47","4.07","1.77"
"NIFTY200 MOMENTUM 30","19 Oct 2022","20.41","4.06","1.77"
"NIFTY200 MOMENTUM 30","18 Oct 2022","20.43","4.06","1.77"
"NIFTY200 MOMENTUM 30","17 Oct 2022","20.10","3.99","1.80"
"NIFTY200 MOMENTUM 30","14 Oct 2022","19.95","3.96","1.82"
