"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY AUTO","31 Dec 2015","41.47","6.28","0.79"
"NIFTY AUTO","30 Dec 2015","41.40","6.27","0.79"
"NIFTY AUTO","29 Dec 2015","41.54","6.29","0.79"
"NIFTY AUTO","28 Dec 2015","41.34","6.26","0.79"
"NIFTY AUTO","24 Dec 2015","40.88","6.19","0.80"
"NIFTY AUTO","23 Dec 2015","40.75","6.17","0.80"
"NIFTY AUTO","22 Dec 2015","40.69","6.16","0.80"
"NIFTY AUTO","21 Dec 2015","40.97","6.21","0.80"
"NIFTY AUTO","18 Dec 2015","40.59","6.15","0.80"
"NIFTY AUTO","17 Dec 2015","40.94","6.20","0.80"
"NIFTY AUTO","16 Dec 2015","40.37","6.12","0.81"
"NIFTY AUTO","15 Dec 2015","40.61","6.15","0.80"
"NIFTY AUTO","14 Dec 2015","40.01","6.06","0.82"
"NIFTY AUTO","11 Dec 2015","39.91","6.05","0.82"
"NIFTY AUTO","10 Dec 2015","40.62","6.15","0.80"
"NIFTY AUTO","09 Dec 2015","40.53","6.14","0.81"
"NIFTY AUTO","08 Dec 2015","41.25","6.25","0.79"
"NIFTY AUTO","07 Dec 2015","41.31","6.26","0.79"
"NIFTY AUTO","04 Dec 2015","41.40","6.27","0.79"
"NIFTY AUTO","03 Dec 2015","41.87","6.34","0.78"
"NIFTY AUTO","02 Dec 2015","42.29","6.41","0.77"
"NIFTY AUTO","01 Dec 2015","42.30","6.41","0.77"
"NIFTY AUTO","30 Nov 2015","42.61","6.46","0.77"
"NIFTY AUTO","27 Nov 2015","42.42","6.43","0.77"
"NIFTY AUTO","26 Nov 2015","42.43","6.43","0.77"
"NIFTY AUTO","24 Nov 2015","41.85","6.34","0.78"
"NIFTY AUTO","23 Nov 2015","42.16","6.39","0.77"
"NIFTY AUTO","20 Nov 2015","41.88","6.35","0.78"
"NIFTY AUTO","19 Nov 2015","41.68","6.31","0.78"
"NIFTY AUTO","18 Nov 2015","41.08","6.23","0.79"
"NIFTY AUTO","17 Nov 2015","41.46","6.28","0.79"
"NIFTY AUTO","16 Nov 2015","41.13","6.23","0.79"
"NIFTY AUTO","13 Nov 2015","41.17","6.22","0.79"
"NIFTY AUTO","11 Nov 2015","41.80","6.32","0.78"
"NIFTY AUTO","10 Nov 2015","41.57","6.28","0.79"
"NIFTY AUTO","09 Nov 2015","41.49","6.28","0.79"
"NIFTY AUTO","06 Nov 2015","46.94","6.19","0.80"
"NIFTY AUTO","05 Nov 2015","47.23","6.23","0.80"
"NIFTY AUTO","04 Nov 2015","47.47","6.26","0.79"
"NIFTY AUTO","03 Nov 2015","46.73","6.16","0.81"
"NIFTY AUTO","02 Nov 2015","46.86","6.16","0.81"
"NIFTY AUTO","30 Oct 2015","46.93","6.15","0.81"
"NIFTY AUTO","29 Oct 2015","47.53","6.23","0.80"
"NIFTY AUTO","28 Oct 2015","47.68","6.24","0.80"
"NIFTY AUTO","27 Oct 2015","49.14","6.29","0.79"
"NIFTY AUTO","26 Oct 2015","48.90","6.26","0.79"
"NIFTY AUTO","23 Oct 2015","48.88","6.26","0.79"
"NIFTY AUTO","21 Oct 2015","50.29","6.30","0.79"
"NIFTY AUTO","20 Oct 2015","50.18","6.28","0.79"
"NIFTY AUTO","19 Oct 2015","50.09","6.27","0.79"
"NIFTY AUTO","16 Oct 2015","50.19","6.29","0.79"
"NIFTY AUTO","15 Oct 2015","49.77","6.23","0.80"
"NIFTY AUTO","14 Oct 2015","48.66","6.09","0.82"
"NIFTY AUTO","13 Oct 2015","49.04","6.14","0.81"
"NIFTY AUTO","12 Oct 2015","48.98","6.13","0.81"
"NIFTY AUTO","09 Oct 2015","48.91","6.12","0.81"
"NIFTY AUTO","08 Oct 2015","48.73","6.10","0.81"
"NIFTY AUTO","07 Oct 2015","48.99","6.13","0.81"
"NIFTY AUTO","06 Oct 2015","48.28","6.04","0.82"
"NIFTY AUTO","05 Oct 2015","47.93","6.00","0.83"
"NIFTY AUTO","01 Oct 2015","46.97","5.88","0.84"
"NIFTY AUTO","30 Sep 2015","47.11","5.90","0.84"
"NIFTY AUTO","29 Sep 2015","46.43","5.82","0.85"
"NIFTY AUTO","28 Sep 2015","46.04","5.89","0.81"
"NIFTY AUTO","24 Sep 2015","46.88","5.99","0.80"
"NIFTY AUTO","23 Sep 2015","46.78","5.98","0.80"
"NIFTY AUTO","22 Sep 2015","46.83","5.98","0.80"
"NIFTY AUTO","21 Sep 2015","47.68","6.09","0.78"
"NIFTY AUTO","18 Sep 2015","47.61","6.09","0.78"
"NIFTY AUTO","16 Sep 2015","47.35","6.05","0.79"
