"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY INDIA DIGITAL","31 Dec 2021","-","21.77","0.86"
"NIFTY INDIA DIGITAL","30 Dec 2021","-","19.71","0.87"
"NIFTY INDIA DIGITAL","29 Dec 2021","-","19.66","0.88"
"NIFTY INDIA DIGITAL","28 Dec 2021","-","19.62","0.88"
"NIFTY INDIA DIGITAL","27 Dec 2021","-","19.41","0.89"
"NIFTY INDIA DIGITAL","24 Dec 2021","-","19.35","0.89"
"NIFTY INDIA DIGITAL","23 Dec 2021","-","19.30","0.89"
"NIFTY INDIA DIGITAL","22 Dec 2021","-","19.20","0.90"
"NIFTY INDIA DIGITAL","21 Dec 2021","-","18.91","0.91"
"NIFTY INDIA DIGITAL","20 Dec 2021","-","18.55","0.93"
"NIFTY INDIA DIGITAL","17 Dec 2021","-","19.11","0.90"
"NIFTY INDIA DIGITAL","16 Dec 2021","-","19.17","0.90"
"NIFTY INDIA DIGITAL","15 Dec 2021","-","19.17","0.90"
"NIFTY INDIA DIGITAL","14 Dec 2021","-","19.34","0.86"
