"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY SMALLCAP 100","31 Dec 2018","34.39","1.66","0.90"
"NIFTY SMALLCAP 100","28 Dec 2018","34.13","1.70","0.91"
"NIFTY SMALLCAP 100","27 Dec 2018","32.30","1.70","0.92"
"NIFTY SMALLCAP 100","26 Dec 2018","32.23","1.70","0.93"
"NIFTY SMALLCAP 100","24 Dec 2018","32.21","1.70","0.93"
"NIFTY SMALLCAP 100","21 Dec 2018","32.56","1.72","0.92"
"NIFTY SMALLCAP 100","20 Dec 2018","32.93","1.74","0.91"
"NIFTY SMALLCAP 100","19 Dec 2018","32.79","1.73","0.91"
"NIFTY SMALLCAP 100","18 Dec 2018","32.38","1.71","0.92"
"NIFTY SMALLCAP 100","17 Dec 2018","32.15","1.69","0.93"
"NIFTY SMALLCAP 100","14 Dec 2018","32.06","1.69","0.93"
"NIFTY SMALLCAP 100","13 Dec 2018","32.04","1.69","0.93"
"NIFTY SMALLCAP 100","12 Dec 2018","31.72","1.67","0.94"
"NIFTY SMALLCAP 100","11 Dec 2018","30.79","1.62","0.97"
"NIFTY SMALLCAP 100","10 Dec 2018","30.24","1.59","0.99"
"NIFTY SMALLCAP 100","07 Dec 2018","31.16","1.63","0.97"
"NIFTY SMALLCAP 100","06 Dec 2018","31.15","1.63","0.97"
"NIFTY SMALLCAP 100","05 Dec 2018","31.70","1.66","0.95"
"NIFTY SMALLCAP 100","04 Dec 2018","32.27","1.69","0.93"
"NIFTY SMALLCAP 100","03 Dec 2018","32.25","1.69","0.93"
"NIFTY SMALLCAP 100","30 Nov 2018","34.80","1.65","0.94"
"NIFTY SMALLCAP 100","29 Nov 2018","34.55","1.64","0.95"
"NIFTY SMALLCAP 100","28 Nov 2018","34.58","1.64","0.95"
"NIFTY SMALLCAP 100","27 Nov 2018","35.36","1.65","0.94"
"NIFTY SMALLCAP 100","26 Nov 2018","35.29","1.64","0.95"
"NIFTY SMALLCAP 100","22 Nov 2018","35.54","1.65","0.94"
"NIFTY SMALLCAP 100","21 Nov 2018","35.67","1.65","0.94"
"NIFTY SMALLCAP 100","20 Nov 2018","35.57","1.65","0.95"
"NIFTY SMALLCAP 100","19 Nov 2018","123.58","1.67","0.92"
"NIFTY SMALLCAP 100","16 Nov 2018","122.94","1.66","0.93"
"NIFTY SMALLCAP 100","15 Nov 2018","123.37","1.67","0.92"
"NIFTY SMALLCAP 100","14 Nov 2018","123.23","1.67","0.92"
"NIFTY SMALLCAP 100","13 Nov 2018","123.51","1.67","0.92"
"NIFTY SMALLCAP 100","12 Nov 2018","123.30","1.67","0.93"
"NIFTY SMALLCAP 100","09 Nov 2018","124.70","1.68","0.92"
"NIFTY SMALLCAP 100","07 Nov 2018","125.46","1.67","0.92"
"NIFTY SMALLCAP 100","06 Nov 2018","124.08","1.65","0.93"
"NIFTY SMALLCAP 100","05 Nov 2018","117.66","1.66","0.93"
"NIFTY SMALLCAP 100","02 Nov 2018","118.11","1.66","0.93"
"NIFTY SMALLCAP 100","01 Nov 2018","116.58","1.64","0.94"
"NIFTY SMALLCAP 100","31 Oct 2018","114.69","1.61","0.95"
"NIFTY SMALLCAP 100","30 Oct 2018","113.08","1.62","0.91"
"NIFTY SMALLCAP 100","29 Oct 2018","111.67","1.59","0.92"
"NIFTY SMALLCAP 100","26 Oct 2018","108.49","1.56","0.95"
"NIFTY SMALLCAP 100","25 Oct 2018","110.21","1.57","0.94"
"NIFTY SMALLCAP 100","24 Oct 2018","111.92","1.59","0.93"
"NIFTY SMALLCAP 100","23 Oct 2018","110.83","1.57","0.94"
"NIFTY SMALLCAP 100","22 Oct 2018","112.19","1.59","0.93"
"NIFTY SMALLCAP 100","19 Oct 2018","114.94","1.62","0.91"
"NIFTY SMALLCAP 100","17 Oct 2018","116.41","1.64","0.90"
"NIFTY SMALLCAP 100","16 Oct 2018","121.17","1.69","0.87"
