"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY MIDCAP 100","31 Dec 2021","28.89","3.62","0.98"
"NIFTY MIDCAP 100","30 Dec 2021","28.31","3.54","1.00"
"NIFTY MIDCAP 100","29 Dec 2021","28.41","3.56","1.00"
"NIFTY MIDCAP 100","28 Dec 2021","28.37","3.55","1.00"
"NIFTY MIDCAP 100","27 Dec 2021","28.04","3.51","1.01"
"NIFTY MIDCAP 100","24 Dec 2021","27.92","3.49","1.01"
"NIFTY MIDCAP 100","23 Dec 2021","28.22","3.53","1.00"
"NIFTY MIDCAP 100","22 Dec 2021","27.96","3.50","1.01"
"NIFTY MIDCAP 100","21 Dec 2021","27.54","3.45","1.03"
"NIFTY MIDCAP 100","20 Dec 2021","27.19","3.40","1.04"
"NIFTY MIDCAP 100","17 Dec 2021","28.23","3.53","1.00"
"NIFTY MIDCAP 100","16 Dec 2021","28.92","3.62","0.99"
"NIFTY MIDCAP 100","15 Dec 2021","29.12","3.65","0.98"
"NIFTY MIDCAP 100","14 Dec 2021","29.29","3.67","0.98"
"NIFTY MIDCAP 100","13 Dec 2021","29.36","3.67","0.94"
"NIFTY MIDCAP 100","10 Dec 2021","29.43","3.68","0.94"
"NIFTY MIDCAP 100","09 Dec 2021","29.19","3.65","0.95"
"NIFTY MIDCAP 100","08 Dec 2021","29.02","3.63","0.95"
"NIFTY MIDCAP 100","07 Dec 2021","28.56","3.57","0.97"
"NIFTY MIDCAP 100","06 Dec 2021","28.17","3.53","0.98"
"NIFTY MIDCAP 100","03 Dec 2021","28.57","3.58","0.97"
"NIFTY MIDCAP 100","02 Dec 2021","28.57","3.58","0.97"
"NIFTY MIDCAP 100","01 Dec 2021","28.25","3.54","0.98"
"NIFTY MIDCAP 100","30 Nov 2021","27.96","3.50","0.99"
"NIFTY MIDCAP 100","29 Nov 2021","27.84","3.48","1.00"
"NIFTY MIDCAP 100","26 Nov 2021","28.22","3.53","0.98"
"NIFTY MIDCAP 100","25 Nov 2021","29.17","3.65","0.95"
"NIFTY MIDCAP 100","24 Nov 2021","29.00","3.63","0.95"
"NIFTY MIDCAP 100","23 Nov 2021","29.11","3.64","0.91"
"NIFTY MIDCAP 100","22 Nov 2021","28.61","3.58","0.95"
"NIFTY MIDCAP 100","18 Nov 2021","29.49","3.69","0.93"
"NIFTY MIDCAP 100","17 Nov 2021","29.92","3.75","0.92"
"NIFTY MIDCAP 100","16 Nov 2021","30.11","3.77","0.87"
"NIFTY MIDCAP 100","15 Nov 2021","30.58","3.78","0.87"
"NIFTY MIDCAP 100","12 Nov 2021","30.77","3.77","0.91"
"NIFTY MIDCAP 100","11 Nov 2021","30.84","3.75","0.92"
"NIFTY MIDCAP 100","10 Nov 2021","31.08","3.78","0.90"
"NIFTY MIDCAP 100","09 Nov 2021","31.22","3.80","0.89"
"NIFTY MIDCAP 100","08 Nov 2021","30.88","3.75","0.89"
"NIFTY MIDCAP 100","04 Nov 2021","30.77","3.71","0.91"
"NIFTY MIDCAP 100","03 Nov 2021","30.53","3.68","0.91"
"NIFTY MIDCAP 100","02 Nov 2021","30.77","3.69","0.92"
"NIFTY MIDCAP 100","01 Nov 2021","30.82","3.66","0.92"
"NIFTY MIDCAP 100","29 Oct 2021","30.47","3.59","0.94"
"NIFTY MIDCAP 100","28 Oct 2021","31.55","3.57","0.93"
"NIFTY MIDCAP 100","27 Oct 2021","32.54","3.64","0.92"
"NIFTY MIDCAP 100","26 Oct 2021","32.66","3.64","0.95"
"NIFTY MIDCAP 100","25 Oct 2021","32.26","3.57","0.97"
"NIFTY MIDCAP 100","22 Oct 2021","32.69","3.64","0.95"
"NIFTY MIDCAP 100","21 Oct 2021","32.98","3.67","0.94"
"NIFTY MIDCAP 100","20 Oct 2021","33.13","3.68","0.94"
"NIFTY MIDCAP 100","19 Oct 2021","33.86","3.76","0.92"
"NIFTY MIDCAP 100","18 Oct 2021","34.61","3.74","0.90"
"NIFTY MIDCAP 100","14 Oct 2021","34.26","3.69","0.91"
"NIFTY MIDCAP 100","13 Oct 2021","34.04","3.67","0.91"
"NIFTY MIDCAP 100","12 Oct 2021","33.52","3.62","0.93"
"NIFTY MIDCAP 100","11 Oct 2021","33.34","3.60","0.93"
"NIFTY MIDCAP 100","08 Oct 2021","33.14","3.57","0.94"
"NIFTY MIDCAP 100","07 Oct 2021","33.00","3.56","0.94"
"NIFTY MIDCAP 100","06 Oct 2021","32.39","3.49","0.96"
"NIFTY MIDCAP 100","05 Oct 2021","32.68","3.53","0.95"
"NIFTY MIDCAP 100","04 Oct 2021","32.54","3.51","0.96"
"NIFTY MIDCAP 100","01 Oct 2021","32.04","3.46","0.97"
"NIFTY MIDCAP 100","30 Sep 2021","32.02","3.45","0.97"
"NIFTY MIDCAP 100","29 Sep 2021","28.65","3.18","0.94"
"NIFTY MIDCAP 100","28 Sep 2021","28.34","3.14","0.95"
"NIFTY MIDCAP 100","27 Sep 2021","28.53","3.17","0.94"
"NIFTY MIDCAP 100","24 Sep 2021","28.53","3.17","0.94"
"NIFTY MIDCAP 100","23 Sep 2021","28.75","3.33","0.94"
"NIFTY MIDCAP 100","22 Sep 2021","28.33","3.28","0.95"
"NIFTY MIDCAP 100","21 Sep 2021","27.86","3.22","0.97"
"NIFTY MIDCAP 100","20 Sep 2021","27.69","3.20","0.98"
"NIFTY MIDCAP 100","17 Sep 2021","28.30","3.27","0.93"
"NIFTY MIDCAP 100","16 Sep 2021","28.66","3.32","0.93"
"NIFTY MIDCAP 100","15 Sep 2021","28.56","3.30","0.91"
