"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY CONSUMER DURABLES","31 Dec 2025","61.25","11.52",".4"
"NIFTY CONSUMER DURABLES","30 Dec 2025","62.35","12.21",".39"
"NIFTY CONSUMER DURABLES","29 Dec 2025","62.86","12.31",".39"
"NIFTY CONSUMER DURABLES","26 Dec 2025","63.44","12.42",".39"
"NIFTY CONSUMER DURABLES","24 Dec 2025","63.22","12.38",".39"
"NIFTY CONSUMER DURABLES","23 Dec 2025","63.53","12.44",".39"
"NIFTY CONSUMER DURABLES","22 Dec 2025","63.67","12.47",".38"
"NIFTY CONSUMER DURABLES","19 Dec 2025","63.77","12.49",".38"
"NIFTY CONSUMER DURABLES","18 Dec 2025","63.74","12.48",".38"
"NIFTY CONSUMER DURABLES","17 Dec 2025","63.51","12.44",".39"
"NIFTY CONSUMER DURABLES","16 Dec 2025","64.13","12.56",".38"
"NIFTY CONSUMER DURABLES","15 Dec 2025","63.78","12.49",".38"
"NIFTY CONSUMER DURABLES","12 Dec 2025","63.45","12.42",".39"
"NIFTY CONSUMER DURABLES","11 Dec 2025","62.54","12.24",".39"
"NIFTY CONSUMER DURABLES","10 Dec 2025","61.94","12.13",".39"
"NIFTY CONSUMER DURABLES","09 Dec 2025","63.03","12.34",".39"
"NIFTY CONSUMER DURABLES","08 Dec 2025","62.21","12.18",".39"
"NIFTY CONSUMER DURABLES","05 Dec 2025","63.18","12.37",".39"
"NIFTY CONSUMER DURABLES","04 Dec 2025","63.23","12.38",".39"
"NIFTY CONSUMER DURABLES","03 Dec 2025","63.62","12.46",".38"
"NIFTY CONSUMER DURABLES","02 Dec 2025","64.64","12.66",".38"
"NIFTY CONSUMER DURABLES","01 Dec 2025","64.92","12.71",".38"
"NIFTY CONSUMER DURABLES","28 Nov 2025","65.26","12.78",".37"
"NIFTY CONSUMER DURABLES","27 Nov 2025","65.2","12.77",".38"
"NIFTY CONSUMER DURABLES","26 Nov 2025","65.63","12.85",".37"
"NIFTY CONSUMER DURABLES","25 Nov 2025","64.5","12.63",".38"
"NIFTY CONSUMER DURABLES","24 Nov 2025","64.87","12.7",".38"
"NIFTY CONSUMER DURABLES","21 Nov 2025","65.63","12.85",".37"
"NIFTY CONSUMER DURABLES","20 Nov 2025","66.12","12.95",".37"
"NIFTY CONSUMER DURABLES","19 Nov 2025","66.47","13.02",".37"
"NIFTY CONSUMER DURABLES","18 Nov 2025","66.2","12.96",".37"
"NIFTY CONSUMER DURABLES","17 Nov 2025","65.42","12.97",".37"
"NIFTY CONSUMER DURABLES","14 Nov 2025","64.96","12.86",".37"
"NIFTY CONSUMER DURABLES","13 Nov 2025","64.88","12.85",".37"
"NIFTY CONSUMER DURABLES","12 Nov 2025","64.93","12.86",".37"
"NIFTY CONSUMER DURABLES","11 Nov 2025","64.29","12.73",".38"
"NIFTY CONSUMER DURABLES","10 Nov 2025","64.32","12.74",".38"
"NIFTY CONSUMER DURABLES","07 Nov 2025","63.71","12.69",".38"
"NIFTY CONSUMER DURABLES","06 Nov 2025","64.17","12.78",".37"
"NIFTY CONSUMER DURABLES","04 Nov 2025","67.42","13.04",".37"
"NIFTY CONSUMER DURABLES","03 Nov 2025","67.16","12.99",".38"
"NIFTY CONSUMER DURABLES","31 Oct 2025","67.35","13.02",".38"
"NIFTY CONSUMER DURABLES","30 Oct 2025","67.87","13.12",".37"
"NIFTY CONSUMER DURABLES","29 Oct 2025","67.94","13.14",".37"
"NIFTY CONSUMER DURABLES","28 Oct 2025","67.48","13.05",".38"
"NIFTY CONSUMER DURABLES","27 Oct 2025","67.73","13.14",".37"
"NIFTY CONSUMER DURABLES","24 Oct 2025","67.51","13.09",".38"
"NIFTY CONSUMER DURABLES","23 Oct 2025","67.87","13.16",".36"
"NIFTY CONSUMER DURABLES","21 Oct 2025","67.89","13.17",".36"
"NIFTY CONSUMER DURABLES","20 Oct 2025","67.87","13.16",".36"
"NIFTY CONSUMER DURABLES","17 Oct 2025","70.7","13.16",".36"
"NIFTY CONSUMER DURABLES","16 Oct 2025","70.52","13.07",".36"
"NIFTY CONSUMER DURABLES","15 Oct 2025","69.46","12.87",".37"
"NIFTY CONSUMER DURABLES","14 Oct 2025","68.88","12.77",".37"
"NIFTY CONSUMER DURABLES","13 Oct 2025","69.63","12.91",".36"
"NIFTY CONSUMER DURABLES","10 Oct 2025","70.22","13.02",".36"
"NIFTY CONSUMER DURABLES","09 Oct 2025","69.61","12.9",".37"
