"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY HEALTHCARE","31 Dec 2024","42.41","6.35",".5"
"NIFTY HEALTHCARE","30 Dec 2024","42.24","6.32",".5"
"NIFTY HEALTHCARE","27 Dec 2024","41.69","6.24",".5"
"NIFTY HEALTHCARE","26 Dec 2024","41.36","6.19",".51"
"NIFTY HEALTHCARE","24 Dec 2024","41.04","6.14",".51"
"NIFTY HEALTHCARE","23 Dec 2024","41.04","6.14",".51"
"NIFTY HEALTHCARE","20 Dec 2024","41.05","6.14",".51"
"NIFTY HEALTHCARE","19 Dec 2024","41.4","6.19",".51"
"NIFTY HEALTHCARE","18 Dec 2024","40.88","6.11",".51"
"NIFTY HEALTHCARE","17 Dec 2024","40.63","6.08",".52"
"NIFTY HEALTHCARE","16 Dec 2024","40.85","6.11",".51"
"NIFTY HEALTHCARE","13 Dec 2024","40.7","6.09",".52"
"NIFTY HEALTHCARE","12 Dec 2024","40.74","6.09",".52"
"NIFTY HEALTHCARE","11 Dec 2024","40.87","6.11",".51"
"NIFTY HEALTHCARE","10 Dec 2024","40.72","6.09",".52"
"NIFTY HEALTHCARE","09 Dec 2024","40.7","6.09",".52"
"NIFTY HEALTHCARE","06 Dec 2024","40.9","6.12",".51"
"NIFTY HEALTHCARE","05 Dec 2024","40.93","6.12",".51"
"NIFTY HEALTHCARE","04 Dec 2024","40.73","6.09",".52"
"NIFTY HEALTHCARE","03 Dec 2024","40.64","6.08",".52"
"NIFTY HEALTHCARE","02 Dec 2024","40.59","6.07",".52"
"NIFTY HEALTHCARE","29 Nov 2024","40.07","5.99",".52"
"NIFTY HEALTHCARE","28 Nov 2024","39.27","5.87",".54"
"NIFTY HEALTHCARE","27 Nov 2024","39.57","5.92",".53"
"NIFTY HEALTHCARE","26 Nov 2024","39.75","5.9",".53"
"NIFTY HEALTHCARE","25 Nov 2024","40","5.94",".52"
"NIFTY HEALTHCARE","22 Nov 2024","39.7","5.89",".53"
"NIFTY HEALTHCARE","21 Nov 2024","39.19","5.82",".54"
"NIFTY HEALTHCARE","19 Nov 2024","39.25","5.83",".55"
"NIFTY HEALTHCARE","18 Nov 2024","39.53","5.78",".55"
"NIFTY HEALTHCARE","14 Nov 2024","40.02","5.84",".55"
"NIFTY HEALTHCARE","13 Nov 2024","40.27","5.86",".54"
"NIFTY HEALTHCARE","12 Nov 2024","40.96","5.96",".53"
"NIFTY HEALTHCARE","11 Nov 2024","41.43","6.01",".53"
"NIFTY HEALTHCARE","08 Nov 2024","42.47","6.1",".52"
"NIFTY HEALTHCARE","07 Nov 2024","42.58","6.08",".52"
"NIFTY HEALTHCARE","06 Nov 2024","42.76","6.14",".52"
"NIFTY HEALTHCARE","05 Nov 2024","42.21","6.06",".52"
"NIFTY HEALTHCARE","04 Nov 2024","42.24","6.06",".52"
"NIFTY HEALTHCARE","01 Nov 2024","42.49","6.09",".52"
"NIFTY HEALTHCARE","31 Oct 2024","42.43","6.08",".52"
"NIFTY HEALTHCARE","30 Oct 2024","42.37","5.98",".53"
"NIFTY HEALTHCARE","29 Oct 2024","42.84","6.05",".52"
"NIFTY HEALTHCARE","28 Oct 2024","43.26","6.11",".52"
"NIFTY HEALTHCARE","25 Oct 2024","42.66","6.02",".53"
"NIFTY HEALTHCARE","24 Oct 2024","42.49","6",".53"
"NIFTY HEALTHCARE","23 Oct 2024","42.33","5.98",".53"
"NIFTY HEALTHCARE","22 Oct 2024","42.93","6.06",".52"
"NIFTY HEALTHCARE","21 Oct 2024","43.49","6.14",".52"
"NIFTY HEALTHCARE","18 Oct 2024","43.86","6.19",".51"
"NIFTY HEALTHCARE","17 Oct 2024","43.66","6.16",".51"
"NIFTY HEALTHCARE","16 Oct 2024","44.12","6.23",".51"
"NIFTY HEALTHCARE","15 Oct 2024","44.34","6.26",".51"
"NIFTY HEALTHCARE","14 Oct 2024","44.46","6.28",".51"
"NIFTY HEALTHCARE","11 Oct 2024","44.18","6.24",".51"
"NIFTY HEALTHCARE","10 Oct 2024","43.79","6.18",".51"
"NIFTY HEALTHCARE","09 Oct 2024","44.67","6.31",".5"
"NIFTY HEALTHCARE","08 Oct 2024","43.85","6.19",".51"
"NIFTY HEALTHCARE","07 Oct 2024","43.11","6.09",".52"
"NIFTY HEALTHCARE","04 Oct 2024","43.33","6.12",".52"
"NIFTY HEALTHCARE","03 Oct 2024","43.59","6.15",".51"
"NIFTY HEALTHCARE","01 Oct 2024","43.98","6.21",".51"
"NIFTY HEALTHCARE","30 Sep 2024","44.01","6.21",".51"
"NIFTY HEALTHCARE","27 Sep 2024","44.51","6.28",".5"
"NIFTY HEALTHCARE","26 Sep 2024","43.96","6.2",".51"
"NIFTY HEALTHCARE","25 Sep 2024","43.88","6.19",".51"
"NIFTY HEALTHCARE","24 Sep 2024","43.91","6.2",".51"
"NIFTY HEALTHCARE","23 Sep 2024","43.93","6.2",".51"
"NIFTY HEALTHCARE","20 Sep 2024","43.81","6.23",".51"
"NIFTY HEALTHCARE","19 Sep 2024","43.38","6.33",".52"
"NIFTY HEALTHCARE","18 Sep 2024","43.46","6.36",".52"
"NIFTY HEALTHCARE","17 Sep 2024","44.03","6.54",".51"
"NIFTY HEALTHCARE","16 Sep 2024","44.04","6.54",".51"
"NIFTY HEALTHCARE","13 Sep 2024","43.94","6.53",".52"
"NIFTY HEALTHCARE","12 Sep 2024","44.02","6.69",".51"
