"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY INFRASTRUCTURE","31 Dec 2021","17.81","2.94","2.14"
"NIFTY INFRASTRUCTURE","30 Dec 2021","17.44","2.88","2.18"
"NIFTY INFRASTRUCTURE","29 Dec 2021","17.54","2.90","2.12"
"NIFTY INFRASTRUCTURE","28 Dec 2021","17.58","2.90","2.11"
"NIFTY INFRASTRUCTURE","27 Dec 2021","17.36","2.87","2.14"
"NIFTY INFRASTRUCTURE","24 Dec 2021","17.36","2.87","2.14"
"NIFTY INFRASTRUCTURE","23 Dec 2021","17.51","2.89","2.12"
"NIFTY INFRASTRUCTURE","22 Dec 2021","17.38","2.87","2.14"
"NIFTY INFRASTRUCTURE","21 Dec 2021","17.15","2.83","2.01"
"NIFTY INFRASTRUCTURE","20 Dec 2021","16.91","2.79","2.04"
"NIFTY INFRASTRUCTURE","17 Dec 2021","17.39","2.87","1.98"
"NIFTY INFRASTRUCTURE","16 Dec 2021","17.80","2.94","2.02"
"NIFTY INFRASTRUCTURE","15 Dec 2021","17.78","2.94","2.02"
"NIFTY INFRASTRUCTURE","14 Dec 2021","17.89","2.95","2.01"
"NIFTY INFRASTRUCTURE","13 Dec 2021","17.92","2.96","2.00"
"NIFTY INFRASTRUCTURE","10 Dec 2021","18.08","2.99","1.99"
"NIFTY INFRASTRUCTURE","09 Dec 2021","18.03","2.98","1.99"
"NIFTY INFRASTRUCTURE","08 Dec 2021","17.89","2.96","2.01"
"NIFTY INFRASTRUCTURE","07 Dec 2021","17.64","2.91","2.04"
"NIFTY INFRASTRUCTURE","06 Dec 2021","17.44","2.88","2.06"
"NIFTY INFRASTRUCTURE","03 Dec 2021","17.77","2.94","2.02"
"NIFTY INFRASTRUCTURE","02 Dec 2021","17.95","2.97","2.00"
"NIFTY INFRASTRUCTURE","01 Dec 2021","17.76","2.93","2.02"
"NIFTY INFRASTRUCTURE","30 Nov 2021","17.64","2.91","2.04"
"NIFTY INFRASTRUCTURE","29 Nov 2021","17.71","2.92","2.03"
"NIFTY INFRASTRUCTURE","26 Nov 2021","17.79","2.94","2.02"
"NIFTY INFRASTRUCTURE","25 Nov 2021","18.49","3.05","1.94"
"NIFTY INFRASTRUCTURE","24 Nov 2021","18.26","3.02","1.97"
"NIFTY INFRASTRUCTURE","23 Nov 2021","18.30","3.02","1.96"
"NIFTY INFRASTRUCTURE","22 Nov 2021","18.05","2.98","2.03"
"NIFTY INFRASTRUCTURE","18 Nov 2021","18.41","3.04","1.87"
"NIFTY INFRASTRUCTURE","17 Nov 2021","18.65","3.08","1.85"
"NIFTY INFRASTRUCTURE","16 Nov 2021","18.75","3.10","1.80"
"NIFTY INFRASTRUCTURE","15 Nov 2021","19.95","3.13","1.78"
"NIFTY INFRASTRUCTURE","12 Nov 2021","19.91","3.13","1.79"
"NIFTY INFRASTRUCTURE","11 Nov 2021","19.69","3.09","1.81"
"NIFTY INFRASTRUCTURE","10 Nov 2021","19.87","3.12","1.69"
"NIFTY INFRASTRUCTURE","09 Nov 2021","19.78","3.11","1.70"
"NIFTY INFRASTRUCTURE","08 Nov 2021","19.69","3.09","1.70"
"NIFTY INFRASTRUCTURE","04 Nov 2021","19.49","3.05","1.81"
"NIFTY INFRASTRUCTURE","03 Nov 2021","19.38","3.03","1.95"
"NIFTY INFRASTRUCTURE","02 Nov 2021","19.26","3.01","1.96"
"NIFTY INFRASTRUCTURE","01 Nov 2021","19.54","3.02","1.95"
"NIFTY INFRASTRUCTURE","29 Oct 2021","19.23","2.96","1.98"
"NIFTY INFRASTRUCTURE","28 Oct 2021","20.29","2.99","1.97"
"NIFTY INFRASTRUCTURE","27 Oct 2021","20.55","3.02","1.95"
"NIFTY INFRASTRUCTURE","26 Oct 2021","20.74","3.04","1.94"
"NIFTY INFRASTRUCTURE","25 Oct 2021","20.72","2.99","1.96"
"NIFTY INFRASTRUCTURE","22 Oct 2021","20.90","3.02","1.95"
"NIFTY INFRASTRUCTURE","21 Oct 2021","20.97","3.03","1.94"
"NIFTY INFRASTRUCTURE","20 Oct 2021","21.15","3.06","1.93"
"NIFTY INFRASTRUCTURE","19 Oct 2021","21.39","3.08","1.91"
"NIFTY INFRASTRUCTURE","18 Oct 2021","21.58","3.11","2.08"
"NIFTY INFRASTRUCTURE","14 Oct 2021","21.48","3.10","2.09"
"NIFTY INFRASTRUCTURE","13 Oct 2021","21.25","3.06","2.11"
"NIFTY INFRASTRUCTURE","12 Oct 2021","20.99","3.02","2.14"
"NIFTY INFRASTRUCTURE","11 Oct 2021","20.98","3.02","2.14"
"NIFTY INFRASTRUCTURE","08 Oct 2021","20.88","3.01","2.15"
"NIFTY INFRASTRUCTURE","07 Oct 2021","20.73","2.99","2.17"
"NIFTY INFRASTRUCTURE","06 Oct 2021","20.62","2.97","2.18"
"NIFTY INFRASTRUCTURE","05 Oct 2021","20.89","3.01","2.15"
"NIFTY INFRASTRUCTURE","04 Oct 2021","20.66","2.98","2.18"
"NIFTY INFRASTRUCTURE","01 Oct 2021","20.47","2.95","2.20"
"NIFTY INFRASTRUCTURE","30 Sep 2021","20.48","2.95","2.19"
"NIFTY INFRASTRUCTURE","29 Sep 2021","20.29","2.93","2.19"
"NIFTY INFRASTRUCTURE","28 Sep 2021","20.21","2.92","2.20"
"NIFTY INFRASTRUCTURE","27 Sep 2021","20.20","2.94","2.20"
"NIFTY INFRASTRUCTURE","24 Sep 2021","20.15","2.93","2.00"
"NIFTY INFRASTRUCTURE","23 Sep 2021","20.23","3.04","1.99"
"NIFTY INFRASTRUCTURE","22 Sep 2021","19.90","2.99","2.03"
