"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY 100","29 Dec 2017","28.32","3.56","1.06"
"NIFTY 100","28 Dec 2017","28.20","3.55","1.07"
"NIFTY 100","27 Dec 2017","28.23","3.55","1.07"
"NIFTY 100","26 Dec 2017","28.35","3.56","1.06"
"NIFTY 100","22 Dec 2017","28.24","3.55","1.07"
"NIFTY 100","21 Dec 2017","28.11","3.53","1.07"
"NIFTY 100","20 Dec 2017","28.10","3.53","1.07"
"NIFTY 100","19 Dec 2017","28.14","3.54","1.07"
"NIFTY 100","18 Dec 2017","27.91","3.51","1.08"
"NIFTY 100","15 Dec 2017","27.74","3.49","1.09"
"NIFTY 100","14 Dec 2017","27.52","3.46","1.10"
"NIFTY 100","13 Dec 2017","27.39","3.44","1.10"
"NIFTY 100","12 Dec 2017","27.53","3.46","1.09"
"NIFTY 100","11 Dec 2017","27.76","3.49","1.09"
"NIFTY 100","08 Dec 2017","27.60","3.47","1.09"
"NIFTY 100","07 Dec 2017","27.33","3.44","1.10"
"NIFTY 100","06 Dec 2017","26.99","3.39","1.12"
"NIFTY 100","05 Dec 2017","27.20","3.42","1.11"
"NIFTY 100","04 Dec 2017","27.22","3.42","1.11"
"NIFTY 100","01 Dec 2017","27.20","3.42","1.11"
"NIFTY 100","30 Nov 2017","27.48","3.46","1.10"
"NIFTY 100","29 Nov 2017","27.82","3.50","1.07"
"NIFTY 100","28 Nov 2017","27.85","3.50","1.07"
"NIFTY 100","27 Nov 2017","27.83","3.51","1.06"
"NIFTY 100","24 Nov 2017","27.80","3.50","1.07"
"NIFTY 100","23 Nov 2017","27.68","3.49","1.07"
"NIFTY 100","22 Nov 2017","27.63","3.49","1.07"
"NIFTY 100","21 Nov 2017","27.36","3.48","1.07"
"NIFTY 100","20 Nov 2017","27.35","3.47","1.07"
"NIFTY 100","17 Nov 2017","27.31","3.47","1.08"
"NIFTY 100","16 Nov 2017","27.09","3.44","1.09"
"NIFTY 100","15 Nov 2017","26.83","3.41","1.10"
"NIFTY 100","14 Nov 2017","27.03","3.44","1.09"
"NIFTY 100","13 Nov 2017","27.13","3.45","1.08"
"NIFTY 100","10 Nov 2017","27.48","3.48","1.07"
"NIFTY 100","09 Nov 2017","27.44","3.48","1.07"
"NIFTY 100","08 Nov 2017","27.44","3.47","1.08"
"NIFTY 100","07 Nov 2017","27.58","3.49","1.07"
"NIFTY 100","06 Nov 2017","27.85","3.53","1.06"
"NIFTY 100","03 Nov 2017","27.90","3.53","1.06"
"NIFTY 100","02 Nov 2017","27.69","3.52","1.06"
"NIFTY 100","01 Nov 2017","27.54","3.52","1.06"
"NIFTY 100","31 Oct 2017","27.44","3.48","1.07"
"NIFTY 100","30 Oct 2017","27.80","3.50","1.09"
"NIFTY 100","27 Oct 2017","27.64","3.48","1.10"
"NIFTY 100","26 Oct 2017","27.67","3.48","1.10"
"NIFTY 100","25 Oct 2017","27.56","3.47","1.11"
"NIFTY 100","24 Oct 2017","27.34","3.44","1.12"
"NIFTY 100","23 Oct 2017","27.30","3.43","1.12"
"NIFTY 100","19 Oct 2017","27.21","3.42","1.12"
"NIFTY 100","18 Oct 2017","27.38","3.44","1.11"
"NIFTY 100","17 Oct 2017","27.45","3.45","1.11"
"NIFTY 100","16 Oct 2017","27.46","3.44","1.11"
"NIFTY 100","13 Oct 2017","27.33","3.45","1.12"
"NIFTY 100","12 Oct 2017","27.16","3.43","1.13"
"NIFTY 100","11 Oct 2017","26.86","3.40","1.14"
"NIFTY 100","10 Oct 2017","26.96","3.41","1.14"
"NIFTY 100","09 Oct 2017","26.87","3.40","1.14"
"NIFTY 100","06 Oct 2017","26.85","3.39","1.14"
"NIFTY 100","05 Oct 2017","26.61","3.37","1.15"
"NIFTY 100","04 Oct 2017","26.66","3.37","1.15"
"NIFTY 100","03 Oct 2017","26.52","3.36","1.16"
"NIFTY 100","29 Sep 2017","26.32","3.33","1.17"
"NIFTY 100","28 Sep 2017","26.13","3.45","1.01"
"NIFTY 100","27 Sep 2017","26.04","3.44","1.01"
"NIFTY 100","26 Sep 2017","26.43","3.49","1.00"
"NIFTY 100","25 Sep 2017","26.42","3.49","1.00"
"NIFTY 100","22 Sep 2017","26.68","3.52","0.99"
"NIFTY 100","21 Sep 2017","27.13","3.58","0.97"
"NIFTY 100","20 Sep 2017","27.20","3.59","0.97"
"NIFTY 100","19 Sep 2017","27.22","3.60","0.97"
"NIFTY 100","18 Sep 2017","27.23","3.60","0.97"
"NIFTY 100","15 Sep 2017","27.06","3.57","0.97"
"NIFTY 100","14 Sep 2017","27.07","3.58","0.96"
"NIFTY 100","13 Sep 2017","27.04","3.58","0.96"
"NIFTY 100","12 Sep 2017","27.08","3.58","0.96"
"NIFTY 100","11 Sep 2017","26.92","3.56","0.97"
"NIFTY 100","08 Sep 2017","26.71","3.54","0.98"
"NIFTY 100","07 Sep 2017","26.73","3.56","0.97"
"NIFTY 100","06 Sep 2017","26.68","3.55","0.97"
"NIFTY 100","05 Sep 2017","26.76","3.56","0.97"
"NIFTY 100","04 Sep 2017","26.60","3.55","0.98"
"NIFTY 100","01 Sep 2017","26.77","3.57","0.97"
"NIFTY 100","31 Aug 2017","26.40","3.54","0.98"
"NIFTY 100","30 Aug 2017","26.33","3.53","0.98"
"NIFTY 100","29 Aug 2017","26.07","3.50","0.99"
"NIFTY 100","28 Aug 2017","26.38","3.54","0.98"
"NIFTY 100","24 Aug 2017","26.21","3.52","0.98"
"NIFTY 100","23 Aug 2017","26.17","3.52","1.00"
"NIFTY 100","22 Aug 2017","25.94","3.49","1.01"
"NIFTY 100","21 Aug 2017","25.72","3.48","1.01"
"NIFTY 100","18 Aug 2017","25.77","3.52","1.00"
"NIFTY 100","17 Aug 2017","25.90","3.55","1.00"
"NIFTY 100","16 Aug 2017","25.89","3.54","1.00"
"NIFTY 100","14 Aug 2017","25.62","3.51","1.01"
"NIFTY 100","11 Aug 2017","25.35","3.47","1.02"
"NIFTY 100","10 Aug 2017","25.58","3.51","1.02"
"NIFTY 100","09 Aug 2017","25.91","3.55","1.01"
"NIFTY 100","08 Aug 2017","26.15","3.58","1.00"
"NIFTY 100","07 Aug 2017","26.35","3.62","0.99"
"NIFTY 100","04 Aug 2017","26.22","3.61","0.99"
"NIFTY 100","03 Aug 2017","26.09","3.54","0.99"
"NIFTY 100","02 Aug 2017","26.17","3.56","0.99"
"NIFTY 100","01 Aug 2017","26.29","3.57","0.99"
"NIFTY 100","31 Jul 2017","26.18","3.56","0.99"
"NIFTY 100","28 Jul 2017","26.04","3.54","0.99"
"NIFTY 100","27 Jul 2017","26.02","3.62","1.03"
"NIFTY 100","26 Jul 2017","26.05","3.62","1.03"
"NIFTY 100","25 Jul 2017","25.95","3.60","1.03"
"NIFTY 100","24 Jul 2017","25.94","3.60","1.03"
"NIFTY 100","21 Jul 2017","25.82","3.58","1.04"
"NIFTY 100","20 Jul 2017","25.72","3.57","1.04"
"NIFTY 100","19 Jul 2017","25.79","3.58","1.04"
"NIFTY 100","18 Jul 2017","25.58","3.60","1.09"
"NIFTY 100","17 Jul 2017","25.67","3.71","1.10"
"NIFTY 100","14 Jul 2017","25.62","3.70","1.10"
"NIFTY 100","13 Jul 2017","25.66","3.70","1.10"
"NIFTY 100","12 Jul 2017","25.47","3.67","1.11"
"NIFTY 100","11 Jul 2017","25.36","3.65","1.11"
"NIFTY 100","10 Jul 2017","25.36","3.65","1.11"
"NIFTY 100","07 Jul 2017","25.09","3.61","1.13"
"NIFTY 100","06 Jul 2017","25.11","3.62","1.12"
"NIFTY 100","05 Jul 2017","25.01","3.60","1.13"
"NIFTY 100","04 Jul 2017","24.93","3.59","1.13"
"NIFTY 100","03 Jul 2017","24.94","3.59","1.13"
"NIFTY 100","30 Jun 2017","24.68","3.56","1.14"
"NIFTY 100","29 Jun 2017","24.62","3.55","1.14"
"NIFTY 100","28 Jun 2017","24.59","3.54","1.15"
"NIFTY 100","27 Jun 2017","24.62","3.55","1.14"
"NIFTY 100","23 Jun 2017","24.79","3.57","1.14"
"NIFTY 100","22 Jun 2017","24.95","3.60","1.13"
"NIFTY 100","21 Jun 2017","24.82","3.61","1.13"
"NIFTY 100","20 Jun 2017","25.03","3.61","1.13"
"NIFTY 100","19 Jun 2017","25.03","3.61","1.13"
"NIFTY 100","16 Jun 2017","24.61","3.59","1.13"
"NIFTY 100","15 Jun 2017","25.07","3.64","1.21"
"NIFTY 100","14 Jun 2017","25.16","3.65","1.20"
"NIFTY 100","13 Jun 2017","25.15","3.65","1.20"
"NIFTY 100","12 Jun 2017","24.90","3.65","1.20"
"NIFTY 100","09 Jun 2017","25.06","3.67","1.19"
"NIFTY 100","08 Jun 2017","25.09","3.66","1.20"
"NIFTY 100","07 Jun 2017","25.12","3.66","1.20"
"NIFTY 100","06 Jun 2017","25.00","3.65","1.20"
"NIFTY 100","05 Jun 2017","25.14","3.67","1.20"
"NIFTY 100","02 Jun 2017","25.09","3.65","1.20"
"NIFTY 100","01 Jun 2017","24.99","3.64","1.20"
"NIFTY 100","31 May 2017","25.01","3.64","1.20"
"NIFTY 100","30 May 2017","25.00","3.65","1.21"
"NIFTY 100","29 May 2017","24.93","3.64","1.21"
"NIFTY 100","26 May 2017","24.96","3.64","1.21"
"NIFTY 100","25 May 2017","24.86","3.61","1.23"
"NIFTY 100","24 May 2017","24.69","3.56","1.24"
"NIFTY 100","23 May 2017","24.81","3.58","1.24"
"NIFTY 100","22 May 2017","24.98","3.60","1.23"
"NIFTY 100","19 May 2017","25.44","3.60","1.23"
"NIFTY 100","18 May 2017","25.47","3.61","1.23"
"NIFTY 100","17 May 2017","25.78","3.65","1.21"
"NIFTY 100","16 May 2017","24.86","3.65","1.21"
"NIFTY 100","15 May 2017","24.70","3.63","1.22"
"NIFTY 100","12 May 2017","24.57","3.61","1.23"
"NIFTY 100","11 May 2017","24.64","3.62","1.22"
"NIFTY 100","10 May 2017","24.60","3.61","1.23"
"NIFTY 100","09 May 2017","24.35","3.57","1.24"
"NIFTY 100","08 May 2017","24.31","3.57","1.24"
"NIFTY 100","05 May 2017","24.23","3.56","1.24"
"NIFTY 100","04 May 2017","24.45","3.59","1.23"
"NIFTY 100","03 May 2017","24.34","3.57","1.24"
"NIFTY 100","02 May 2017","24.34","3.57","1.24"
"NIFTY 100","28 Apr 2017","24.30","3.57","1.24"
"NIFTY 100","27 Apr 2017","24.38","3.58","1.24"
"NIFTY 100","26 Apr 2017","24.42","3.58","1.24"
"NIFTY 100","25 Apr 2017","24.33","3.57","1.24"
"NIFTY 100","24 Apr 2017","24.08","3.53","1.25"
"NIFTY 100","21 Apr 2017","23.80","3.49","1.27"
"NIFTY 100","20 Apr 2017","23.83","3.50","1.27"
"NIFTY 100","19 Apr 2017","23.74","3.49","1.27"
"NIFTY 100","18 Apr 2017","23.72","3.48","1.27"
"NIFTY 100","17 Apr 2017","23.84","3.50","1.27"
"NIFTY 100","13 Apr 2017","23.87","3.51","1.26"
"NIFTY 100","12 Apr 2017","23.99","3.52","1.26"
"NIFTY 100","11 Apr 2017","24.06","3.53","1.25"
"NIFTY 100","10 Apr 2017","23.92","3.51","1.26"
"NIFTY 100","07 Apr 2017","23.93","3.51","1.26"
"NIFTY 100","06 Apr 2017","24.07","3.53","1.25"
"NIFTY 100","05 Apr 2017","24.06","3.53","1.25"
"NIFTY 100","03 Apr 2017","23.96","3.52","1.26"
"NIFTY 100","31 Mar 2017","23.81","3.50","1.27"
"NIFTY 100","30 Mar 2017","24.10","3.53","1.26"
"NIFTY 100","29 Mar 2017","24.02","3.52","1.26"
"NIFTY 100","28 Mar 2017","23.93","3.51","1.27"
"NIFTY 100","27 Mar 2017","23.77","3.48","1.27"
"NIFTY 100","24 Mar 2017","23.93","3.51","1.27"
"NIFTY 100","23 Mar 2017","23.88","3.50","1.27"
"NIFTY 100","22 Mar 2017","23.72","3.48","1.28"
"NIFTY 100","21 Mar 2017","23.95","3.51","1.26"
"NIFTY 100","20 Mar 2017","23.99","3.52","1.26"
"NIFTY 100","17 Mar 2017","24.06","3.53","1.26"
"NIFTY 100","16 Mar 2017","24.05","3.52","1.26"
"NIFTY 100","15 Mar 2017","23.84","3.49","1.27"
"NIFTY 100","14 Mar 2017","23.82","3.49","1.27"
"NIFTY 100","10 Mar 2017","23.42","3.43","1.29"
"NIFTY 100","09 Mar 2017","23.42","3.43","1.29"
"NIFTY 100","08 Mar 2017","23.42","3.43","1.29"
"NIFTY 100","07 Mar 2017","23.48","3.44","1.29"
"NIFTY 100","06 Mar 2017","23.52","3.45","1.28"
"NIFTY 100","03 Mar 2017","23.35","3.42","1.29"
"NIFTY 100","02 Mar 2017","23.36","3.42","1.29"
"NIFTY 100","01 Mar 2017","23.58","3.45","1.28"
"NIFTY 100","28 Feb 2017","23.43","3.43","1.29"
"NIFTY 100","27 Feb 2017","23.49","3.43","1.29"
"NIFTY 100","23 Feb 2017","23.63","3.44","1.28"
"NIFTY 100","22 Feb 2017","23.61","3.44","1.28"
"NIFTY 100","21 Feb 2017","23.65","3.44","1.28"
"NIFTY 100","20 Feb 2017","23.55","3.43","1.28"
"NIFTY 100","17 Feb 2017","23.42","3.40","1.29"
"NIFTY 100","16 Feb 2017","23.38","3.39","1.30"
"NIFTY 100","15 Feb 2017","23.11","3.36","1.31"
"NIFTY 100","14 Feb 2017","23.34","3.39","1.30"
"NIFTY 100","13 Feb 2017","23.47","3.40","1.30"
"NIFTY 100","10 Feb 2017","23.63","3.39","1.30"
"NIFTY 100","09 Feb 2017","23.64","3.39","1.30"
"NIFTY 100","08 Feb 2017","23.61","3.39","1.30"
"NIFTY 100","07 Feb 2017","23.61","3.38","1.30"
"NIFTY 100","06 Feb 2017","23.74","3.40","1.30"
"NIFTY 100","03 Feb 2017","23.58","3.37","1.31"
"NIFTY 100","02 Feb 2017","23.69","3.37","1.31"
"NIFTY 100","01 Feb 2017","23.90","3.36","1.31"
"NIFTY 100","31 Jan 2017","23.46","3.30","1.33"
"NIFTY 100","30 Jan 2017","23.63","3.33","1.32"
"NIFTY 100","27 Jan 2017","23.62","3.33","1.32"
"NIFTY 100","25 Jan 2017","23.58","3.31","1.33"
"NIFTY 100","24 Jan 2017","23.24","3.27","1.35"
"NIFTY 100","23 Jan 2017","23.06","3.23","1.36"
"NIFTY 100","20 Jan 2017","22.96","3.21","1.37"
"NIFTY 100","19 Jan 2017","23.07","3.25","1.35"
"NIFTY 100","18 Jan 2017","23.02","3.24","1.36"
"NIFTY 100","17 Jan 2017","23.01","3.23","1.36"
"NIFTY 100","16 Jan 2017","23.11","3.24","1.36"
"NIFTY 100","13 Jan 2017","23.06","3.23","1.36"
"NIFTY 100","12 Jan 2017","23.07","3.23","1.36"
"NIFTY 100","11 Jan 2017","23.00","3.22","1.37"
"NIFTY 100","10 Jan 2017","22.93","3.19","1.38"
"NIFTY 100","09 Jan 2017","22.62","3.16","1.39"
"NIFTY 100","06 Jan 2017","22.64","3.17","1.39"
"NIFTY 100","05 Jan 2017","22.72","3.18","1.39"
"NIFTY 100","04 Jan 2017","22.46","3.14","1.40"
"NIFTY 100","03 Jan 2017","22.61","3.14","1.40"
"NIFTY 100","02 Jan 2017","22.55","3.13","1.40"
