"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY INDIA MANUFACTURING","31 Dec 2021","18.84","3.92","1.64"
"NIFTY INDIA MANUFACTURING","30 Dec 2021","18.52","3.86","1.66"
"NIFTY INDIA MANUFACTURING","29 Dec 2021","18.60","3.87","1.65"
"NIFTY INDIA MANUFACTURING","28 Dec 2021","18.54","3.86","1.66"
"NIFTY INDIA MANUFACTURING","27 Dec 2021","18.31","3.81","1.68"
"NIFTY INDIA MANUFACTURING","24 Dec 2021","18.23","3.80","1.69"
"NIFTY INDIA MANUFACTURING","23 Dec 2021","18.41","3.83","1.67"
"NIFTY INDIA MANUFACTURING","22 Dec 2021","18.30","3.81","1.68"
"NIFTY INDIA MANUFACTURING","21 Dec 2021","17.97","3.74","1.71"
"NIFTY INDIA MANUFACTURING","20 Dec 2021","17.72","3.69","1.74"
"NIFTY INDIA MANUFACTURING","17 Dec 2021","18.20","3.79","1.69"
"NIFTY INDIA MANUFACTURING","16 Dec 2021","18.57","3.87","1.59"
"NIFTY INDIA MANUFACTURING","15 Dec 2021","18.63","3.88","1.58"
"NIFTY INDIA MANUFACTURING","14 Dec 2021","18.69","3.89","1.58"
"NIFTY INDIA MANUFACTURING","13 Dec 2021","18.70","3.89","1.56"
"NIFTY INDIA MANUFACTURING","10 Dec 2021","18.72","3.90","1.56"
"NIFTY INDIA MANUFACTURING","09 Dec 2021","18.62","3.88","1.56"
"NIFTY INDIA MANUFACTURING","08 Dec 2021","18.53","3.86","1.57"
"NIFTY INDIA MANUFACTURING","07 Dec 2021","18.27","3.81","1.59"
"NIFTY INDIA MANUFACTURING","06 Dec 2021","18.00","3.75","1.62"
"NIFTY INDIA MANUFACTURING","03 Dec 2021","18.22","3.79","1.60"
"NIFTY INDIA MANUFACTURING","02 Dec 2021","18.31","3.81","1.59"
"NIFTY INDIA MANUFACTURING","01 Dec 2021","18.10","3.77","1.61"
"NIFTY INDIA MANUFACTURING","30 Nov 2021","17.97","3.74","1.62"
"NIFTY INDIA MANUFACTURING","29 Nov 2021","17.99","3.75","1.62"
"NIFTY INDIA MANUFACTURING","26 Nov 2021","18.09","3.77","1.61"
"NIFTY INDIA MANUFACTURING","25 Nov 2021","18.65","3.88","1.56"
"NIFTY INDIA MANUFACTURING","24 Nov 2021","18.56","3.87","1.56"
"NIFTY INDIA MANUFACTURING","23 Nov 2021","18.71","3.90","1.55"
"NIFTY INDIA MANUFACTURING","22 Nov 2021","18.42","3.84","1.56"
"NIFTY INDIA MANUFACTURING","18 Nov 2021","18.87","3.93","1.53"
"NIFTY INDIA MANUFACTURING","17 Nov 2021","19.17","3.99","1.51"
"NIFTY INDIA MANUFACTURING","16 Nov 2021","19.26","4.01","1.49"
"NIFTY INDIA MANUFACTURING","15 Nov 2021","20.76","4.01","1.49"
"NIFTY INDIA MANUFACTURING","12 Nov 2021","20.81","4.01","1.49"
"NIFTY INDIA MANUFACTURING","11 Nov 2021","20.75","4.00","1.50"
"NIFTY INDIA MANUFACTURING","10 Nov 2021","21.30","4.03","1.41"
"NIFTY INDIA MANUFACTURING","09 Nov 2021","21.32","4.03","1.41"
"NIFTY INDIA MANUFACTURING","08 Nov 2021","21.21","4.01","1.39"
