"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY200 MOMENTUM 30","29 May 2026","25.87","4.52",".8"
"NIFTY200 MOMENTUM 30","27 May 2026","26.29","4.6",".78"
"NIFTY200 MOMENTUM 30","26 May 2026","26.13","4.6",".81"
"NIFTY200 MOMENTUM 30","25 May 2026","25.75","4.6",".81"
"NIFTY200 MOMENTUM 30","22 May 2026","25.32","4.52",".83"
"NIFTY200 MOMENTUM 30","21 May 2026","25.17","4.5",".84"
"NIFTY200 MOMENTUM 30","20 May 2026","25.21","4.5",".83"
"NIFTY200 MOMENTUM 30","19 May 2026","25.06","4.48",".84"
"NIFTY200 MOMENTUM 30","18 May 2026","25.34","4.47",".84"
"NIFTY200 MOMENTUM 30","15 May 2026","25.44","4.51",".91"
"NIFTY200 MOMENTUM 30","14 May 2026","25.62","4.54",".82"
"NIFTY200 MOMENTUM 30","13 May 2026","25.26","4.47",".84"
"NIFTY200 MOMENTUM 30","12 May 2026","25.18","4.46",".84"
"NIFTY200 MOMENTUM 30","11 May 2026","25.71","4.56",".82"
"NIFTY200 MOMENTUM 30","08 May 2026","26.32","4.65",".81"
"NIFTY200 MOMENTUM 30","07 May 2026","26.64","4.7",".81"
"NIFTY200 MOMENTUM 30","06 May 2026","26.5","4.66",".82"
"NIFTY200 MOMENTUM 30","05 May 2026","25.96","4.56",".83"
"NIFTY200 MOMENTUM 30","04 May 2026","25.94","4.56",".83"
"NIFTY200 MOMENTUM 30","30 Apr 2026","25.95","4.52",".84"
"NIFTY200 MOMENTUM 30","29 Apr 2026","25.77","4.5",".84"
"NIFTY200 MOMENTUM 30","28 Apr 2026","25.74","4.49",".84"
"NIFTY200 MOMENTUM 30","27 Apr 2026","26.17","4.51",".84"
"NIFTY200 MOMENTUM 30","24 Apr 2026","26.04","4.49",".87"
"NIFTY200 MOMENTUM 30","23 Apr 2026","26.17","4.51",".86"
"NIFTY200 MOMENTUM 30","22 Apr 2026","26.51","4.57",".85"
"NIFTY200 MOMENTUM 30","21 Apr 2026","26.57","4.58",".85"
"NIFTY200 MOMENTUM 30","20 Apr 2026","26.46","4.56",".85"
"NIFTY200 MOMENTUM 30","17 Apr 2026","26.39","4.55",".86"
"NIFTY200 MOMENTUM 30","16 Apr 2026","26.18","4.51",".83"
"NIFTY200 MOMENTUM 30","15 Apr 2026","26.18","4.51",".83"
"NIFTY200 MOMENTUM 30","13 Apr 2026","25.72","4.44",".85"
"NIFTY200 MOMENTUM 30","10 Apr 2026","26.16","4.51",".84"
"NIFTY200 MOMENTUM 30","09 Apr 2026","25.58","4.41",".85"
"NIFTY200 MOMENTUM 30","08 Apr 2026","25.65","4.42",".85"
"NIFTY200 MOMENTUM 30","07 Apr 2026","24.26","4.18",".9"
"NIFTY200 MOMENTUM 30","06 Apr 2026","24.2","4.17",".9"
"NIFTY200 MOMENTUM 30","02 Apr 2026","23.68","4.08",".92"
"NIFTY200 MOMENTUM 30","01 Apr 2026","23.81","4.1",".92"
"NIFTY200 MOMENTUM 30","30 Mar 2026","23.21","4",".94"
"NIFTY200 MOMENTUM 30","27 Mar 2026","23.89","4.12",".9"
"NIFTY200 MOMENTUM 30","25 Mar 2026","24.57","4.24",".89"
"NIFTY200 MOMENTUM 30","24 Mar 2026","23.94","4.13",".91"
"NIFTY200 MOMENTUM 30","23 Mar 2026","23.36","4.03",".93"
