"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY LARGEMIDCAP 250","31 Dec 2020","60.90","3.43","1.36"
"NIFTY LARGEMIDCAP 250","30 Dec 2020","60.78","3.42","1.36"
"NIFTY LARGEMIDCAP 250","29 Dec 2020","60.57","3.41","1.36"
"NIFTY LARGEMIDCAP 250","28 Dec 2020","60.49","3.40","1.36"
"NIFTY LARGEMIDCAP 250","24 Dec 2020","59.91","3.37","1.38"
"NIFTY LARGEMIDCAP 250","23 Dec 2020","59.52","3.35","1.39"
"NIFTY LARGEMIDCAP 250","22 Dec 2020","58.54","3.29","1.41"
"NIFTY LARGEMIDCAP 250","21 Dec 2020","58.04","3.27","1.42"
"NIFTY LARGEMIDCAP 250","18 Dec 2020","60.31","3.40","1.37"
"NIFTY LARGEMIDCAP 250","17 Dec 2020","60.31","3.40","1.37"
"NIFTY LARGEMIDCAP 250","16 Dec 2020","60.27","3.39","1.37"
"NIFTY LARGEMIDCAP 250","15 Dec 2020","59.70","3.36","1.38"
"NIFTY LARGEMIDCAP 250","14 Dec 2020","59.60","3.36","1.38"
"NIFTY LARGEMIDCAP 250","11 Dec 2020","59.33","3.34","1.39"
"NIFTY LARGEMIDCAP 250","10 Dec 2020","59.19","3.33","1.39"
"NIFTY LARGEMIDCAP 250","09 Dec 2020","59.49","3.35","1.39"
"NIFTY LARGEMIDCAP 250","08 Dec 2020","59.06","3.33","1.40"
"NIFTY LARGEMIDCAP 250","07 Dec 2020","59.57","3.31","1.40"
"NIFTY LARGEMIDCAP 250","04 Dec 2020","59.03","3.28","1.42"
"NIFTY LARGEMIDCAP 250","03 Dec 2020","58.67","3.26","1.43"
"NIFTY LARGEMIDCAP 250","02 Dec 2020","58.47","3.25","1.43"
"NIFTY LARGEMIDCAP 250","01 Dec 2020","58.25","3.24","1.44"
"NIFTY LARGEMIDCAP 250","27 Nov 2020","57.67","3.21","1.45"
"NIFTY LARGEMIDCAP 250","26 Nov 2020","56.99","3.17","1.47"
"NIFTY LARGEMIDCAP 250","25 Nov 2020","56.52","3.14","1.48"
"NIFTY LARGEMIDCAP 250","24 Nov 2020","57.40","3.19","1.46"
"NIFTY LARGEMIDCAP 250","23 Nov 2020","56.90","3.16","1.47"
"NIFTY LARGEMIDCAP 250","20 Nov 2020","56.41","3.13","1.49"
"NIFTY LARGEMIDCAP 250","19 Nov 2020","55.95","3.10","1.50"
"NIFTY LARGEMIDCAP 250","18 Nov 2020","56.42","3.13","1.49"
"NIFTY LARGEMIDCAP 250","17 Nov 2020","54.68","3.10","1.50"
"NIFTY LARGEMIDCAP 250","14 Nov 2020","54.04","3.07","1.52"
"NIFTY LARGEMIDCAP 250","13 Nov 2020","53.75","3.05","1.52"
"NIFTY LARGEMIDCAP 250","12 Nov 2020","52.95","3.04","1.53"
"NIFTY LARGEMIDCAP 250","11 Nov 2020","52.66","3.03","1.53"
"NIFTY LARGEMIDCAP 250","10 Nov 2020","52.25","3.02","1.54"
"NIFTY LARGEMIDCAP 250","09 Nov 2020","52.42","3.00","1.55"
"NIFTY LARGEMIDCAP 250","06 Nov 2020","51.57","2.96","1.57"
"NIFTY LARGEMIDCAP 250","05 Nov 2020","51.40","2.93","1.59"
"NIFTY LARGEMIDCAP 250","04 Nov 2020","50.55","2.88","1.61"
"NIFTY LARGEMIDCAP 250","03 Nov 2020","50.03","2.87","1.62"
"NIFTY LARGEMIDCAP 250","02 Nov 2020","50.46","2.84","1.64"
"NIFTY LARGEMIDCAP 250","30 Oct 2020","51.04","2.83","1.65"
"NIFTY LARGEMIDCAP 250","29 Oct 2020","75.50","2.83","1.65"
"NIFTY LARGEMIDCAP 250","28 Oct 2020","81.17","2.84","1.64"
"NIFTY LARGEMIDCAP 250","27 Oct 2020","82.30","2.87","1.62"
"NIFTY LARGEMIDCAP 250","26 Oct 2020","82.04","2.84","1.64"
"NIFTY LARGEMIDCAP 250","23 Oct 2020","82.99","2.88","1.62"
"NIFTY LARGEMIDCAP 250","22 Oct 2020","82.56","2.87","1.63"
"NIFTY LARGEMIDCAP 250","21 Oct 2020","82.36","2.86","1.63"
"NIFTY LARGEMIDCAP 250","20 Oct 2020","82.20","2.85","1.63"
"NIFTY LARGEMIDCAP 250","19 Oct 2020","82.29","2.84","1.64"
"NIFTY LARGEMIDCAP 250","16 Oct 2020","79.21","2.83","1.64"
"NIFTY LARGEMIDCAP 250","15 Oct 2020","78.85","2.81","1.66"
"NIFTY LARGEMIDCAP 250","14 Oct 2020","80.41","2.86","1.63"
