"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY 100","29 Dec 2006","21.33","4.79","1.20"
"NIFTY 100","28 Dec 2006","21.33","4.79","1.20"
"NIFTY 100","27 Dec 2006","21.34","4.79","1.20"
"NIFTY 100","26 Dec 2006","21.16","4.75","1.21"
"NIFTY 100","22 Dec 2006","20.81","4.66","1.23"
"NIFTY 100","21 Dec 2006","20.58","4.62","1.24"
"NIFTY 100","20 Dec 2006","20.50","4.60","1.25"
"NIFTY 100","19 Dec 2006","20.59","4.62","1.24"
"NIFTY 100","18 Dec 2006","21.09","4.73","1.21"
"NIFTY 100","15 Dec 2006","20.91","4.70","1.22"
"NIFTY 100","14 Dec 2006","20.66","4.64","1.24"
"NIFTY 100","13 Dec 2006","20.22","4.54","1.26"
"NIFTY 100","12 Dec 2006","19.93","4.47","1.28"
"NIFTY 100","11 Dec 2006","20.68","4.64","1.24"
"NIFTY 100","08 Dec 2006","21.35","4.78","1.20"
"NIFTY 100","07 Dec 2006","21.60","4.84","1.19"
"NIFTY 100","06 Dec 2006","21.59","4.84","1.19"
"NIFTY 100","05 Dec 2006","21.61","4.84","1.19"
"NIFTY 100","04 Dec 2006","21.55","4.83","1.19"
"NIFTY 100","01 Dec 2006","21.51","4.84","1.19"
"NIFTY 100","30 Nov 2006","21.21","4.78","1.21"
"NIFTY 100","29 Nov 2006","21.10","4.76","1.21"
"NIFTY 100","28 Nov 2006","21.07","4.75","1.21"
"NIFTY 100","27 Nov 2006","21.32","4.81","1.20"
"NIFTY 100","24 Nov 2006","21.24","4.79","1.20"
"NIFTY 100","23 Nov 2006","21.20","4.78","1.21"
"NIFTY 100","22 Nov 2006","21.25","4.79","1.20"
"NIFTY 100","21 Nov 2006","21.06","4.74","1.22"
"NIFTY 100","20 Nov 2006","20.72","4.67","1.24"
"NIFTY 100","17 Nov 2006","20.74","4.67","1.23"
"NIFTY 100","16 Nov 2006","20.91","4.71","1.22"
"NIFTY 100","15 Nov 2006","20.91","4.71","1.22"
"NIFTY 100","14 Nov 2006","20.81","4.69","1.23"
"NIFTY 100","13 Nov 2006","20.78","4.68","1.23"
"NIFTY 100","10 Nov 2006","20.65","4.65","1.24"
"NIFTY 100","09 Nov 2006","20.44","4.60","1.25"
"NIFTY 100","08 Nov 2006","20.35","4.62","1.28"
"NIFTY 100","07 Nov 2006","20.32","4.64","1.28"
"NIFTY 100","06 Nov 2006","20.36","4.65","1.28"
"NIFTY 100","03 Nov 2006","20.33","4.64","1.28"
"NIFTY 100","02 Nov 2006","20.26","4.63","1.28"
"NIFTY 100","01 Nov 2006","20.13","4.60","1.29"
"NIFTY 100","31 Oct 2006","20.32","4.57","1.30"
"NIFTY 100","30 Oct 2006","20.44","4.60","1.29"
"NIFTY 100","27 Oct 2006","20.90","4.56","1.30"
"NIFTY 100","26 Oct 2006","20.69","4.48","1.33"
"NIFTY 100","23 Oct 2006","20.64","4.46","1.33"
