"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY 500","31 Dec 2013","18.99","2.47","1.50"
"NIFTY 500","30 Dec 2013","18.92","2.46","1.51"
"NIFTY 500","27 Dec 2013","18.98","2.47","1.50"
"NIFTY 500","26 Dec 2013","18.88","2.46","1.51"
"NIFTY 500","24 Dec 2013","18.84","2.45","1.51"
"NIFTY 500","23 Dec 2013","18.85","2.45","1.51"
"NIFTY 500","20 Dec 2013","18.78","2.45","1.52"
"NIFTY 500","19 Dec 2013","18.47","2.41","1.54"
"NIFTY 500","18 Dec 2013","18.59","2.42","1.53"
"NIFTY 500","17 Dec 2013","18.36","2.39","1.55"
"NIFTY 500","16 Dec 2013","18.32","2.39","1.55"
"NIFTY 500","13 Dec 2013","18.34","2.39","1.55"
"NIFTY 500","12 Dec 2013","18.55","2.42","1.53"
"NIFTY 500","11 Dec 2013","18.72","2.44","1.52"
"NIFTY 500","10 Dec 2013","18.79","2.45","1.51"
"NIFTY 500","09 Dec 2013","18.88","2.47","1.51"
"NIFTY 500","06 Dec 2013","18.62","2.43","1.53"
"NIFTY 500","05 Dec 2013","18.59","2.42","1.53"
"NIFTY 500","04 Dec 2013","18.40","2.40","1.55"
"NIFTY 500","03 Dec 2013","18.52","2.41","1.54"
"NIFTY 500","02 Dec 2013","18.55","2.42","1.54"
"NIFTY 500","29 Nov 2013","18.42","2.40","1.55"
"NIFTY 500","28 Nov 2013","18.18","2.37","1.57"
"NIFTY 500","27 Nov 2013","18.08","2.36","1.58"
"NIFTY 500","26 Nov 2013","18.00","2.36","1.56"
"NIFTY 500","25 Nov 2013","18.06","2.38","1.55"
"NIFTY 500","22 Nov 2013","17.81","2.34","1.58"
"NIFTY 500","21 Nov 2013","17.43","2.34","1.57"
"NIFTY 500","20 Nov 2013","17.76","2.38","1.54"
"NIFTY 500","19 Nov 2013","17.93","2.41","1.53"
"NIFTY 500","18 Nov 2013","17.74","2.41","1.53"
"NIFTY 500","14 Nov 2013","17.43","2.36","1.56"
"NIFTY 500","13 Nov 2013","17.11","2.33","1.58"
"NIFTY 500","12 Nov 2013","17.19","2.34","1.57"
"NIFTY 500","11 Nov 2013","17.35","2.36","1.56"
"NIFTY 500","08 Nov 2013","17.54","2.38","1.54"
"NIFTY 500","07 Nov 2013","17.60","2.40","1.53"
"NIFTY 500","06 Nov 2013","17.76","2.41","1.52"
"NIFTY 500","05 Nov 2013","17.81","2.42","1.51"
"NIFTY 500","03 Nov 2013","17.90","2.44","1.50"
"NIFTY 500","01 Nov 2013","17.83","2.43","1.51"
"NIFTY 500","31 Oct 2013","17.78","2.43","1.51"
"NIFTY 500","30 Oct 2013","17.61","2.41","1.52"
"NIFTY 500","29 Oct 2013","17.53","2.39","1.53"
"NIFTY 500","28 Oct 2013","17.19","2.35","1.56"
"NIFTY 500","25 Oct 2013","17.32","2.37","1.55"
"NIFTY 500","24 Oct 2013","17.42","2.38","1.54"
"NIFTY 500","23 Oct 2013","17.46","2.39","1.54"
"NIFTY 500","22 Oct 2013","17.59","2.39","1.53"
"NIFTY 500","21 Oct 2013","17.61","2.39","1.54"
"NIFTY 500","18 Oct 2013","17.52","2.37","1.54"
"NIFTY 500","17 Oct 2013","17.19","2.33","1.58"
"NIFTY 500","15 Oct 2013","17.37","2.34","1.57"
"NIFTY 500","14 Oct 2013","17.48","2.35","1.56"
"NIFTY 500","11 Oct 2013","17.42","2.34","1.56"
"NIFTY 500","10 Oct 2013","17.25","2.32","1.58"
"NIFTY 500","09 Oct 2013","17.20","2.31","1.58"
"NIFTY 500","08 Oct 2013","16.99","2.29","1.60"
"NIFTY 500","07 Oct 2013","16.93","2.28","1.61"
"NIFTY 500","04 Oct 2013","16.91","2.28","1.61"
"NIFTY 500","03 Oct 2013","16.90","2.28","1.59"
"NIFTY 500","01 Oct 2013","16.56","2.25","1.61"
"NIFTY 500","30 Sep 2013","16.44","2.24","1.62"
