"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY MICROCAP 250","31 Dec 2025","27.55","2.88",".78"
"NIFTY MICROCAP 250","30 Dec 2025","27.03","2.83",".8"
"NIFTY MICROCAP 250","29 Dec 2025","27.04","2.83",".8"
"NIFTY MICROCAP 250","26 Dec 2025","27.26","2.85",".79"
"NIFTY MICROCAP 250","24 Dec 2025","27.55","2.8",".78"
"NIFTY MICROCAP 250","23 Dec 2025","27.7","2.82",".77"
"NIFTY MICROCAP 250","22 Dec 2025","27.68","2.81",".77"
"NIFTY MICROCAP 250","19 Dec 2025","27.31","2.78",".78"
"NIFTY MICROCAP 250","18 Dec 2025","26.97","2.74",".79"
"NIFTY MICROCAP 250","17 Dec 2025","27.06","2.75",".79"
"NIFTY MICROCAP 250","16 Dec 2025","27.3","2.77",".79"
"NIFTY MICROCAP 250","15 Dec 2025","27.47","2.79",".78"
"NIFTY MICROCAP 250","12 Dec 2025","27.34","2.78",".79"
"NIFTY MICROCAP 250","11 Dec 2025","27.26","2.77",".79"
"NIFTY MICROCAP 250","10 Dec 2025","27.15","2.76",".79"
"NIFTY MICROCAP 250","09 Dec 2025","27.32","2.78",".79"
"NIFTY MICROCAP 250","08 Dec 2025","26.79","2.72",".8"
"NIFTY MICROCAP 250","05 Dec 2025","27.44","2.79",".78"
"NIFTY MICROCAP 250","04 Dec 2025","27.72","2.82",".78"
"NIFTY MICROCAP 250","03 Dec 2025","27.86","2.84",".77"
"NIFTY MICROCAP 250","02 Dec 2025","28","2.85",".77"
"NIFTY MICROCAP 250","01 Dec 2025","28.16","2.87",".76"
"NIFTY MICROCAP 250","28 Nov 2025","28.21","2.87",".76"
"NIFTY MICROCAP 250","27 Nov 2025","28.25","2.88",".77"
"NIFTY MICROCAP 250","26 Nov 2025","28.37","2.89",".77"
"NIFTY MICROCAP 250","25 Nov 2025","28","2.85",".78"
"NIFTY MICROCAP 250","24 Nov 2025","27.96","2.85",".78"
"NIFTY MICROCAP 250","21 Nov 2025","28.4","2.87",".78"
"NIFTY MICROCAP 250","20 Nov 2025","28.86","2.91",".77"
"NIFTY MICROCAP 250","19 Nov 2025","28.75","2.92",".77"
"NIFTY MICROCAP 250","18 Nov 2025","28.76","2.92",".78"
"NIFTY MICROCAP 250","17 Nov 2025","28.74","2.95",".77"
"NIFTY MICROCAP 250","14 Nov 2025","28.65","2.93",".77"
"NIFTY MICROCAP 250","13 Nov 2025","28.75","2.93",".76"
"NIFTY MICROCAP 250","12 Nov 2025","28.8","2.94",".76"
"NIFTY MICROCAP 250","11 Nov 2025","28.51","2.91",".74"
"NIFTY MICROCAP 250","10 Nov 2025","28.53","2.92",".74"
"NIFTY MICROCAP 250","07 Nov 2025","28.93","2.93",".74"
"NIFTY MICROCAP 250","06 Nov 2025","28.69","2.92",".73"
"NIFTY MICROCAP 250","04 Nov 2025","29.49","2.97",".72"
"NIFTY MICROCAP 250","03 Nov 2025","29.75","3",".71"
"NIFTY MICROCAP 250","31 Oct 2025","29.43","2.96",".72"
"NIFTY MICROCAP 250","30 Oct 2025","29.6","2.97",".72"
"NIFTY MICROCAP 250","29 Oct 2025","29.68","2.98",".72"
"NIFTY MICROCAP 250","28 Oct 2025","29.64","2.97",".72"
"NIFTY MICROCAP 250","27 Oct 2025","29.61","2.93",".72"
"NIFTY MICROCAP 250","24 Oct 2025","29.5","2.93",".73"
"NIFTY MICROCAP 250","23 Oct 2025","29.6","2.94",".72"
"NIFTY MICROCAP 250","21 Oct 2025","29.76","2.95",".72"
"NIFTY MICROCAP 250","20 Oct 2025","29.46","2.92",".73"
"NIFTY MICROCAP 250","17 Oct 2025","28.8","2.9",".73"
"NIFTY MICROCAP 250","16 Oct 2025","28.97","2.98",".73"
"NIFTY MICROCAP 250","15 Oct 2025","28.92","2.96",".73"
"NIFTY MICROCAP 250","14 Oct 2025","28.64","2.94",".74"
"NIFTY MICROCAP 250","13 Oct 2025","28.97","2.97",".73"
"NIFTY MICROCAP 250","10 Oct 2025","29.14","2.99",".73"
"NIFTY MICROCAP 250","09 Oct 2025","28.94","3",".73"
"NIFTY MICROCAP 250","08 Oct 2025","28.88","2.99",".73"
"NIFTY MICROCAP 250","07 Oct 2025","28.96","3",".73"
"NIFTY MICROCAP 250","06 Oct 2025","29.03","3",".73"
"NIFTY MICROCAP 250","03 Oct 2025","29.11","3.01",".73"
"NIFTY MICROCAP 250","01 Oct 2025","28.73","2.98",".74"
"NIFTY MICROCAP 250","30 Sep 2025","28.33","2.97",".75"
"NIFTY MICROCAP 250","29 Sep 2025","29.36","3.02",".75"
"NIFTY MICROCAP 250","26 Sep 2025","29.61","3.06",".74"
"NIFTY MICROCAP 250","25 Sep 2025","30.25","3.13",".72"
"NIFTY MICROCAP 250","24 Sep 2025","30.6","3.18",".72"
"NIFTY MICROCAP 250","23 Sep 2025","30.74","3.21",".72"
"NIFTY MICROCAP 250","22 Sep 2025","24.53","3.04",".71"
"NIFTY MICROCAP 250","19 Sep 2025","24.71","3.07",".69"
"NIFTY MICROCAP 250","18 Sep 2025","24.63","3.08",".71"
"NIFTY MICROCAP 250","17 Sep 2025","24.69","3.09",".7"
"NIFTY MICROCAP 250","16 Sep 2025","24.53","3.07",".74"
"NIFTY MICROCAP 250","15 Sep 2025","24.4","3.06",".71"
"NIFTY MICROCAP 250","12 Sep 2025","24.22","3.04",".72"
"NIFTY MICROCAP 250","11 Sep 2025","24.24","3.05",".71"
"NIFTY MICROCAP 250","10 Sep 2025","24.26","3.06",".69"
"NIFTY MICROCAP 250","09 Sep 2025","24.16","3.05",".69"
"NIFTY MICROCAP 250","08 Sep 2025","24.12","3.05",".71"
"NIFTY MICROCAP 250","05 Sep 2025","23.96","3.05",".69"
"NIFTY MICROCAP 250","04 Sep 2025","23.97","3.05",".7"
"NIFTY MICROCAP 250","03 Sep 2025","24.13","3.07",".68"
