"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY INDIA MANUFACTURING","12 Jun 2026","26.89","4.37","1.11"
"NIFTY INDIA MANUFACTURING","11 Jun 2026","26.45","4.34","1.02"
"NIFTY INDIA MANUFACTURING","10 Jun 2026","26.57","4.4","1.01"
"NIFTY INDIA MANUFACTURING","09 Jun 2026","26.81","4.44","1.01"
"NIFTY INDIA MANUFACTURING","08 Jun 2026","26.57","4.4","1.01"
"NIFTY INDIA MANUFACTURING","05 Jun 2026","27","4.48","1.07"
"NIFTY INDIA MANUFACTURING","04 Jun 2026","27.11","4.51","1.03"
"NIFTY INDIA MANUFACTURING","03 Jun 2026","27.05","4.54","1.07"
"NIFTY INDIA MANUFACTURING","02 Jun 2026","27.03","4.54","1.05"
"NIFTY INDIA MANUFACTURING","01 Jun 2026","26.98","4.53","1.05"
"NIFTY INDIA MANUFACTURING","29 May 2026","27.27","4.58","1.04"
"NIFTY INDIA MANUFACTURING","27 May 2026","27.75","4.66",".98"
"NIFTY INDIA MANUFACTURING","26 May 2026","27.39","4.6",".99"
"NIFTY INDIA MANUFACTURING","25 May 2026","27.12","4.6",".99"
"NIFTY INDIA MANUFACTURING","22 May 2026","26.86","4.55","1.01"
"NIFTY INDIA MANUFACTURING","21 May 2026","26.87","4.55","1.02"
"NIFTY INDIA MANUFACTURING","20 May 2026","27.21","4.53","1.02"
"NIFTY INDIA MANUFACTURING","19 May 2026","27.06","4.51","1.03"
"NIFTY INDIA MANUFACTURING","18 May 2026","27.24","4.5","1.03"
"NIFTY INDIA MANUFACTURING","15 May 2026","28.53","4.54","1.02"
"NIFTY INDIA MANUFACTURING","14 May 2026","28.65","4.57","1.02"
"NIFTY INDIA MANUFACTURING","13 May 2026","28.08","4.51","1.03"
"NIFTY INDIA MANUFACTURING","12 May 2026","27.88","4.48","1.03"
"NIFTY INDIA MANUFACTURING","11 May 2026","28.43","4.57","1.02"
"NIFTY INDIA MANUFACTURING","08 May 2026","28.89","4.63","1"
"NIFTY INDIA MANUFACTURING","07 May 2026","29.16","4.65","1"
"NIFTY INDIA MANUFACTURING","06 May 2026","29.09","4.61","1.01"
"NIFTY INDIA MANUFACTURING","05 May 2026","28.65","4.53","1.02"
"NIFTY INDIA MANUFACTURING","04 May 2026","28.62","4.53","1.02"
"NIFTY INDIA MANUFACTURING","30 Apr 2026","28.45","4.49","1.04"
"NIFTY INDIA MANUFACTURING","29 Apr 2026","28.66","4.52","1.01"
"NIFTY INDIA MANUFACTURING","28 Apr 2026","28.51","4.5","1.02"
"NIFTY INDIA MANUFACTURING","27 Apr 2026","28.58","4.51","1.02"
"NIFTY INDIA MANUFACTURING","24 Apr 2026","28.11","4.43","1.03"
"NIFTY INDIA MANUFACTURING","23 Apr 2026","28.39","4.47","1.02"
"NIFTY INDIA MANUFACTURING","22 Apr 2026","28.58","4.5","1.02"
"NIFTY INDIA MANUFACTURING","21 Apr 2026","28.52","4.5","1.02"
"NIFTY INDIA MANUFACTURING","20 Apr 2026","28.5","4.49","1.02"
"NIFTY INDIA MANUFACTURING","17 Apr 2026","28.5","4.49","1.02"
"NIFTY INDIA MANUFACTURING","16 Apr 2026","28.26","4.46","1.03"
"NIFTY INDIA MANUFACTURING","15 Apr 2026","28.09","4.43","1.04"
"NIFTY INDIA MANUFACTURING","13 Apr 2026","27.53","4.35","1.06"
"NIFTY INDIA MANUFACTURING","10 Apr 2026","27.83","4.39","1.04"
"NIFTY INDIA MANUFACTURING","09 Apr 2026","27.39","4.32","1.06"
"NIFTY INDIA MANUFACTURING","08 Apr 2026","27.26","4.3","1.07"
"NIFTY INDIA MANUFACTURING","07 Apr 2026","26.28","4.15","1.11"
"NIFTY INDIA MANUFACTURING","06 Apr 2026","26.11","4.12","1.11"
"NIFTY INDIA MANUFACTURING","02 Apr 2026","25.96","4.1","1.12"
"NIFTY INDIA MANUFACTURING","01 Apr 2026","26.09","4.12","1.11"
"NIFTY INDIA MANUFACTURING","30 Mar 2026","25.69","4.05","1.13"
"NIFTY INDIA MANUFACTURING","27 Mar 2026","25.95","4.06","1.13"
"NIFTY INDIA MANUFACTURING","25 Mar 2026","26.55","4.15","1.06"
"NIFTY INDIA MANUFACTURING","24 Mar 2026","26.03","4.07","1.08"
"NIFTY INDIA MANUFACTURING","23 Mar 2026","25.59","4","1.1"
"NIFTY INDIA MANUFACTURING","20 Mar 2026","26.46","4.14","1.06"
"NIFTY INDIA MANUFACTURING","19 Mar 2026","26.21","4.1","1.07"
"NIFTY INDIA MANUFACTURING","18 Mar 2026","27.09","4.24","1.04"
"NIFTY INDIA MANUFACTURING","17 Mar 2026","26.84","4.2","1.06"
"NIFTY INDIA MANUFACTURING","16 Mar 2026","26.5","4.14","1.07"
"NIFTY INDIA MANUFACTURING","13 Mar 2026","26.54","4.15","1.07"
"NIFTY INDIA MANUFACTURING","12 Mar 2026","27.4","4.28","1.04"
"NIFTY INDIA MANUFACTURING","11 Mar 2026","27.57","4.31","1.01"
"NIFTY INDIA MANUFACTURING","10 Mar 2026","27.93","4.37","1.01"
"NIFTY INDIA MANUFACTURING","09 Mar 2026","27.46","4.29","1.03"
"NIFTY INDIA MANUFACTURING","06 Mar 2026","28.12","4.4","1.01"
"NIFTY INDIA MANUFACTURING","05 Mar 2026","28.16","4.4",".99"
"NIFTY INDIA MANUFACTURING","04 Mar 2026","27.63","4.32","1.01"
"NIFTY INDIA MANUFACTURING","02 Mar 2026","28.34","4.43",".98"
"NIFTY INDIA MANUFACTURING","27 Feb 2026","28.64","4.48",".97"
"NIFTY INDIA MANUFACTURING","26 Feb 2026","29.03","4.54",".96"
"NIFTY INDIA MANUFACTURING","25 Feb 2026","28.8","4.5",".96"
"NIFTY INDIA MANUFACTURING","24 Feb 2026","28.42","4.44",".98"
"NIFTY INDIA MANUFACTURING","23 Feb 2026","28.43","4.44",".98"
"NIFTY INDIA MANUFACTURING","20 Feb 2026","28.45","4.44",".98"
"NIFTY INDIA MANUFACTURING","19 Feb 2026","28.26","4.41",".98"
"NIFTY INDIA MANUFACTURING","18 Feb 2026","28.68","4.47",".96"
"NIFTY INDIA MANUFACTURING","17 Feb 2026","28.49","4.44",".96"
"NIFTY INDIA MANUFACTURING","16 Feb 2026","28.48","4.44",".96"
"NIFTY INDIA MANUFACTURING","13 Feb 2026","28.18","4.42",".97"
"NIFTY INDIA MANUFACTURING","12 Feb 2026","28.69","4.48",".96"
"NIFTY INDIA MANUFACTURING","11 Feb 2026","28.78","4.49",".96"
"NIFTY INDIA MANUFACTURING","10 Feb 2026","28.59","4.45",".96"
"NIFTY INDIA MANUFACTURING","09 Feb 2026","28.84","4.43",".96"
"NIFTY INDIA MANUFACTURING","06 Feb 2026","28.02","4.37",".98"
"NIFTY INDIA MANUFACTURING","05 Feb 2026","28.02","4.38","1.01"
"NIFTY INDIA MANUFACTURING","04 Feb 2026","28.2","4.4",".97"
"NIFTY INDIA MANUFACTURING","03 Feb 2026","27.92","4.37",".98"
"NIFTY INDIA MANUFACTURING","02 Feb 2026","27.09","4.24","1.01"
"NIFTY INDIA MANUFACTURING","01 Feb 2026","26.7","4.17","1.02"
"NIFTY INDIA MANUFACTURING","30 Jan 2026","27.26","4.28","1.01"
"NIFTY INDIA MANUFACTURING","29 Jan 2026","27.46","4.3","1"
"NIFTY INDIA MANUFACTURING","28 Jan 2026","27.43","4.29","1.03"
"NIFTY INDIA MANUFACTURING","27 Jan 2026","27.26","4.22","1.04"
"NIFTY INDIA MANUFACTURING","23 Jan 2026","27.14","4.2","1.05"
"NIFTY INDIA MANUFACTURING","22 Jan 2026","27.43","4.25","1.03"
"NIFTY INDIA MANUFACTURING","21 Jan 2026","27.1","4.2","1.05"
