"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY INDIA DEFENCE","30 Dec 2022","25.98","5.77","1.21"
"NIFTY INDIA DEFENCE","29 Dec 2022","25.64","5.78","1.22"
"NIFTY INDIA DEFENCE","28 Dec 2022","25.57","5.77","1.22"
"NIFTY INDIA DEFENCE","27 Dec 2022","25.60","5.78","1.22"
"NIFTY INDIA DEFENCE","26 Dec 2022","25.45","5.74","1.23"
"NIFTY INDIA DEFENCE","23 Dec 2022","24.28","5.48","1.29"
"NIFTY INDIA DEFENCE","22 Dec 2022","25.19","5.68","1.24"
"NIFTY INDIA DEFENCE","21 Dec 2022","25.83","5.83","1.21"
"NIFTY INDIA DEFENCE","20 Dec 2022","26.74","6.03","1.17"
"NIFTY INDIA DEFENCE","19 Dec 2022","26.43","5.96","1.18"
"NIFTY INDIA DEFENCE","16 Dec 2022","26.30","5.93","1.19"
"NIFTY INDIA DEFENCE","15 Dec 2022","26.90","6.07","1.16"
"NIFTY INDIA DEFENCE","14 Dec 2022","27.31","6.16","1.15"
"NIFTY INDIA DEFENCE","13 Dec 2022","27.19","6.13","1.15"
"NIFTY INDIA DEFENCE","12 Dec 2022","27.13","6.12","1.15"
"NIFTY INDIA DEFENCE","09 Dec 2022","27.24","6.14","1.15"
"NIFTY INDIA DEFENCE","08 Dec 2022","27.55","6.21","1.14"
"NIFTY INDIA DEFENCE","07 Dec 2022","27.31","6.16","1.15"
"NIFTY INDIA DEFENCE","06 Dec 2022","27.48","6.20","1.14"
"NIFTY INDIA DEFENCE","05 Dec 2022","27.72","6.25","1.13"
"NIFTY INDIA DEFENCE","02 Dec 2022","27.72","6.25","1.13"
"NIFTY INDIA DEFENCE","01 Dec 2022","27.43","6.19","1.14"
"NIFTY INDIA DEFENCE","30 Nov 2022","27.23","6.14","1.15"
"NIFTY INDIA DEFENCE","29 Nov 2022","26.82","6.05","1.17"
"NIFTY INDIA DEFENCE","28 Nov 2022","27.05","6.10","1.16"
"NIFTY INDIA DEFENCE","25 Nov 2022","26.89","6.07","1.16"
"NIFTY INDIA DEFENCE","24 Nov 2022","27.20","6.14","1.15"
"NIFTY INDIA DEFENCE","23 Nov 2022","27.13","6.12","1.15"
"NIFTY INDIA DEFENCE","22 Nov 2022","27.15","6.13","1.30"
"NIFTY INDIA DEFENCE","21 Nov 2022","26.65","6.01","1.33"
"NIFTY INDIA DEFENCE","18 Nov 2022","26.84","6.06","1.21"
"NIFTY INDIA DEFENCE","17 Nov 2022","27.44","6.19","1.03"
"NIFTY INDIA DEFENCE","16 Nov 2022","27.35","6.17","1.04"
"NIFTY INDIA DEFENCE","15 Nov 2022","26.82","6.05","1.06"
"NIFTY INDIA DEFENCE","14 Nov 2022","27.50","6.03","1.06"
"NIFTY INDIA DEFENCE","11 Nov 2022","28.04","6.07","1.05"
"NIFTY INDIA DEFENCE","10 Nov 2022","27.75","6.01","1.06"
"NIFTY INDIA DEFENCE","09 Nov 2022","28.16","6.10","1.05"
"NIFTY INDIA DEFENCE","07 Nov 2022","28.50","6.17","1.04"
"NIFTY INDIA DEFENCE","04 Nov 2022","28.74","6.12","1.04"
"NIFTY INDIA DEFENCE","03 Nov 2022","28.56","6.07","1.05"
"NIFTY INDIA DEFENCE","02 Nov 2022","28.00","5.95","1.07"
"NIFTY INDIA DEFENCE","01 Nov 2022","27.86","5.92","1.08"
"NIFTY INDIA DEFENCE","31 Oct 2022","27.65","5.86","1.09"
"NIFTY INDIA DEFENCE","28 Oct 2022","27.65","5.86","1.09"
"NIFTY INDIA DEFENCE","27 Oct 2022","27.89","5.92","1.08"
"NIFTY INDIA DEFENCE","25 Oct 2022","27.67","5.87","1.09"
"NIFTY INDIA DEFENCE","24 Oct 2022","27.48","5.83","1.10"
"NIFTY INDIA DEFENCE","21 Oct 2022","27.11","5.75","1.11"
"NIFTY INDIA DEFENCE","20 Oct 2022","27.62","5.86","1.09"
"NIFTY INDIA DEFENCE","19 Oct 2022","27.48","5.83","1.10"
"NIFTY INDIA DEFENCE","18 Oct 2022","27.36","5.80","1.10"
"NIFTY INDIA DEFENCE","17 Oct 2022","26.62","5.64","1.13"
"NIFTY INDIA DEFENCE","14 Oct 2022","26.36","5.59","1.14"
"NIFTY INDIA DEFENCE","13 Oct 2022","26.42","5.60","1.14"
"NIFTY INDIA DEFENCE","12 Oct 2022","26.58","5.64","1.13"
