"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY INDIA MANUFACTURING","31 Dec 2025","28.37","4.38","1.01"
"NIFTY INDIA MANUFACTURING","30 Dec 2025","27.9","4.29","1.02"
"NIFTY INDIA MANUFACTURING","29 Dec 2025","27.82","4.28","1.02"
"NIFTY INDIA MANUFACTURING","26 Dec 2025","27.94","4.29","1.01"
"NIFTY INDIA MANUFACTURING","24 Dec 2025","28.02","4.31","1.01"
"NIFTY INDIA MANUFACTURING","23 Dec 2025","28.12","4.32","1.05"
"NIFTY INDIA MANUFACTURING","22 Dec 2025","28.13","4.32","1.05"
"NIFTY INDIA MANUFACTURING","19 Dec 2025","27.86","4.28","1.06"
"NIFTY INDIA MANUFACTURING","18 Dec 2025","27.6","4.24","1.07"
"NIFTY INDIA MANUFACTURING","17 Dec 2025","27.72","4.26","1.01"
"NIFTY INDIA MANUFACTURING","16 Dec 2025","27.77","4.27","1.01"
"NIFTY INDIA MANUFACTURING","15 Dec 2025","27.9","4.29","1"
"NIFTY INDIA MANUFACTURING","12 Dec 2025","27.93","4.29","1"
"NIFTY INDIA MANUFACTURING","11 Dec 2025","27.65","4.25","1.01"
"NIFTY INDIA MANUFACTURING","10 Dec 2025","27.41","4.21","1.02"
"NIFTY INDIA MANUFACTURING","09 Dec 2025","27.45","4.22","1.02"
"NIFTY INDIA MANUFACTURING","08 Dec 2025","27.47","4.22","1.02"
"NIFTY INDIA MANUFACTURING","05 Dec 2025","27.92","4.29","1"
"NIFTY INDIA MANUFACTURING","04 Dec 2025","27.87","4.28","1.01"
"NIFTY INDIA MANUFACTURING","03 Dec 2025","27.85","4.28","1.01"
"NIFTY INDIA MANUFACTURING","02 Dec 2025","28.05","4.31","1"
"NIFTY INDIA MANUFACTURING","01 Dec 2025","28.11","4.32","1"
"NIFTY INDIA MANUFACTURING","28 Nov 2025","28.07","4.31","1"
"NIFTY INDIA MANUFACTURING","27 Nov 2025","28.03","4.31","1"
"NIFTY INDIA MANUFACTURING","26 Nov 2025","28.1","4.32","1"
"NIFTY INDIA MANUFACTURING","25 Nov 2025","27.68","4.25","1.04"
"NIFTY INDIA MANUFACTURING","24 Nov 2025","27.65","4.25","1.04"
"NIFTY INDIA MANUFACTURING","21 Nov 2025","27.89","4.28","1.04"
"NIFTY INDIA MANUFACTURING","20 Nov 2025","28.15","4.32","1.03"
"NIFTY INDIA MANUFACTURING","19 Nov 2025","26.96","4.32","1.03"
"NIFTY INDIA MANUFACTURING","18 Nov 2025","26.98","4.32","1.03"
"NIFTY INDIA MANUFACTURING","17 Nov 2025","27.45","4.34","1.02"
"NIFTY INDIA MANUFACTURING","14 Nov 2025","27.82","4.4","1.01"
"NIFTY INDIA MANUFACTURING","13 Nov 2025","27.94","4.42","1.01"
"NIFTY INDIA MANUFACTURING","12 Nov 2025","27.96","4.42","1.01"
"NIFTY INDIA MANUFACTURING","11 Nov 2025","27.8","4.39","1.01"
"NIFTY INDIA MANUFACTURING","10 Nov 2025","27.62","4.36","1.02"
"NIFTY INDIA MANUFACTURING","07 Nov 2025","27.64","4.34","1.02"
"NIFTY INDIA MANUFACTURING","06 Nov 2025","27.85","4.33",".99"
"NIFTY INDIA MANUFACTURING","04 Nov 2025","28.33","4.37",".98"
"NIFTY INDIA MANUFACTURING","03 Nov 2025","28.74","4.4",".97"
"NIFTY INDIA MANUFACTURING","31 Oct 2025","28.62","4.38",".97"
"NIFTY INDIA MANUFACTURING","30 Oct 2025","28.76","4.39",".97"
"NIFTY INDIA MANUFACTURING","29 Oct 2025","28.85","4.4",".97"
"NIFTY INDIA MANUFACTURING","28 Oct 2025","28.65","4.37",".98"
"NIFTY INDIA MANUFACTURING","27 Oct 2025","29.18","4.37",".98"
"NIFTY INDIA MANUFACTURING","24 Oct 2025","29.02","4.35",".99"
"NIFTY INDIA MANUFACTURING","23 Oct 2025","29.03","4.35",".99"
"NIFTY INDIA MANUFACTURING","21 Oct 2025","29.1","4.36",".98"
"NIFTY INDIA MANUFACTURING","20 Oct 2025","29.05","4.35",".99"
"NIFTY INDIA MANUFACTURING","17 Oct 2025","29.21","4.33",".99"
"NIFTY INDIA MANUFACTURING","16 Oct 2025","29.17","4.33",".99"
"NIFTY INDIA MANUFACTURING","15 Oct 2025","28.97","4.3","1"
"NIFTY INDIA MANUFACTURING","14 Oct 2025","28.82","4.28","1"
"NIFTY INDIA MANUFACTURING","13 Oct 2025","28.99","4.3","1"
"NIFTY INDIA MANUFACTURING","10 Oct 2025","29.11","4.32",".99"
"NIFTY INDIA MANUFACTURING","09 Oct 2025","28.98","4.3","1"
"NIFTY INDIA MANUFACTURING","08 Oct 2025","28.75","4.27","1"
"NIFTY INDIA MANUFACTURING","07 Oct 2025","29.01","4.31",".99"
"NIFTY INDIA MANUFACTURING","06 Oct 2025","28.98","4.3","1"
"NIFTY INDIA MANUFACTURING","03 Oct 2025","28.91","4.29","1"
"NIFTY INDIA MANUFACTURING","01 Oct 2025","28.76","4.27","1"
"NIFTY INDIA MANUFACTURING","30 Sep 2025","28.55","4.24","1.01"
"NIFTY INDIA MANUFACTURING","29 Sep 2025","28.16","4.16","1.07"
"NIFTY INDIA MANUFACTURING","26 Sep 2025","28.14","4.16","1.07"
"NIFTY INDIA MANUFACTURING","25 Sep 2025","28.57","4.22","1.05"
"NIFTY INDIA MANUFACTURING","24 Sep 2025","28.7","4.24","1.05"
"NIFTY INDIA MANUFACTURING","23 Sep 2025","28.92","4.28","1.04"
"NIFTY INDIA MANUFACTURING","22 Sep 2025","28.89","4.27","1.04"
