"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY HEALTHCARE","29 Dec 2023","38.86","5.08","0.63"
"NIFTY HEALTHCARE","28 Dec 2023","38.93","5.08","0.63"
"NIFTY HEALTHCARE","27 Dec 2023","38.46","5.02","0.64"
"NIFTY HEALTHCARE","26 Dec 2023","38.27","5.00","0.64"
"NIFTY HEALTHCARE","22 Dec 2023","37.80","4.94","0.65"
"NIFTY HEALTHCARE","21 Dec 2023","37.47","4.89","0.65"
"NIFTY HEALTHCARE","20 Dec 2023","37.17","4.85","0.66"
"NIFTY HEALTHCARE","19 Dec 2023","37.85","4.94","0.65"
"NIFTY HEALTHCARE","18 Dec 2023","37.78","4.93","0.65"
"NIFTY HEALTHCARE","15 Dec 2023","37.55","4.90","0.65"
"NIFTY HEALTHCARE","14 Dec 2023","37.55","4.90","0.65"
"NIFTY HEALTHCARE","13 Dec 2023","37.58","4.91","0.65"
"NIFTY HEALTHCARE","12 Dec 2023","37.13","4.85","0.66"
"NIFTY HEALTHCARE","11 Dec 2023","37.32","4.87","0.66"
"NIFTY HEALTHCARE","08 Dec 2023","37.56","4.91","0.65"
"NIFTY HEALTHCARE","07 Dec 2023","37.75","4.93","0.65"
"NIFTY HEALTHCARE","06 Dec 2023","37.48","4.89","0.65"
"NIFTY HEALTHCARE","05 Dec 2023","37.74","4.93","0.65"
"NIFTY HEALTHCARE","04 Dec 2023","37.81","4.94","0.65"
"NIFTY HEALTHCARE","01 Dec 2023","37.69","4.92","0.65"
"NIFTY HEALTHCARE","30 Nov 2023","37.57","4.91","0.65"
"NIFTY HEALTHCARE","29 Nov 2023","36.91","4.82","0.66"
"NIFTY HEALTHCARE","28 Nov 2023","36.64","4.79","0.67"
"NIFTY HEALTHCARE","24 Nov 2023","36.83","4.81","0.66"
"NIFTY HEALTHCARE","23 Nov 2023","36.60","4.78","0.67"
"NIFTY HEALTHCARE","22 Nov 2023","37.13","4.85","0.66"
"NIFTY HEALTHCARE","21 Nov 2023","36.90","4.82","0.67"
"NIFTY HEALTHCARE","20 Nov 2023","36.67","4.79","0.67"
"NIFTY HEALTHCARE","17 Nov 2023","36.63","4.78","0.66"
"NIFTY HEALTHCARE","16 Nov 2023","36.27","4.74","0.66"
"NIFTY HEALTHCARE","15 Nov 2023","35.86","4.68","0.67"
"NIFTY HEALTHCARE","13 Nov 2023","35.67","4.67","0.67"
"NIFTY HEALTHCARE","12 Nov 2023","36.31","4.70","0.67"
"NIFTY HEALTHCARE","10 Nov 2023","36.22","4.69","0.67"
"NIFTY HEALTHCARE","09 Nov 2023","36.23","4.69","0.67"
"NIFTY HEALTHCARE","08 Nov 2023","36.47","4.67","0.67"
"NIFTY HEALTHCARE","07 Nov 2023","35.60","4.61","0.68"
