"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY MICROCAP 250","29 Dec 2023","30.56","3.18","0.68"
"NIFTY MICROCAP 250","28 Dec 2023","30.04","3.12","0.69"
"NIFTY MICROCAP 250","27 Dec 2023","30.15","3.13","0.69"
"NIFTY MICROCAP 250","26 Dec 2023","30.13","3.12","0.69"
"NIFTY MICROCAP 250","22 Dec 2023","29.89","3.10","0.70"
"NIFTY MICROCAP 250","21 Dec 2023","29.65","3.08","0.70"
"NIFTY MICROCAP 250","20 Dec 2023","29.03","3.01","0.72"
"NIFTY MICROCAP 250","19 Dec 2023","30.31","3.14","0.69"
"NIFTY MICROCAP 250","18 Dec 2023","30.19","3.13","0.69"
"NIFTY MICROCAP 250","15 Dec 2023","30.04","3.12","0.69"
"NIFTY MICROCAP 250","14 Dec 2023","29.98","3.11","0.72"
"NIFTY MICROCAP 250","13 Dec 2023","29.89","3.10","0.72"
"NIFTY MICROCAP 250","12 Dec 2023","29.47","3.06","0.73"
"NIFTY MICROCAP 250","11 Dec 2023","29.58","3.07","0.73"
"NIFTY MICROCAP 250","08 Dec 2023","29.26","3.03","0.74"
"NIFTY MICROCAP 250","07 Dec 2023","29.32","3.04","0.74"
"NIFTY MICROCAP 250","06 Dec 2023","29.34","3.04","0.74"
"NIFTY MICROCAP 250","05 Dec 2023","29.34","3.04","0.74"
"NIFTY MICROCAP 250","04 Dec 2023","29.36","3.04","0.74"
"NIFTY MICROCAP 250","01 Dec 2023","29.01","3.01","0.75"
"NIFTY MICROCAP 250","30 Nov 2023","29.01","3.01","0.75"
"NIFTY MICROCAP 250","29 Nov 2023","28.59","2.96","0.76"
"NIFTY MICROCAP 250","28 Nov 2023","28.56","2.96","0.76"
"NIFTY MICROCAP 250","24 Nov 2023","28.51","2.96","0.76"
"NIFTY MICROCAP 250","23 Nov 2023","28.46","2.95","0.76"
"NIFTY MICROCAP 250","22 Nov 2023","28.40","2.94","0.76"
"NIFTY MICROCAP 250","21 Nov 2023","28.52","2.96","0.75"
"NIFTY MICROCAP 250","20 Nov 2023","28.47","2.95","0.76"
"NIFTY MICROCAP 250","17 Nov 2023","28.29","2.93","0.77"
"NIFTY MICROCAP 250","16 Nov 2023","27.75","2.90","0.77"
"NIFTY MICROCAP 250","15 Nov 2023","27.69","2.89","0.77"
"NIFTY MICROCAP 250","13 Nov 2023","27.27","2.86","0.78"
"NIFTY MICROCAP 250","12 Nov 2023","27.15","2.84","0.78"
"NIFTY MICROCAP 250","10 Nov 2023","26.80","2.81","0.80"
"NIFTY MICROCAP 250","09 Nov 2023","26.47","2.79","0.79"
"NIFTY MICROCAP 250","08 Nov 2023","26.49","2.80","0.79"
"NIFTY MICROCAP 250","07 Nov 2023","26.47","2.79","0.79"
"NIFTY MICROCAP 250","06 Nov 2023","26.32","2.77","0.79"
"NIFTY MICROCAP 250","03 Nov 2023","26.25","2.74","0.81"
"NIFTY MICROCAP 250","02 Nov 2023","25.99","2.58","0.81"
"NIFTY MICROCAP 250","01 Nov 2023","25.81","2.56","0.82"
"NIFTY MICROCAP 250","31 Oct 2023","25.76","2.56","0.82"
"NIFTY MICROCAP 250","30 Oct 2023","25.68","2.55","0.82"
"NIFTY MICROCAP 250","27 Oct 2023","26.21","2.54","0.82"
"NIFTY MICROCAP 250","26 Oct 2023","25.62","2.48","0.84"
"NIFTY MICROCAP 250","25 Oct 2023","25.40","2.47","0.84"
"NIFTY MICROCAP 250","23 Oct 2023","25.77","2.50","0.83"
"NIFTY MICROCAP 250","20 Oct 2023","27.26","2.63","0.79"
"NIFTY MICROCAP 250","19 Oct 2023","27.46","2.65","0.79"
"NIFTY MICROCAP 250","18 Oct 2023","27.54","2.65","0.79"
"NIFTY MICROCAP 250","17 Oct 2023","27.59","2.65","0.79"
