"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY INFRASTRUCTURE","30 Dec 2011","15.68","1.99","1.22"
"NIFTY INFRASTRUCTURE","29 Dec 2011","15.66","1.99","1.22"
"NIFTY INFRASTRUCTURE","28 Dec 2011","15.96","2.03","1.19"
"NIFTY INFRASTRUCTURE","27 Dec 2011","15.90","2.02","1.20"
"NIFTY INFRASTRUCTURE","26 Dec 2011","15.98","2.03","1.19"
"NIFTY INFRASTRUCTURE","23 Dec 2011","15.69","1.99","1.21"
"NIFTY INFRASTRUCTURE","22 Dec 2011","15.75","2.00","1.21"
"NIFTY INFRASTRUCTURE","21 Dec 2011","15.62","1.99","1.22"
"NIFTY INFRASTRUCTURE","20 Dec 2011","15.16","1.93","1.26"
"NIFTY INFRASTRUCTURE","19 Dec 2011","15.73","2.00","1.21"
"NIFTY INFRASTRUCTURE","16 Dec 2011","16.05","2.04","1.19"
"NIFTY INFRASTRUCTURE","15 Dec 2011","16.52","2.10","1.15"
"NIFTY INFRASTRUCTURE","14 Dec 2011","16.69","2.12","1.14"
"NIFTY INFRASTRUCTURE","13 Dec 2011","16.87","2.14","1.13"
"NIFTY INFRASTRUCTURE","12 Dec 2011","16.85","2.14","1.13"
"NIFTY INFRASTRUCTURE","09 Dec 2011","17.37","2.21","1.10"
"NIFTY INFRASTRUCTURE","08 Dec 2011","17.77","2.26","1.07"
"NIFTY INFRASTRUCTURE","07 Dec 2011","18.45","2.35","1.03"
"NIFTY INFRASTRUCTURE","05 Dec 2011","18.53","2.36","1.03"
"NIFTY INFRASTRUCTURE","02 Dec 2011","18.44","2.34","1.03"
"NIFTY INFRASTRUCTURE","01 Dec 2011","17.98","2.29","1.06"
"NIFTY INFRASTRUCTURE","30 Nov 2011","17.90","2.29","1.07"
"NIFTY INFRASTRUCTURE","29 Nov 2011","17.76","2.27","1.08"
"NIFTY INFRASTRUCTURE","28 Nov 2011","17.98","2.32","1.07"
"NIFTY INFRASTRUCTURE","25 Nov 2011","17.56","2.27","1.10"
"NIFTY INFRASTRUCTURE","24 Nov 2011","17.38","2.24","1.11"
"NIFTY INFRASTRUCTURE","23 Nov 2011","17.03","2.20","1.13"
"NIFTY INFRASTRUCTURE","22 Nov 2011","17.56","2.29","1.08"
"NIFTY INFRASTRUCTURE","21 Nov 2011","17.70","2.30","1.08"
"NIFTY INFRASTRUCTURE","18 Nov 2011","18.09","2.35","1.05"
"NIFTY INFRASTRUCTURE","17 Nov 2011","18.11","2.35","1.05"
"NIFTY INFRASTRUCTURE","16 Nov 2011","18.47","2.40","1.03"
"NIFTY INFRASTRUCTURE","15 Nov 2011","18.86","2.45","1.01"
"NIFTY INFRASTRUCTURE","14 Nov 2011","19.27","2.51","0.99"
"NIFTY INFRASTRUCTURE","11 Nov 2011","19.55","2.53","0.98"
"NIFTY INFRASTRUCTURE","09 Nov 2011","19.82","2.57","0.96"
"NIFTY INFRASTRUCTURE","08 Nov 2011","20.35","2.60","0.95"
"NIFTY INFRASTRUCTURE","04 Nov 2011","20.33","2.60","0.95"
"NIFTY INFRASTRUCTURE","03 Nov 2011","19.83","2.58","0.96"
"NIFTY INFRASTRUCTURE","02 Nov 2011","19.59","2.55","0.97"
"NIFTY INFRASTRUCTURE","01 Nov 2011","19.66","2.56","0.97"
"NIFTY INFRASTRUCTURE","31 Oct 2011","19.91","2.58","0.96"
"NIFTY INFRASTRUCTURE","28 Oct 2011","19.98","2.59","0.95"
"NIFTY INFRASTRUCTURE","26 Oct 2011","19.49","2.52","0.98"
"NIFTY INFRASTRUCTURE","25 Oct 2011","19.34","2.50","0.99"
"NIFTY INFRASTRUCTURE","24 Oct 2011","19.04","2.45","1.01"
"NIFTY INFRASTRUCTURE","21 Oct 2011","19.18","2.46","1.01"
"NIFTY INFRASTRUCTURE","20 Oct 2011","19.53","2.50","0.99"
"NIFTY INFRASTRUCTURE","19 Oct 2011","19.66","2.52","0.98"
"NIFTY INFRASTRUCTURE","18 Oct 2011","19.28","2.48","1.00"
"NIFTY INFRASTRUCTURE","17 Oct 2011","19.58","2.51","0.98"
"NIFTY INFRASTRUCTURE","14 Oct 2011","19.83","2.55","0.97"
"NIFTY INFRASTRUCTURE","13 Oct 2011","19.74","2.53","0.98"
"NIFTY INFRASTRUCTURE","12 Oct 2011","19.94","2.56","0.97"
"NIFTY INFRASTRUCTURE","11 Oct 2011","19.67","2.52","0.98"
"NIFTY INFRASTRUCTURE","10 Oct 2011","19.41","2.49","0.99"
"NIFTY INFRASTRUCTURE","07 Oct 2011","19.76","2.42","0.99"
"NIFTY INFRASTRUCTURE","05 Oct 2011","19.47","2.39","1.00"
"NIFTY INFRASTRUCTURE","04 Oct 2011","19.49","2.39","1.00"
"NIFTY INFRASTRUCTURE","03 Oct 2011","19.57","2.40","1.00"
"NIFTY INFRASTRUCTURE","30 Sep 2011","19.99","2.45","0.98"
"NIFTY INFRASTRUCTURE","29 Sep 2011","20.19","2.48","0.97"
"NIFTY INFRASTRUCTURE","28 Sep 2011","20.24","2.48","0.96"
"NIFTY INFRASTRUCTURE","27 Sep 2011","20.56","2.52","0.95"
"NIFTY INFRASTRUCTURE","26 Sep 2011","20.08","2.46","0.97"
"NIFTY INFRASTRUCTURE","23 Sep 2011","20.23","2.48","0.96"
"NIFTY INFRASTRUCTURE","22 Sep 2011","20.33","2.49","0.96"
"NIFTY INFRASTRUCTURE","21 Sep 2011","21.29","2.61","0.92"
"NIFTY INFRASTRUCTURE","20 Sep 2011","21.22","2.60","0.92"
"NIFTY INFRASTRUCTURE","19 Sep 2011","21.01","2.58","0.93"
"NIFTY INFRASTRUCTURE","16 Sep 2011","21.29","2.61","0.92"
"NIFTY INFRASTRUCTURE","15 Sep 2011","21.15","2.59","0.92"
"NIFTY INFRASTRUCTURE","14 Sep 2011","21.05","2.58","0.93"
"NIFTY INFRASTRUCTURE","13 Sep 2011","21.11","2.59","0.92"
"NIFTY INFRASTRUCTURE","12 Sep 2011","21.18","2.60","0.92"
"NIFTY INFRASTRUCTURE","09 Sep 2011","21.69","2.66","0.90"
"NIFTY INFRASTRUCTURE","08 Sep 2011","22.04","2.70","0.89"
"NIFTY INFRASTRUCTURE","07 Sep 2011","21.96","2.69","0.89"
"NIFTY INFRASTRUCTURE","06 Sep 2011","21.48","2.63","0.91"
"NIFTY INFRASTRUCTURE","05 Sep 2011","21.52","2.64","0.91"
"NIFTY INFRASTRUCTURE","02 Sep 2011","21.50","2.64","0.91"
"NIFTY INFRASTRUCTURE","30 Aug 2011","21.46","2.63","0.91"
"NIFTY INFRASTRUCTURE","29 Aug 2011","21.30","2.61","0.92"
"NIFTY INFRASTRUCTURE","26 Aug 2011","20.60","2.53","0.95"
"NIFTY INFRASTRUCTURE","25 Aug 2011","21.01","2.58","0.93"
"NIFTY INFRASTRUCTURE","24 Aug 2011","21.08","2.59","0.93"
"NIFTY INFRASTRUCTURE","23 Aug 2011","21.33","2.61","0.92"
"NIFTY INFRASTRUCTURE","22 Aug 2011","21.10","2.59","0.93"
"NIFTY INFRASTRUCTURE","19 Aug 2011","20.72","2.54","0.94"
"NIFTY INFRASTRUCTURE","18 Aug 2011","21.12","2.60","0.92"
"NIFTY INFRASTRUCTURE","17 Aug 2011","21.37","2.64","0.90"
"NIFTY INFRASTRUCTURE","16 Aug 2011","21.23","2.64","0.90"
"NIFTY INFRASTRUCTURE","12 Aug 2011","21.44","2.67","0.89"
"NIFTY INFRASTRUCTURE","11 Aug 2011","21.65","2.70","0.88"
"NIFTY INFRASTRUCTURE","10 Aug 2011","21.88","2.72","0.87"
"NIFTY INFRASTRUCTURE","09 Aug 2011","21.46","2.67","0.89"
"NIFTY INFRASTRUCTURE","08 Aug 2011","21.82","2.70","0.88"
"NIFTY INFRASTRUCTURE","05 Aug 2011","22.15","2.74","0.87"
"NIFTY INFRASTRUCTURE","04 Aug 2011","22.70","2.81","0.85"
"NIFTY INFRASTRUCTURE","03 Aug 2011","22.65","2.83","0.84"
"NIFTY INFRASTRUCTURE","02 Aug 2011","22.97","2.88","0.82"
"NIFTY INFRASTRUCTURE","01 Aug 2011","23.25","2.92","0.81"
"NIFTY INFRASTRUCTURE","29 Jul 2011","23.35","2.89","0.82"
"NIFTY INFRASTRUCTURE","28 Jul 2011","23.44","2.90","0.82"
"NIFTY INFRASTRUCTURE","27 Jul 2011","23.66","2.92","0.81"
"NIFTY INFRASTRUCTURE","26 Jul 2011","23.93","2.95","0.81"
"NIFTY INFRASTRUCTURE","25 Jul 2011","24.66","3.03","0.78"
"NIFTY INFRASTRUCTURE","22 Jul 2011","24.19","2.97","0.80"
"NIFTY INFRASTRUCTURE","21 Jul 2011","23.76","2.92","0.81"
"NIFTY INFRASTRUCTURE","20 Jul 2011","23.89","2.93","0.81"
"NIFTY INFRASTRUCTURE","19 Jul 2011","24.19","2.97","0.80"
"NIFTY INFRASTRUCTURE","18 Jul 2011","24.03","2.95","0.80"
"NIFTY INFRASTRUCTURE","15 Jul 2011","24.08","2.96","0.80"
"NIFTY INFRASTRUCTURE","14 Jul 2011","24.12","2.96","0.80"
"NIFTY INFRASTRUCTURE","13 Jul 2011","24.02","2.95","0.81"
"NIFTY INFRASTRUCTURE","12 Jul 2011","23.76","2.92","0.81"
"NIFTY INFRASTRUCTURE","11 Jul 2011","24.22","2.97","0.80"
"NIFTY INFRASTRUCTURE","08 Jul 2011","24.44","3.00","0.79"
"NIFTY INFRASTRUCTURE","07 Jul 2011","24.62","3.02","0.79"
"NIFTY INFRASTRUCTURE","06 Jul 2011","24.05","2.95","0.80"
"NIFTY INFRASTRUCTURE","05 Jul 2011","24.02","2.95","0.81"
"NIFTY INFRASTRUCTURE","04 Jul 2011","24.21","2.97","0.80"
"NIFTY INFRASTRUCTURE","01 Jul 2011","24.12","2.96","0.80"
"NIFTY INFRASTRUCTURE","30 Jun 2011","24.18","2.97","0.80"
"NIFTY INFRASTRUCTURE","29 Jun 2011","24.05","2.95","0.80"
