"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY 200","30 Dec 2011","15.98","2.37","1.67"
"NIFTY 200","29 Dec 2011","16.03","2.38","1.67"
"NIFTY 200","28 Dec 2011","16.21","2.41","1.65"
"NIFTY 200","27 Dec 2011","16.37","2.43","1.63"
"NIFTY 200","26 Dec 2011","16.48","2.45","1.62"
"NIFTY 200","23 Dec 2011","16.28","2.42","1.64"
"NIFTY 200","22 Dec 2011","16.35","2.43","1.63"
"NIFTY 200","21 Dec 2011","16.20","2.41","1.65"
"NIFTY 200","20 Dec 2011","15.75","2.34","1.70"
"NIFTY 200","19 Dec 2011","16.02","2.38","1.67"
"NIFTY 200","16 Dec 2011","16.19","2.41","1.65"
"NIFTY 200","15 Dec 2011","16.52","2.45","1.62"
"NIFTY 200","14 Dec 2011","16.58","2.46","1.61"
"NIFTY 200","13 Dec 2011","16.69","2.48","1.60"
"NIFTY 200","12 Dec 2011","16.60","2.46","1.61"
"NIFTY 200","09 Dec 2011","16.96","2.52","1.57"
"NIFTY 200","08 Dec 2011","17.21","2.55","1.55"
"NIFTY 200","07 Dec 2011","17.61","2.61","1.51"
"NIFTY 200","05 Dec 2011","17.55","2.59","1.52"
"NIFTY 200","02 Dec 2011","17.57","2.59","1.52"
"NIFTY 200","01 Dec 2011","17.18","2.54","1.55"
"NIFTY 200","30 Nov 2011","16.88","2.49","1.58"
"NIFTY 200","29 Nov 2011","16.83","2.49","1.58"
"NIFTY 200","28 Nov 2011","17.00","2.52","1.57"
"NIFTY 200","25 Nov 2011","16.54","2.45","1.61"
"NIFTY 200","24 Nov 2011","16.66","2.47","1.60"
"NIFTY 200","23 Nov 2011","16.45","2.44","1.62"
"NIFTY 200","22 Nov 2011","16.81","2.51","1.58"
"NIFTY 200","21 Nov 2011","16.65","2.48","1.59"
"NIFTY 200","18 Nov 2011","17.05","2.54","1.55"
"NIFTY 200","17 Nov 2011","17.15","2.56","1.55"
"NIFTY 200","16 Nov 2011","17.47","2.61","1.52"
"NIFTY 200","15 Nov 2011","17.61","2.63","1.51"
"NIFTY 200","14 Nov 2011","17.87","2.68","1.48"
"NIFTY 200","11 Nov 2011","17.92","2.69","1.47"
"NIFTY 200","09 Nov 2011","18.09","2.72","1.45"
"NIFTY 200","08 Nov 2011","18.33","2.76","1.44"
"NIFTY 200","04 Nov 2011","18.40","2.76","1.44"
"NIFTY 200","03 Nov 2011","18.26","2.75","1.44"
"NIFTY 200","02 Nov 2011","18.21","2.74","1.45"
"NIFTY 200","01 Nov 2011","18.20","2.74","1.45"
"NIFTY 200","31 Oct 2011","17.75","2.78","1.43"
"NIFTY 200","28 Oct 2011","17.81","2.79","1.43"
"NIFTY 200","26 Oct 2011","17.30","2.71","1.47"
"NIFTY 200","25 Oct 2011","17.24","2.70","1.47"
"NIFTY 200","24 Oct 2011","17.01","2.66","1.49"
"NIFTY 200","21 Oct 2011","16.91","2.64","1.50"
"NIFTY 200","20 Oct 2011","17.05","2.67","1.49"
"NIFTY 200","19 Oct 2011","17.24","2.69","1.48"
"NIFTY 200","18 Oct 2011","16.94","2.64","1.50"
"NIFTY 200","17 Oct 2011","17.35","2.68","1.48"
"NIFTY 200","14 Oct 2011","17.39","2.69","1.48"
"NIFTY 200","13 Oct 2011","17.24","2.67","1.49"
"NIFTY 200","12 Oct 2011","17.29","2.67","1.49"
"NIFTY 200","11 Oct 2011","16.93","2.61","1.52"
"NIFTY 200","10 Oct 2011","16.91","2.61","1.52"
"NIFTY 200","07 Oct 2011","16.62","2.57","1.55"
"NIFTY 200","05 Oct 2011","16.21","2.50","1.59"
"NIFTY 200","04 Oct 2011","16.29","2.52","1.58"
"NIFTY 200","03 Oct 2011","16.56","2.56","1.55"
"NIFTY 200","30 Sep 2011","16.89","2.61","1.52"
"NIFTY 200","29 Sep 2011","17.11","2.64","1.50"
"NIFTY 200","28 Sep 2011","16.94","2.62","1.52"
"NIFTY 200","27 Sep 2011","17.03","2.63","1.51"
"NIFTY 200","26 Sep 2011","16.61","2.57","1.55"
"NIFTY 200","23 Sep 2011","16.76","2.59","1.53"
"NIFTY 200","22 Sep 2011","16.94","2.62","1.52"
"NIFTY 200","21 Sep 2011","17.63","2.72","1.46"
"NIFTY 200","20 Sep 2011","17.61","2.72","1.46"
"NIFTY 200","19 Sep 2011","17.29","2.67","1.49"
"NIFTY 200","16 Sep 2011","17.44","2.69","1.48"
"NIFTY 200","15 Sep 2011","17.41","2.69","1.48"
"NIFTY 200","14 Sep 2011","17.20","2.66","1.50"
"NIFTY 200","13 Sep 2011","17.00","2.63","1.51"
"NIFTY 200","12 Sep 2011","17.02","2.63","1.51"
"NIFTY 200","09 Sep 2011","17.40","2.69","1.48"
"NIFTY 200","08 Sep 2011","17.69","2.73","1.45"
"NIFTY 200","07 Sep 2011","17.62","2.72","1.46"
"NIFTY 200","06 Sep 2011","17.39","2.69","1.48"
"NIFTY 200","05 Sep 2011","17.26","2.67","1.49"
"NIFTY 200","02 Sep 2011","17.30","2.67","1.49"
"NIFTY 200","30 Aug 2011","17.11","2.65","1.50"
"NIFTY 200","29 Aug 2011","16.85","2.61","1.52"
"NIFTY 200","26 Aug 2011","16.29","2.52","1.57"
"NIFTY 200","25 Aug 2011","16.63","2.58","1.54"
"NIFTY 200","24 Aug 2011","16.80","2.60","1.53"
"NIFTY 200","23 Aug 2011","16.98","2.63","1.51"
"NIFTY 200","22 Aug 2011","16.82","2.61","1.53"
"NIFTY 200","19 Aug 2011","16.63","2.58","1.54"
"NIFTY 200","18 Aug 2011","16.92","2.62","1.52"
"NIFTY 200","17 Aug 2011","17.30","2.82","1.24"
"NIFTY 200","16 Aug 2011","17.22","2.81","1.24"
"NIFTY 200","12 Aug 2011","17.38","2.84","1.23"
"NIFTY 200","11 Aug 2011","17.58","2.87","1.21"
"NIFTY 200","10 Aug 2011","17.65","2.88","1.21"
"NIFTY 200","09 Aug 2011","17.34","2.83","1.23"
"NIFTY 200","08 Aug 2011","17.52","2.86","1.22"
"NIFTY 200","05 Aug 2011","17.82","2.90","1.20"
"NIFTY 200","04 Aug 2011","18.21","2.97","1.17"
"NIFTY 200","03 Aug 2011","18.40","3.00","1.16"
"NIFTY 200","02 Aug 2011","18.56","3.11","1.27"
"NIFTY 200","01 Aug 2011","18.76","3.14","1.25"
"NIFTY 200","29 Jul 2011","18.80","3.13","1.26"
"NIFTY 200","28 Jul 2011","18.93","3.14","1.25"
"NIFTY 200","27 Jul 2011","19.16","3.18","1.24"
"NIFTY 200","26 Jul 2011","19.28","3.19","1.24"
"NIFTY 200","25 Jul 2011","19.66","3.24","1.21"
"NIFTY 200","22 Jul 2011","19.53","3.22","1.22"
"NIFTY 200","21 Jul 2011","19.26","3.17","1.24"
"NIFTY 200","20 Jul 2011","19.36","3.19","1.24"
"NIFTY 200","19 Jul 2011","19.58","3.22","1.23"
