"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY REALTY","31 Dec 2008","6.51","1.65","3.30"
"NIFTY REALTY","30 Dec 2008","6.53","1.65","3.29"
"NIFTY REALTY","29 Dec 2008","6.32","1.60","3.40"
"NIFTY REALTY","26 Dec 2008","6.29","1.59","3.41"
"NIFTY REALTY","24 Dec 2008","6.57","1.66","3.27"
"NIFTY REALTY","23 Dec 2008","6.92","1.75","3.10"
"NIFTY REALTY","22 Dec 2008","7.29","1.84","2.95"
"NIFTY REALTY","19 Dec 2008","7.30","1.85","2.94"
"NIFTY REALTY","18 Dec 2008","6.58","1.67","3.26"
"NIFTY REALTY","17 Dec 2008","6.12","1.55","3.51"
"NIFTY REALTY","16 Dec 2008","6.60","1.67","3.25"
"NIFTY REALTY","15 Dec 2008","6.43","1.63","3.34"
"NIFTY REALTY","12 Dec 2008","6.06","1.53","3.54"
"NIFTY REALTY","11 Dec 2008","5.82","1.47","3.69"
"NIFTY REALTY","10 Dec 2008","5.69","1.44","3.77"
"NIFTY REALTY","08 Dec 2008","5.04","1.28","4.26"
"NIFTY REALTY","05 Dec 2008","4.79","1.21","4.48"
"NIFTY REALTY","04 Dec 2008","4.97","1.26","4.32"
"NIFTY REALTY","03 Dec 2008","4.39","1.11","4.89"
"NIFTY REALTY","02 Dec 2008","4.24","1.07","5.06"
"NIFTY REALTY","01 Dec 2008","4.15","1.05","5.17"
"NIFTY REALTY","28 Nov 2008","4.37","1.10","4.92"
"NIFTY REALTY","26 Nov 2008","4.43","1.12","4.84"
"NIFTY REALTY","25 Nov 2008","4.33","1.10","4.96"
"NIFTY REALTY","24 Nov 2008","4.48","1.13","4.79"
"NIFTY REALTY","21 Nov 2008","4.66","1.18","4.61"
"NIFTY REALTY","20 Nov 2008","4.73","1.20","4.54"
"NIFTY REALTY","19 Nov 2008","5.19","1.31","4.13"
"NIFTY REALTY","18 Nov 2008","5.21","1.32","4.12"
"NIFTY REALTY","17 Nov 2008","5.42","1.37","3.96"
"NIFTY REALTY","14 Nov 2008","5.72","1.45","3.75"
"NIFTY REALTY","12 Nov 2008","5.82","1.47","3.69"
"NIFTY REALTY","11 Nov 2008","6.30","1.59","3.40"
"NIFTY REALTY","10 Nov 2008","7.04","1.78","3.05"
"NIFTY REALTY","07 Nov 2008","6.69","1.69","3.20"
"NIFTY REALTY","06 Nov 2008","6.53","1.65","3.28"
"NIFTY REALTY","05 Nov 2008","6.49","1.64","3.31"
"NIFTY REALTY","04 Nov 2008","6.87","1.74","3.12"
"NIFTY REALTY","03 Nov 2008","6.15","1.55","3.49"
"NIFTY REALTY","31 Oct 2008","5.81","1.45","3.74"
"NIFTY REALTY","29 Oct 2008","5.79","1.43","3.79"
"NIFTY REALTY","28 Oct 2008","6.02","1.46","3.71"
"NIFTY REALTY","27 Oct 2008","5.52","1.34","4.05"
"NIFTY REALTY","24 Oct 2008","5.28","1.28","4.23"
"NIFTY REALTY","23 Oct 2008","6.92","1.68","3.23"
"NIFTY REALTY","22 Oct 2008","7.34","1.77","3.06"
"NIFTY REALTY","21 Oct 2008","7.95","1.92","2.82"
"NIFTY REALTY","20 Oct 2008","7.25","1.75","3.10"
"NIFTY REALTY","17 Oct 2008","7.53","1.82","2.98"
"NIFTY REALTY","16 Oct 2008","8.38","2.02","2.68"
"NIFTY REALTY","15 Oct 2008","7.94","1.92","2.83"
"NIFTY REALTY","14 Oct 2008","8.35","2.02","2.69"
"NIFTY REALTY","13 Oct 2008","8.17","1.97","2.75"
"NIFTY REALTY","10 Oct 2008","7.40","1.78","3.03"
"NIFTY REALTY","08 Oct 2008","8.41","2.16","2.63"
"NIFTY REALTY","07 Oct 2008","8.67","2.24","2.53"
"NIFTY REALTY","06 Oct 2008","8.88","2.30","2.47"
"NIFTY REALTY","03 Oct 2008","9.89","2.56","2.22"
"NIFTY REALTY","01 Oct 2008","10.19","2.63","2.16"
"NIFTY REALTY","30 Sep 2008","10.43","2.70","2.11"
"NIFTY REALTY","29 Sep 2008","10.13","2.62","2.17"
"NIFTY REALTY","26 Sep 2008","10.76","2.78","2.04"
"NIFTY REALTY","25 Sep 2008","11.49","2.97","1.91"
"NIFTY REALTY","24 Sep 2008","11.70","3.02","1.88"
"NIFTY REALTY","23 Sep 2008","11.70","3.02","1.88"
"NIFTY REALTY","22 Sep 2008","12.31","3.18","1.78"
"NIFTY REALTY","19 Sep 2008","12.31","3.18","1.78"
"NIFTY REALTY","18 Sep 2008","11.41","2.95","1.93"
"NIFTY REALTY","17 Sep 2008","11.97","4.93","0.57"
"NIFTY REALTY","16 Sep 2008","12.52","5.16","0.55"
"NIFTY REALTY","15 Sep 2008","13.11","5.40","0.52"
"NIFTY REALTY","12 Sep 2008","14.21","5.86","0.48"
"NIFTY REALTY","11 Sep 2008","14.75","6.08","0.46"
"NIFTY REALTY","10 Sep 2008","15.15","6.24","0.45"
"NIFTY REALTY","09 Sep 2008","15.43","6.38","0.44"
"NIFTY REALTY","08 Sep 2008","15.65","6.47","0.44"
"NIFTY REALTY","05 Sep 2008","15.14","6.25","0.45"
"NIFTY REALTY","04 Sep 2008","15.77","6.52","0.43"
"NIFTY REALTY","02 Sep 2008","16.36","6.76","0.42"
"NIFTY REALTY","01 Sep 2008","15.16","6.26","0.45"
"NIFTY REALTY","29 Aug 2008","15.18","6.27","0.45"
"NIFTY REALTY","28 Aug 2008","14.37","5.94","0.47"
"NIFTY REALTY","27 Aug 2008","14.70","6.07","0.46"
"NIFTY REALTY","26 Aug 2008","15.24","6.30","0.45"
"NIFTY REALTY","25 Aug 2008","15.37","6.35","0.44"
"NIFTY REALTY","22 Aug 2008","15.11","6.24","0.45"
"NIFTY REALTY","21 Aug 2008","15.10","7.29","0.43"
"NIFTY REALTY","20 Aug 2008","15.89","7.67","0.41"
"NIFTY REALTY","19 Aug 2008","15.64","7.55","0.41"
"NIFTY REALTY","18 Aug 2008","15.70","7.57","0.41"
"NIFTY REALTY","14 Aug 2008","15.79","7.62","0.41"
"NIFTY REALTY","13 Aug 2008","17.19","8.30","0.38"
"NIFTY REALTY","12 Aug 2008","17.45","8.42","0.37"
"NIFTY REALTY","11 Aug 2008","17.85","8.61","0.36"
"NIFTY REALTY","08 Aug 2008","16.95","8.17","0.38"
"NIFTY REALTY","07 Aug 2008","17.13","8.26","0.38"
"NIFTY REALTY","06 Aug 2008","17.01","8.20","0.38"
"NIFTY REALTY","05 Aug 2008","17.15","8.27","0.38"
"NIFTY REALTY","04 Aug 2008","16.13","7.78","0.40"
"NIFTY REALTY","01 Aug 2008","15.98","7.70","0.41"
"NIFTY REALTY","31 Jul 2008","15.76","7.55","0.41"
"NIFTY REALTY","30 Jul 2008","15.63","7.51","0.42"
"NIFTY REALTY","29 Jul 2008","14.78","7.14","0.44"
"NIFTY REALTY","28 Jul 2008","15.62","7.55","0.41"
"NIFTY REALTY","25 Jul 2008","15.73","7.48","0.42"
"NIFTY REALTY","24 Jul 2008","16.45","7.82","0.40"
"NIFTY REALTY","23 Jul 2008","16.34","7.77","0.40"
"NIFTY REALTY","22 Jul 2008","15.07","10.14","0.28"
"NIFTY REALTY","21 Jul 2008","15.02","10.11","0.29"
"NIFTY REALTY","18 Jul 2008","14.95","9.83","0.29"
"NIFTY REALTY","17 Jul 2008","14.14","9.30","0.31"
"NIFTY REALTY","16 Jul 2008","13.46","8.85","0.33"
"NIFTY REALTY","15 Jul 2008","14.34","9.43","0.31"
"NIFTY REALTY","14 Jul 2008","15.11","9.93","0.29"
"NIFTY REALTY","11 Jul 2008","15.25","10.03","0.29"
"NIFTY REALTY","10 Jul 2008","15.49","10.18","0.28"
"NIFTY REALTY","09 Jul 2008","15.59","10.25","0.28"
"NIFTY REALTY","08 Jul 2008","14.70","9.67","0.30"
"NIFTY REALTY","07 Jul 2008","14.85","9.76","0.30"
"NIFTY REALTY","04 Jul 2008","14.82","9.75","0.30"
"NIFTY REALTY","03 Jul 2008","13.68","8.99","0.32"
"NIFTY REALTY","02 Jul 2008","15.07","9.91","0.29"
"NIFTY REALTY","01 Jul 2008","13.48","8.87","0.33"
"NIFTY REALTY","30 Jun 2008","14.56","9.60","0.30"
"NIFTY REALTY","27 Jun 2008","15.33","10.35","0.28"
