"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY MICROCAP 250","30 Dec 2022","28.99","2.04","0.85"
"NIFTY MICROCAP 250","29 Dec 2022","28.40","2.03","0.85"
"NIFTY MICROCAP 250","28 Dec 2022","28.29","2.03","0.85"
"NIFTY MICROCAP 250","27 Dec 2022","28.12","2.01","0.86"
"NIFTY MICROCAP 250","26 Dec 2022","27.56","1.97","0.88"
"NIFTY MICROCAP 250","23 Dec 2022","26.58","1.90","0.91"
"NIFTY MICROCAP 250","22 Dec 2022","27.78","1.99","0.87"
"NIFTY MICROCAP 250","21 Dec 2022","28.48","2.04","0.85"
"NIFTY MICROCAP 250","20 Dec 2022","29.42","2.11","0.82"
"NIFTY MICROCAP 250","19 Dec 2022","29.39","2.11","0.82"
"NIFTY MICROCAP 250","16 Dec 2022","29.19","2.09","0.83"
"NIFTY MICROCAP 250","15 Dec 2022","29.52","2.11","0.82"
"NIFTY MICROCAP 250","14 Dec 2022","29.74","2.13","0.81"
"NIFTY MICROCAP 250","13 Dec 2022","29.55","2.12","0.82"
"NIFTY MICROCAP 250","12 Dec 2022","29.42","2.11","0.82"
"NIFTY MICROCAP 250","09 Dec 2022","29.17","2.09","0.83"
"NIFTY MICROCAP 250","08 Dec 2022","29.53","2.12","0.82"
"NIFTY MICROCAP 250","07 Dec 2022","29.37","2.11","0.82"
"NIFTY MICROCAP 250","06 Dec 2022","29.54","2.12","0.82"
"NIFTY MICROCAP 250","05 Dec 2022","29.63","2.11","0.81"
"NIFTY MICROCAP 250","02 Dec 2022","29.42","2.09","0.82"
"NIFTY MICROCAP 250","01 Dec 2022","29.16","2.07","0.83"
"NIFTY MICROCAP 250","30 Nov 2022","28.96","2.06","0.83"
"NIFTY MICROCAP 250","29 Nov 2022","28.70","2.04","0.84"
"NIFTY MICROCAP 250","28 Nov 2022","28.77","2.05","0.84"
"NIFTY MICROCAP 250","25 Nov 2022","28.64","2.04","0.84"
"NIFTY MICROCAP 250","24 Nov 2022","28.42","2.02","0.85"
"NIFTY MICROCAP 250","23 Nov 2022","28.33","2.01","0.86"
"NIFTY MICROCAP 250","22 Nov 2022","28.12","2.00","0.86"
"NIFTY MICROCAP 250","21 Nov 2022","28.18","2.00","0.87"
"NIFTY MICROCAP 250","18 Nov 2022","28.32","2.01","0.86"
"NIFTY MICROCAP 250","17 Nov 2022","28.43","2.02","0.85"
"NIFTY MICROCAP 250","16 Nov 2022","28.35","2.02","0.85"
"NIFTY MICROCAP 250","15 Nov 2022","28.62","2.03","0.85"
"NIFTY MICROCAP 250","14 Nov 2022","29.79","2.02","0.85"
"NIFTY MICROCAP 250","11 Nov 2022","29.39","2.02","0.85"
"NIFTY MICROCAP 250","10 Nov 2022","29.42","2.01","0.86"
"NIFTY MICROCAP 250","09 Nov 2022","30.17","2.03","0.85"
"NIFTY MICROCAP 250","07 Nov 2022","30.41","2.04","0.85"
"NIFTY MICROCAP 250","04 Nov 2022","30.79","2.03","0.85"
"NIFTY MICROCAP 250","03 Nov 2022","30.54","2.01","0.86"
"NIFTY MICROCAP 250","02 Nov 2022","30.28","2.00","0.86"
"NIFTY MICROCAP 250","01 Nov 2022","30.95","1.99","0.86"
"NIFTY MICROCAP 250","31 Oct 2022","30.83","1.98","0.87"
"NIFTY MICROCAP 250","28 Oct 2022","30.48","1.97","0.87"
"NIFTY MICROCAP 250","27 Oct 2022","28.38","1.98","0.87"
"NIFTY MICROCAP 250","25 Oct 2022","28.29","1.98","0.87"
"NIFTY MICROCAP 250","24 Oct 2022","38.99","1.94","0.88"
"NIFTY MICROCAP 250","21 Oct 2022","38.50","1.91","0.93"
"NIFTY MICROCAP 250","20 Oct 2022","38.96","1.94","0.93"
"NIFTY MICROCAP 250","19 Oct 2022","39.01","1.95","0.92"
"NIFTY MICROCAP 250","18 Oct 2022","38.51","1.95","0.92"
"NIFTY MICROCAP 250","17 Oct 2022","38.16","1.93","0.93"
"NIFTY MICROCAP 250","14 Oct 2022","38.20","1.93","0.93"
