"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY OIL & GAS","31 Dec 2024","12.87","1.62","2.61"
"NIFTY OIL & GAS","30 Dec 2024","12.67","1.6","2.67"
"NIFTY OIL & GAS","27 Dec 2024","12.73","1.61","2.65"
"NIFTY OIL & GAS","26 Dec 2024","12.82","1.62","2.64"
"NIFTY OIL & GAS","24 Dec 2024","12.81","1.62","2.64"
"NIFTY OIL & GAS","23 Dec 2024","12.74","1.61","2.65"
"NIFTY OIL & GAS","20 Dec 2024","12.64","1.6","2.67"
"NIFTY OIL & GAS","19 Dec 2024","12.85","1.63","2.63"
"NIFTY OIL & GAS","18 Dec 2024","12.9","1.63","2.62"
"NIFTY OIL & GAS","17 Dec 2024","13.01","1.65","2.6"
"NIFTY OIL & GAS","16 Dec 2024","13.22","1.67","2.56"
"NIFTY OIL & GAS","13 Dec 2024","13.3","1.68","2.54"
"NIFTY OIL & GAS","12 Dec 2024","13.25","1.68","2.55"
"NIFTY OIL & GAS","11 Dec 2024","13.38","1.69","2.84"
"NIFTY OIL & GAS","10 Dec 2024","13.37","1.69","2.84"
"NIFTY OIL & GAS","09 Dec 2024","13.41","1.7","2.83"
"NIFTY OIL & GAS","06 Dec 2024","13.49","1.71","2.81"
"NIFTY OIL & GAS","05 Dec 2024","13.49","1.71","2.82"
"NIFTY OIL & GAS","04 Dec 2024","13.39","1.7","2.84"
"NIFTY OIL & GAS","03 Dec 2024","13.43","1.7","2.83"
"NIFTY OIL & GAS","02 Dec 2024","13.27","1.68","2.86"
"NIFTY OIL & GAS","29 Nov 2024","13.23","1.68","2.87"
"NIFTY OIL & GAS","28 Nov 2024","13.07","1.65","2.91"
"NIFTY OIL & GAS","27 Nov 2024","13.09","1.66","2.9"
"NIFTY OIL & GAS","26 Nov 2024","13.02","1.65","2.92"
"NIFTY OIL & GAS","25 Nov 2024","13.08","1.66","2.9"
"NIFTY OIL & GAS","22 Nov 2024","12.72","1.62","2.99"
"NIFTY OIL & GAS","21 Nov 2024","12.45","1.58","3.07"
"NIFTY OIL & GAS","19 Nov 2024","12.64","1.6","3.39"
"NIFTY OIL & GAS","18 Nov 2024","12.72","1.62","2.99"
"NIFTY OIL & GAS","14 Nov 2024","12.93","1.64","2.96"
"NIFTY OIL & GAS","13 Nov 2024","12.95","1.64","2.93"
"NIFTY OIL & GAS","12 Nov 2024","12.66","1.68","2.88"
"NIFTY OIL & GAS","11 Nov 2024","12.78","1.69","2.82"
"NIFTY OIL & GAS","08 Nov 2024","12.86","1.71","3.17"
"NIFTY OIL & GAS","07 Nov 2024","13.13","1.74","3.02"
"NIFTY OIL & GAS","06 Nov 2024","13.37","1.75","3"
"NIFTY OIL & GAS","05 Nov 2024","13.04","1.71","3.08"
"NIFTY OIL & GAS","04 Nov 2024","12.94","1.7","3.1"
"NIFTY OIL & GAS","01 Nov 2024","13.27","1.74","3.03"
"NIFTY OIL & GAS","31 Oct 2024","13.16","1.72","3.05"
"NIFTY OIL & GAS","30 Oct 2024","12.25","1.73","3.05"
"NIFTY OIL & GAS","29 Oct 2024","12.3","1.73","3.03"
"NIFTY OIL & GAS","28 Oct 2024","11.18","1.73","3.05"
"NIFTY OIL & GAS","25 Oct 2024","11.16","1.73","3.05"
"NIFTY OIL & GAS","24 Oct 2024","11.45","1.77","2.97"
"NIFTY OIL & GAS","23 Oct 2024","11.44","1.77","2.97"
"NIFTY OIL & GAS","22 Oct 2024","11.47","1.77","2.97"
"NIFTY OIL & GAS","21 Oct 2024","11.75","1.82","2.9"
"NIFTY OIL & GAS","18 Oct 2024","11.9","1.84","2.86"
"NIFTY OIL & GAS","17 Oct 2024","11.92","1.84","2.86"
"NIFTY OIL & GAS","16 Oct 2024","12.06","1.87","2.82"
"NIFTY OIL & GAS","15 Oct 2024","12.03","1.86","2.83"
"NIFTY OIL & GAS","14 Oct 2024","12.06","1.87","2.82"
"NIFTY OIL & GAS","11 Oct 2024","12.08","1.87","2.81"
"NIFTY OIL & GAS","10 Oct 2024","12.02","1.86","2.83"
"NIFTY OIL & GAS","09 Oct 2024","12.03","1.86","2.83"
"NIFTY OIL & GAS","08 Oct 2024","12.11","1.87","2.81"
"NIFTY OIL & GAS","07 Oct 2024","11.96","1.85","2.84"
"NIFTY OIL & GAS","04 Oct 2024","12.23","1.89","2.78"
"NIFTY OIL & GAS","03 Oct 2024","12.36","1.91","2.75"
