"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY200 MOMENTUM 30","31 Dec 2024","48.99","8.54",".99"
"NIFTY200 MOMENTUM 30","30 Dec 2024","19.88","4.28","1.54"
"NIFTY200 MOMENTUM 30","27 Dec 2024","20.18","4.34","1.52"
"NIFTY200 MOMENTUM 30","26 Dec 2024","20.27","4.36","1.59"
"NIFTY200 MOMENTUM 30","24 Dec 2024","20.08","4.32","1.61"
"NIFTY200 MOMENTUM 30","23 Dec 2024","20.12","4.33","1.54"
"NIFTY200 MOMENTUM 30","20 Dec 2024","20.05","4.32","1.55"
"NIFTY200 MOMENTUM 30","19 Dec 2024","20.68","4.45","1.5"
"NIFTY200 MOMENTUM 30","18 Dec 2024","20.86","4.49","1.49"
"NIFTY200 MOMENTUM 30","17 Dec 2024","21.1","4.54","1.47"
"NIFTY200 MOMENTUM 30","16 Dec 2024","21.42","4.61","1.45"
"NIFTY200 MOMENTUM 30","13 Dec 2024","21.34","4.59","1.45"
"NIFTY200 MOMENTUM 30","12 Dec 2024","21.27","4.58","1.46"
"NIFTY200 MOMENTUM 30","11 Dec 2024","21.41","4.61","1.45"
"NIFTY200 MOMENTUM 30","10 Dec 2024","21.32","4.59","1.45"
"NIFTY200 MOMENTUM 30","09 Dec 2024","21.33","4.59","1.45"
"NIFTY200 MOMENTUM 30","06 Dec 2024","21.37","4.6","1.45"
"NIFTY200 MOMENTUM 30","05 Dec 2024","21.23","4.57","1.46"
"NIFTY200 MOMENTUM 30","04 Dec 2024","21.12","4.55","1.47"
"NIFTY200 MOMENTUM 30","03 Dec 2024","21.13","4.55","1.47"
"NIFTY200 MOMENTUM 30","02 Dec 2024","20.9","4.49","1.48"
"NIFTY200 MOMENTUM 30","29 Nov 2024","20.75","4.46","1.5"
"NIFTY200 MOMENTUM 30","28 Nov 2024","20.56","4.42","1.51"
"NIFTY200 MOMENTUM 30","27 Nov 2024","20.72","4.54","1.5"
"NIFTY200 MOMENTUM 30","26 Nov 2024","20.45","4.49","1.52"
"NIFTY200 MOMENTUM 30","25 Nov 2024","20.6","4.53","1.51"
"NIFTY200 MOMENTUM 30","22 Nov 2024","20.18","4.44","1.55"
"NIFTY200 MOMENTUM 30","21 Nov 2024","19.75","4.34","1.58"
"NIFTY200 MOMENTUM 30","19 Nov 2024","20.07","4.41","1.71"
