"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY CONSUMER DURABLES","31 Dec 2024","87.48","13.26",".34"
"NIFTY CONSUMER DURABLES","30 Dec 2024","86.67","12.99",".35"
"NIFTY CONSUMER DURABLES","27 Dec 2024","86.46","12.96",".35"
"NIFTY CONSUMER DURABLES","26 Dec 2024","86.82","13.01",".35"
"NIFTY CONSUMER DURABLES","24 Dec 2024","86.44","12.96",".35"
"NIFTY CONSUMER DURABLES","23 Dec 2024","86.7","12.99",".35"
"NIFTY CONSUMER DURABLES","20 Dec 2024","85.98","12.89",".35"
"NIFTY CONSUMER DURABLES","19 Dec 2024","87.36","13.09",".35"
"NIFTY CONSUMER DURABLES","18 Dec 2024","88.33","13.24",".34"
"NIFTY CONSUMER DURABLES","17 Dec 2024","88.76","13.3",".34"
"NIFTY CONSUMER DURABLES","16 Dec 2024","89.77","13.45",".34"
"NIFTY CONSUMER DURABLES","13 Dec 2024","89.31","13.39",".34"
"NIFTY CONSUMER DURABLES","12 Dec 2024","88.45","13.26",".34"
"NIFTY CONSUMER DURABLES","11 Dec 2024","88.97","13.34",".34"
"NIFTY CONSUMER DURABLES","10 Dec 2024","88.47","13.26",".34"
"NIFTY CONSUMER DURABLES","09 Dec 2024","88.23","13.22",".35"
"NIFTY CONSUMER DURABLES","06 Dec 2024","87.82","13.16",".35"
"NIFTY CONSUMER DURABLES","05 Dec 2024","86.87","13.02",".35"
"NIFTY CONSUMER DURABLES","04 Dec 2024","86.42","12.95",".35"
"NIFTY CONSUMER DURABLES","03 Dec 2024","85.76","12.85",".36"
"NIFTY CONSUMER DURABLES","02 Dec 2024","85.36","12.79",".36"
"NIFTY CONSUMER DURABLES","29 Nov 2024","83.62","12.53",".36"
"NIFTY CONSUMER DURABLES","28 Nov 2024","82.82","12.41",".37"
"NIFTY CONSUMER DURABLES","27 Nov 2024","83.77","12.65",".36"
"NIFTY CONSUMER DURABLES","26 Nov 2024","83.76","12.76",".36"
"NIFTY CONSUMER DURABLES","25 Nov 2024","83.63","12.74",".36"
"NIFTY CONSUMER DURABLES","22 Nov 2024","82.8","12.61",".37"
"NIFTY CONSUMER DURABLES","21 Nov 2024","81.21","12.37",".38"
"NIFTY CONSUMER DURABLES","19 Nov 2024","79.86","12.44",".37"
"NIFTY CONSUMER DURABLES","18 Nov 2024","78.94","12.3",".38"
"NIFTY CONSUMER DURABLES","14 Nov 2024","78.52","12.27",".38"
"NIFTY CONSUMER DURABLES","13 Nov 2024","78.56","12.27",".38"
"NIFTY CONSUMER DURABLES","12 Nov 2024","79.42","12.4",".37"
"NIFTY CONSUMER DURABLES","11 Nov 2024","80.64","12.57",".37"
"NIFTY CONSUMER DURABLES","08 Nov 2024","81.17","12.65",".37"
"NIFTY CONSUMER DURABLES","07 Nov 2024","81.1","12.6",".37"
"NIFTY CONSUMER DURABLES","06 Nov 2024","80.33","12.72",".36"
"NIFTY CONSUMER DURABLES","05 Nov 2024","78.83","12.46",".37"
"NIFTY CONSUMER DURABLES","04 Nov 2024","78.52","12.41",".37"
"NIFTY CONSUMER DURABLES","01 Nov 2024","80.47","12.54",".37"
"NIFTY CONSUMER DURABLES","31 Oct 2024","79.78","12.43",".38"
"NIFTY CONSUMER DURABLES","30 Oct 2024","80.55","12.55",".37"
"NIFTY CONSUMER DURABLES","29 Oct 2024","81.5","12.7",".37"
"NIFTY CONSUMER DURABLES","28 Oct 2024","80.91","12.61",".37"
"NIFTY CONSUMER DURABLES","25 Oct 2024","83.92","12.58",".37"
"NIFTY CONSUMER DURABLES","24 Oct 2024","86.16","12.91",".36"
"NIFTY CONSUMER DURABLES","23 Oct 2024","86.53","12.97",".36"
"NIFTY CONSUMER DURABLES","22 Oct 2024","86.47","12.96",".36"
"NIFTY CONSUMER DURABLES","21 Oct 2024","88.58","13.27",".35"
"NIFTY CONSUMER DURABLES","18 Oct 2024","89.28","13.36",".35"
"NIFTY CONSUMER DURABLES","17 Oct 2024","88.99","13.31",".35"
"NIFTY CONSUMER DURABLES","16 Oct 2024","91","13.61",".34"
"NIFTY CONSUMER DURABLES","15 Oct 2024","91.13","13.63",".34"
