"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY SMALLCAP 100","31 Dec 2021","32.11","4.14","0.80"
"NIFTY SMALLCAP 100","30 Dec 2021","31.24","4.02","0.82"
"NIFTY SMALLCAP 100","29 Dec 2021","31.17","4.00","0.82"
"NIFTY SMALLCAP 100","28 Dec 2021","30.99","3.98","0.83"
"NIFTY SMALLCAP 100","27 Dec 2021","30.51","3.91","0.84"
"NIFTY SMALLCAP 100","24 Dec 2021","30.45","3.91","0.84"
"NIFTY SMALLCAP 100","23 Dec 2021","30.61","3.93","0.84"
"NIFTY SMALLCAP 100","22 Dec 2021","30.22","3.88","0.85"
"NIFTY SMALLCAP 100","21 Dec 2021","29.59","3.80","0.86"
"NIFTY SMALLCAP 100","20 Dec 2021","29.22","3.75","0.87"
"NIFTY SMALLCAP 100","17 Dec 2021","30.45","3.90","0.84"
"NIFTY SMALLCAP 100","16 Dec 2021","31.23","4.00","0.82"
"NIFTY SMALLCAP 100","15 Dec 2021","31.49","4.04","0.81"
"NIFTY SMALLCAP 100","14 Dec 2021","31.61","4.05","0.81"
"NIFTY SMALLCAP 100","13 Dec 2021","31.54","4.04","0.81"
"NIFTY SMALLCAP 100","10 Dec 2021","31.58","4.05","0.81"
"NIFTY SMALLCAP 100","09 Dec 2021","31.33","4.02","0.82"
"NIFTY SMALLCAP 100","08 Dec 2021","30.94","3.97","0.83"
"NIFTY SMALLCAP 100","07 Dec 2021","30.39","3.90","0.85"
"NIFTY SMALLCAP 100","06 Dec 2021","30.06","3.85","0.86"
"NIFTY SMALLCAP 100","03 Dec 2021","30.39","3.90","0.85"
"NIFTY SMALLCAP 100","02 Dec 2021","30.14","3.86","0.86"
"NIFTY SMALLCAP 100","01 Dec 2021","29.96","3.84","0.87"
"NIFTY SMALLCAP 100","30 Nov 2021","29.92","3.84","0.87"
"NIFTY SMALLCAP 100","29 Nov 2021","29.38","3.76","0.88"
"NIFTY SMALLCAP 100","26 Nov 2021","30.17","3.87","0.86"
"NIFTY SMALLCAP 100","25 Nov 2021","31.06","3.98","0.83"
"NIFTY SMALLCAP 100","24 Nov 2021","30.83","3.95","0.84"
"NIFTY SMALLCAP 100","23 Nov 2021","30.63","3.93","0.84"
"NIFTY SMALLCAP 100","22 Nov 2021","30.06","3.85","0.84"
"NIFTY SMALLCAP 100","18 Nov 2021","30.48","3.96","0.82"
"NIFTY SMALLCAP 100","17 Nov 2021","30.99","4.03","0.82"
"NIFTY SMALLCAP 100","16 Nov 2021","30.99","4.02","0.80"
"NIFTY SMALLCAP 100","15 Nov 2021","29.45","4.00","0.81"
"NIFTY SMALLCAP 100","12 Nov 2021","29.39","4.01","0.81"
"NIFTY SMALLCAP 100","11 Nov 2021","28.97","4.01","0.83"
"NIFTY SMALLCAP 100","10 Nov 2021","29.96","4.03","0.82"
"NIFTY SMALLCAP 100","09 Nov 2021","29.77","4.03","0.82"
"NIFTY SMALLCAP 100","08 Nov 2021","29.55","4.01","0.82"
"NIFTY SMALLCAP 100","04 Nov 2021","29.26","3.97","0.83"
"NIFTY SMALLCAP 100","03 Nov 2021","28.89","3.92","0.84"
"NIFTY SMALLCAP 100","02 Nov 2021","29.34","3.94","0.84"
"NIFTY SMALLCAP 100","01 Nov 2021","29.43","3.90","0.84"
"NIFTY SMALLCAP 100","29 Oct 2021","29.52","3.87","0.85"
"NIFTY SMALLCAP 100","28 Oct 2021","29.68","3.89","0.83"
"NIFTY SMALLCAP 100","27 Oct 2021","30.38","3.96","0.81"
"NIFTY SMALLCAP 100","26 Oct 2021","30.18","3.95","0.81"
"NIFTY SMALLCAP 100","25 Oct 2021","29.42","3.85","0.80"
"NIFTY SMALLCAP 100","22 Oct 2021","30.41","3.94","0.78"
"NIFTY SMALLCAP 100","21 Oct 2021","30.79","3.99","0.77"
"NIFTY SMALLCAP 100","20 Oct 2021","31.25","4.03","0.77"
"NIFTY SMALLCAP 100","19 Oct 2021","29.34","4.13","0.75"
"NIFTY SMALLCAP 100","18 Oct 2021","29.94","4.21","0.74"
"NIFTY SMALLCAP 100","14 Oct 2021","29.73","4.18","0.74"
"NIFTY SMALLCAP 100","13 Oct 2021","29.55","4.15","0.75"
"NIFTY SMALLCAP 100","12 Oct 2021","29.64","4.15","0.75"
"NIFTY SMALLCAP 100","11 Oct 2021","29.42","4.12","0.75"
"NIFTY SMALLCAP 100","08 Oct 2021","29.08","4.07","0.76"
"NIFTY SMALLCAP 100","07 Oct 2021","28.73","4.03","0.77"
"NIFTY SMALLCAP 100","06 Oct 2021","28.38","3.98","0.78"
"NIFTY SMALLCAP 100","05 Oct 2021","28.62","4.01","0.77"
"NIFTY SMALLCAP 100","04 Oct 2021","28.49","3.99","0.78"
"NIFTY SMALLCAP 100","01 Oct 2021","28.05","3.93","0.79"
"NIFTY SMALLCAP 100","30 Sep 2021","28.01","3.92","0.79"
"NIFTY SMALLCAP 100","29 Sep 2021","33.79","3.99","0.77"
"NIFTY SMALLCAP 100","28 Sep 2021","33.66","3.94","0.78"
