"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY HEALTHCARE","12 Jun 2026","40.3","5.64",".63"
"NIFTY HEALTHCARE","11 Jun 2026","40.16","5.64",".63"
"NIFTY HEALTHCARE","10 Jun 2026","40.03","5.63",".63"
"NIFTY HEALTHCARE","09 Jun 2026","40.18","5.65",".63"
"NIFTY HEALTHCARE","08 Jun 2026","39.96","5.62",".63"
"NIFTY HEALTHCARE","05 Jun 2026","39.93","5.68",".63"
"NIFTY HEALTHCARE","04 Jun 2026","39.7","5.75",".56"
"NIFTY HEALTHCARE","03 Jun 2026","39.57","5.73",".57"
"NIFTY HEALTHCARE","02 Jun 2026","39.36","5.7",".57"
"NIFTY HEALTHCARE","01 Jun 2026","39.95","5.73",".57"
"NIFTY HEALTHCARE","29 May 2026","40.28","5.77",".56"
"NIFTY HEALTHCARE","27 May 2026","41.04","5.88",".54"
"NIFTY HEALTHCARE","26 May 2026","40.99","5.88",".54"
"NIFTY HEALTHCARE","25 May 2026","41.63","5.89",".54"
"NIFTY HEALTHCARE","22 May 2026","41.54","5.88",".54"
"NIFTY HEALTHCARE","21 May 2026","42.41","5.97",".53"
"NIFTY HEALTHCARE","20 May 2026","42.28","5.95",".54"
"NIFTY HEALTHCARE","19 May 2026","42.23","5.94",".54"
"NIFTY HEALTHCARE","18 May 2026","42.11","5.92",".54"
"NIFTY HEALTHCARE","15 May 2026","42.02","5.91",".54"
"NIFTY HEALTHCARE","14 May 2026","41.15","5.89",".54"
"NIFTY HEALTHCARE","13 May 2026","38.63","5.75",".56"
"NIFTY HEALTHCARE","12 May 2026","38.52","5.73",".56"
"NIFTY HEALTHCARE","11 May 2026","39.05","5.81",".55"
"NIFTY HEALTHCARE","08 May 2026","39.24","5.78",".55"
"NIFTY HEALTHCARE","07 May 2026","39.17","5.77",".55"
"NIFTY HEALTHCARE","06 May 2026","39.11","5.76",".55"
"NIFTY HEALTHCARE","05 May 2026","38.42","5.66",".56"
"NIFTY HEALTHCARE","04 May 2026","38.36","5.65",".56"
"NIFTY HEALTHCARE","30 Apr 2026","37.89","5.6",".57"
"NIFTY HEALTHCARE","29 Apr 2026","37.94","5.6",".57"
"NIFTY HEALTHCARE","28 Apr 2026","37.85","5.59",".57"
"NIFTY HEALTHCARE","27 Apr 2026","37.9","5.6",".57"
"NIFTY HEALTHCARE","24 Apr 2026","37","5.47",".58"
"NIFTY HEALTHCARE","23 Apr 2026","37.56","5.55",".57"
"NIFTY HEALTHCARE","22 Apr 2026","36.79","5.43",".59"
"NIFTY HEALTHCARE","21 Apr 2026","36.84","5.44",".58"
"NIFTY HEALTHCARE","20 Apr 2026","36.75","5.43",".59"
"NIFTY HEALTHCARE","17 Apr 2026","36.81","5.44",".59"
"NIFTY HEALTHCARE","16 Apr 2026","36.66","5.41",".59"
"NIFTY HEALTHCARE","15 Apr 2026","36.63","5.41",".59"
"NIFTY HEALTHCARE","13 Apr 2026","35.95","5.31",".6"
"NIFTY HEALTHCARE","10 Apr 2026","36.05","5.32",".6"
"NIFTY HEALTHCARE","09 Apr 2026","36.01","5.32",".6"
"NIFTY HEALTHCARE","08 Apr 2026","35.75","5.28",".6"
"NIFTY HEALTHCARE","07 Apr 2026","35.54","5.25",".61"
"NIFTY HEALTHCARE","06 Apr 2026","35.46","5.24",".61"
"NIFTY HEALTHCARE","02 Apr 2026","35.39","5.23",".61"
"NIFTY HEALTHCARE","01 Apr 2026","35.7","5.27",".6"
"NIFTY HEALTHCARE","30 Mar 2026","36.07","5.33",".6"
"NIFTY HEALTHCARE","27 Mar 2026","36.65","5.41",".59"
"NIFTY HEALTHCARE","25 Mar 2026","36.87","5.45",".58"
"NIFTY HEALTHCARE","24 Mar 2026","36.13","5.34",".6"
"NIFTY HEALTHCARE","23 Mar 2026","35.76","5.28",".6"
"NIFTY HEALTHCARE","20 Mar 2026","36.53","5.4",".59"
"NIFTY HEALTHCARE","19 Mar 2026","35.85","5.3",".6"
"NIFTY HEALTHCARE","18 Mar 2026","36.75","5.43",".59"
"NIFTY HEALTHCARE","17 Mar 2026","36.67","5.42",".59"
"NIFTY HEALTHCARE","16 Mar 2026","36.58","5.4",".59"
"NIFTY HEALTHCARE","13 Mar 2026","37.09","5.48",".58"
"NIFTY HEALTHCARE","12 Mar 2026","37.77","5.58",".57"
"NIFTY HEALTHCARE","11 Mar 2026","37.99","5.61",".57"
"NIFTY HEALTHCARE","10 Mar 2026","37.94","5.6",".57"
"NIFTY HEALTHCARE","09 Mar 2026","37.52","5.54",".57"
"NIFTY HEALTHCARE","06 Mar 2026","37.57","5.55",".57"
"NIFTY HEALTHCARE","05 Mar 2026","37.72","5.57",".57"
"NIFTY HEALTHCARE","04 Mar 2026","37.21","5.5",".58"
"NIFTY HEALTHCARE","02 Mar 2026","37.73","5.57",".57"
"NIFTY HEALTHCARE","27 Feb 2026","37.77","5.58",".57"
"NIFTY HEALTHCARE","26 Feb 2026","38.31","5.66",".56"
"NIFTY HEALTHCARE","25 Feb 2026","37.84","5.59",".57"
"NIFTY HEALTHCARE","24 Feb 2026","37.25","5.5",".58"
"NIFTY HEALTHCARE","23 Feb 2026","37.16","5.49",".58"
"NIFTY HEALTHCARE","20 Feb 2026","36.98","5.46",".58"
"NIFTY HEALTHCARE","19 Feb 2026","36.88","5.45",".56"
"NIFTY HEALTHCARE","18 Feb 2026","37.07","5.47",".56"
"NIFTY HEALTHCARE","17 Feb 2026","36.96","5.46",".53"
