"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY SMALLCAP 100","31 Dec 2019","100.44","2.03","1.21"
"NIFTY SMALLCAP 100","30 Dec 2019","99.77","2.02","1.22"
"NIFTY SMALLCAP 100","27 Dec 2019","99.10","2.00","1.23"
"NIFTY SMALLCAP 100","26 Dec 2019","116.61","1.96","1.23"
"NIFTY SMALLCAP 100","24 Dec 2019","116.51","1.95","1.23"
"NIFTY SMALLCAP 100","23 Dec 2019","116.50","1.95","1.23"
"NIFTY SMALLCAP 100","20 Dec 2019","116.78","1.96","1.22"
"NIFTY SMALLCAP 100","19 Dec 2019","116.73","1.96","1.22"
"NIFTY SMALLCAP 100","18 Dec 2019","116.76","1.96","1.22"
"NIFTY SMALLCAP 100","17 Dec 2019","116.72","1.96","1.22"
"NIFTY SMALLCAP 100","16 Dec 2019","115.84","1.94","1.23"
"NIFTY SMALLCAP 100","13 Dec 2019","63.18","1.95","1.23"
"NIFTY SMALLCAP 100","12 Dec 2019","62.65","1.93","1.24"
"NIFTY SMALLCAP 100","11 Dec 2019","62.36","1.92","1.25"
"NIFTY SMALLCAP 100","10 Dec 2019","62.49","1.92","1.25"
"NIFTY SMALLCAP 100","09 Dec 2019","63.20","1.95","1.23"
"NIFTY SMALLCAP 100","06 Dec 2019","63.68","1.96","1.22"
"NIFTY SMALLCAP 100","05 Dec 2019","64.29","1.98","1.21"
"NIFTY SMALLCAP 100","04 Dec 2019","64.20","1.98","1.21"
"NIFTY SMALLCAP 100","03 Dec 2019","63.95","1.97","1.22"
"NIFTY SMALLCAP 100","02 Dec 2019","64.41","1.98","1.21"
"NIFTY SMALLCAP 100","29 Nov 2019","65.00","2.00","1.20"
"NIFTY SMALLCAP 100","28 Nov 2019","64.39","1.98","1.21"
"NIFTY SMALLCAP 100","27 Nov 2019","63.97","1.97","1.22"
"NIFTY SMALLCAP 100","26 Nov 2019","63.94","1.97","1.22"
"NIFTY SMALLCAP 100","25 Nov 2019","64.21","1.98","1.21"
"NIFTY SMALLCAP 100","22 Nov 2019","63.73","1.96","1.22"
"NIFTY SMALLCAP 100","21 Nov 2019","63.78","1.96","1.22"
"NIFTY SMALLCAP 100","20 Nov 2019","63.89","1.97","1.22"
"NIFTY SMALLCAP 100","19 Nov 2019","63.82","1.96","1.22"
"NIFTY SMALLCAP 100","18 Nov 2019","63.58","1.96","1.22"
"NIFTY SMALLCAP 100","15 Nov 2019","63.44","1.95","1.22"
"NIFTY SMALLCAP 100","14 Nov 2019","63.55","1.96","1.22"
"NIFTY SMALLCAP 100","13 Nov 2019","63.59","1.96","1.22"
