"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY AUTO","31 Dec 2014","40.65","6.34","0.85"
"NIFTY AUTO","30 Dec 2014","40.76","6.36","0.85"
"NIFTY AUTO","29 Dec 2014","40.86","6.37","0.84"
"NIFTY AUTO","26 Dec 2014","40.27","6.28","0.86"
"NIFTY AUTO","24 Dec 2014","40.18","6.27","0.86"
"NIFTY AUTO","23 Dec 2014","40.55","6.32","0.85"
"NIFTY AUTO","22 Dec 2014","40.68","6.35","0.85"
"NIFTY AUTO","19 Dec 2014","40.10","6.25","0.86"
"NIFTY AUTO","18 Dec 2014","40.04","6.25","0.86"
"NIFTY AUTO","17 Dec 2014","39.16","6.11","0.88"
"NIFTY AUTO","16 Dec 2014","39.85","6.21","0.87"
"NIFTY AUTO","15 Dec 2014","40.60","6.33","0.85"
"NIFTY AUTO","12 Dec 2014","40.71","6.34","0.85"
"NIFTY AUTO","11 Dec 2014","40.88","6.37","0.84"
"NIFTY AUTO","10 Dec 2014","41.23","6.42","0.84"
"NIFTY AUTO","09 Dec 2014","41.04","6.40","0.84"
"NIFTY AUTO","08 Dec 2014","41.53","6.47","0.83"
"NIFTY AUTO","05 Dec 2014","42.19","6.57","0.82"
"NIFTY AUTO","04 Dec 2014","42.62","6.58","0.82"
"NIFTY AUTO","03 Dec 2014","42.66","6.58","0.82"
"NIFTY AUTO","02 Dec 2014","42.10","6.49","0.83"
"NIFTY AUTO","01 Dec 2014","42.47","6.55","0.82"
"NIFTY AUTO","28 Nov 2014","42.39","6.54","0.82"
"NIFTY AUTO","27 Nov 2014","41.59","6.42","0.84"
"NIFTY AUTO","26 Nov 2014","41.36","6.38","0.84"
"NIFTY AUTO","25 Nov 2014","41.06","6.36","0.85"
"NIFTY AUTO","24 Nov 2014","41.51","6.43","0.84"
"NIFTY AUTO","21 Nov 2014","41.44","6.42","0.84"
"NIFTY AUTO","20 Nov 2014","41.35","6.38","0.84"
"NIFTY AUTO","19 Nov 2014","38.54","6.42","0.84"
"NIFTY AUTO","18 Nov 2014","39.13","6.46","0.83"
"NIFTY AUTO","17 Nov 2014","39.04","6.43","0.84"
"NIFTY AUTO","14 Nov 2014","38.43","6.34","0.85"
"NIFTY AUTO","13 Nov 2014","38.27","6.32","0.85"
"NIFTY AUTO","12 Nov 2014","38.43","6.34","0.85"
"NIFTY AUTO","11 Nov 2014","37.90","6.26","0.86"
"NIFTY AUTO","10 Nov 2014","37.89","6.21","0.87"
"NIFTY AUTO","07 Nov 2014","37.95","6.22","0.86"
"NIFTY AUTO","05 Nov 2014","38.25","6.27","0.86"
"NIFTY AUTO","03 Nov 2014","38.55","6.26","0.86"
"NIFTY AUTO","31 Oct 2014","38.90","6.31","0.85"
"NIFTY AUTO","30 Oct 2014","38.34","6.22","0.86"
"NIFTY AUTO","29 Oct 2014","38.23","6.20","0.87"
"NIFTY AUTO","28 Oct 2014","37.61","6.10","0.88"
"NIFTY AUTO","27 Oct 2014","37.47","6.08","0.88"
"NIFTY AUTO","23 Oct 2014","37.76","6.13","0.88"
"NIFTY AUTO","22 Oct 2014","37.71","6.12","0.88"
"NIFTY AUTO","21 Oct 2014","36.64","5.95","0.90"
"NIFTY AUTO","20 Oct 2014","37.14","5.91","0.91"
"NIFTY AUTO","17 Oct 2014","36.39","5.79","0.93"
"NIFTY AUTO","16 Oct 2014","36.18","5.76","0.93"
"NIFTY AUTO","14 Oct 2014","36.51","5.89","0.91"
"NIFTY AUTO","13 Oct 2014","36.60","5.90","0.91"
"NIFTY AUTO","10 Oct 2014","36.65","5.92","0.90"
"NIFTY AUTO","09 Oct 2014","37.72","6.09","0.87"
"NIFTY AUTO","08 Oct 2014","37.31","6.05","0.88"
"NIFTY AUTO","07 Oct 2014","37.11","6.02","0.88"
"NIFTY AUTO","01 Oct 2014","37.43","6.07","0.88"
"NIFTY AUTO","30 Sep 2014","37.45","6.07","0.88"
"NIFTY AUTO","29 Sep 2014","37.47","6.07","0.88"
"NIFTY AUTO","26 Sep 2014","37.61","6.10","0.87"
"NIFTY AUTO","25 Sep 2014","37.29","6.05","0.88"
"NIFTY AUTO","24 Sep 2014","37.67","6.24","0.85"
"NIFTY AUTO","23 Sep 2014","37.88","6.27","0.85"
"NIFTY AUTO","22 Sep 2014","38.65","6.40","0.83"
"NIFTY AUTO","19 Sep 2014","38.20","6.33","0.84"
"NIFTY AUTO","18 Sep 2014","38.49","6.38","0.84"
"NIFTY AUTO","17 Sep 2014","37.45","6.20","0.86"
"NIFTY AUTO","16 Sep 2014","37.12","6.15","0.87"
"NIFTY AUTO","15 Sep 2014","37.85","6.27","0.85"
"NIFTY AUTO","12 Sep 2014","37.97","6.29","0.85"
"NIFTY AUTO","11 Sep 2014","37.60","6.23","0.85"
"NIFTY AUTO","10 Sep 2014","37.37","6.19","0.86"
"NIFTY AUTO","09 Sep 2014","37.44","6.20","0.86"
"NIFTY AUTO","08 Sep 2014","37.28","6.18","0.86"
"NIFTY AUTO","05 Sep 2014","37.00","6.13","0.87"
