"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY200 MOMENTUM 30","29 Dec 2023","20.81","3.72","1.46"
"NIFTY200 MOMENTUM 30","28 Dec 2023","20.03","3.63","1.07"
"NIFTY200 MOMENTUM 30","27 Dec 2023","20.03","3.63","1.07"
"NIFTY200 MOMENTUM 30","26 Dec 2023","19.96","3.62","1.07"
"NIFTY200 MOMENTUM 30","22 Dec 2023","19.73","3.58","1.09"
"NIFTY200 MOMENTUM 30","21 Dec 2023","19.67","3.57","1.09"
"NIFTY200 MOMENTUM 30","20 Dec 2023","19.46","3.53","1.10"
"NIFTY200 MOMENTUM 30","19 Dec 2023","20.08","3.64","1.07"
"NIFTY200 MOMENTUM 30","18 Dec 2023","20.11","3.65","1.06"
"NIFTY200 MOMENTUM 30","15 Dec 2023","19.98","3.62","1.07"
"NIFTY200 MOMENTUM 30","14 Dec 2023","20.05","3.64","1.07"
"NIFTY200 MOMENTUM 30","13 Dec 2023","19.92","3.61","1.08"
"NIFTY200 MOMENTUM 30","12 Dec 2023","19.50","3.54","1.10"
"NIFTY200 MOMENTUM 30","11 Dec 2023","19.55","3.55","1.10"
"NIFTY200 MOMENTUM 30","08 Dec 2023","19.35","3.51","1.11"
"NIFTY200 MOMENTUM 30","07 Dec 2023","19.32","3.50","1.11"
"NIFTY200 MOMENTUM 30","06 Dec 2023","19.34","3.51","1.11"
"NIFTY200 MOMENTUM 30","05 Dec 2023","19.25","3.49","1.11"
"NIFTY200 MOMENTUM 30","04 Dec 2023","19.16","3.47","1.12"
"NIFTY200 MOMENTUM 30","01 Dec 2023","18.80","3.41","1.14"
"NIFTY200 MOMENTUM 30","30 Nov 2023","18.40","3.34","1.16"
"NIFTY200 MOMENTUM 30","29 Nov 2023","18.21","3.30","1.18"
"NIFTY200 MOMENTUM 30","28 Nov 2023","18.06","3.27","1.19"
"NIFTY200 MOMENTUM 30","24 Nov 2023","17.94","3.25","1.20"
"NIFTY200 MOMENTUM 30","23 Nov 2023","17.94","3.25","1.15"
"NIFTY200 MOMENTUM 30","22 Nov 2023","17.86","3.23","1.16"
"NIFTY200 MOMENTUM 30","21 Nov 2023","17.88","3.24","1.16"
"NIFTY200 MOMENTUM 30","20 Nov 2023","17.91","3.24","1.16"
"NIFTY200 MOMENTUM 30","17 Nov 2023","17.84","3.23","1.17"
"NIFTY200 MOMENTUM 30","16 Nov 2023","17.74","3.21","1.18"
"NIFTY200 MOMENTUM 30","15 Nov 2023","17.70","3.21","1.18"
"NIFTY200 MOMENTUM 30","13 Nov 2023","17.61","3.18","1.19"
