"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY INDIA TOURISM","31 Dec 2024","73.76","19.34",".19"
"NIFTY INDIA TOURISM","30 Dec 2024","72.76","19.08",".19"
"NIFTY INDIA TOURISM","27 Dec 2024","72.71","19.07",".19"
"NIFTY INDIA TOURISM","26 Dec 2024","72.74","19.08",".19"
"NIFTY INDIA TOURISM","24 Dec 2024","72.37","18.98",".19"
"NIFTY INDIA TOURISM","23 Dec 2024","71.57","18.77",".19"
"NIFTY INDIA TOURISM","20 Dec 2024","70.97","18.61",".19"
"NIFTY INDIA TOURISM","19 Dec 2024","72.39","18.99",".19"
"NIFTY INDIA TOURISM","18 Dec 2024","72.38","18.98",".19"
"NIFTY INDIA TOURISM","17 Dec 2024","72.66","19.05",".19"
"NIFTY INDIA TOURISM","16 Dec 2024","72.43","19",".19"
"NIFTY INDIA TOURISM","13 Dec 2024","72.21","18.94",".19"
"NIFTY INDIA TOURISM","12 Dec 2024","71.93","18.86",".19"
"NIFTY INDIA TOURISM","11 Dec 2024","72.4","18.99",".19"
"NIFTY INDIA TOURISM","10 Dec 2024","71.99","18.88",".19"
"NIFTY INDIA TOURISM","09 Dec 2024","72.2","18.94",".19"
"NIFTY INDIA TOURISM","06 Dec 2024","71.54","18.76",".2"
"NIFTY INDIA TOURISM","05 Dec 2024","70.43","18.47",".2"
"NIFTY INDIA TOURISM","04 Dec 2024","70.09","18.38",".2"
"NIFTY INDIA TOURISM","03 Dec 2024","69.99","18.36",".2"
"NIFTY INDIA TOURISM","02 Dec 2024","69.39","18.2",".2"
"NIFTY INDIA TOURISM","29 Nov 2024","69.05","18.11",".2"
"NIFTY INDIA TOURISM","28 Nov 2024","68.43","17.95",".2"
"NIFTY INDIA TOURISM","27 Nov 2024","68.43","18.19",".2"
"NIFTY INDIA TOURISM","26 Nov 2024","68.02","18.5",".21"
"NIFTY INDIA TOURISM","25 Nov 2024","67.83","18.45",".21"
"NIFTY INDIA TOURISM","22 Nov 2024","67.2","18.28",".21"
"NIFTY INDIA TOURISM","21 Nov 2024","65.79","17.9",".21"
"NIFTY INDIA TOURISM","19 Nov 2024","65.43","17.84",".21"
"NIFTY INDIA TOURISM","18 Nov 2024","64.57","17.57",".22"
