"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY CONSUMER DURABLES","29 Dec 2023","68.63","10.18","0.44"
"NIFTY CONSUMER DURABLES","28 Dec 2023","68.76","10.28","0.44"
"NIFTY CONSUMER DURABLES","27 Dec 2023","68.78","10.28","0.44"
"NIFTY CONSUMER DURABLES","26 Dec 2023","68.42","10.23","0.44"
"NIFTY CONSUMER DURABLES","22 Dec 2023","68.17","10.19","0.45"
"NIFTY CONSUMER DURABLES","21 Dec 2023","67.59","10.10","0.44"
"NIFTY CONSUMER DURABLES","20 Dec 2023","67.00","10.01","0.45"
"NIFTY CONSUMER DURABLES","19 Dec 2023","68.04","10.17","0.44"
"NIFTY CONSUMER DURABLES","18 Dec 2023","67.49","10.09","0.45"
"NIFTY CONSUMER DURABLES","15 Dec 2023","67.15","10.04","0.45"
"NIFTY CONSUMER DURABLES","14 Dec 2023","67.03","10.02","0.45"
"NIFTY CONSUMER DURABLES","13 Dec 2023","67.11","10.03","0.45"
"NIFTY CONSUMER DURABLES","12 Dec 2023","67.01","10.02","0.45"
"NIFTY CONSUMER DURABLES","11 Dec 2023","67.72","10.12","0.44"
"NIFTY CONSUMER DURABLES","08 Dec 2023","67.33","10.06","0.45"
"NIFTY CONSUMER DURABLES","07 Dec 2023","67.16","10.04","0.45"
"NIFTY CONSUMER DURABLES","06 Dec 2023","66.48","9.94","0.45"
"NIFTY CONSUMER DURABLES","05 Dec 2023","66.57","9.95","0.45"
"NIFTY CONSUMER DURABLES","04 Dec 2023","65.95","9.86","0.46"
"NIFTY CONSUMER DURABLES","01 Dec 2023","65.78","9.83","0.46"
"NIFTY CONSUMER DURABLES","30 Nov 2023","65.23","9.75","0.46"
"NIFTY CONSUMER DURABLES","29 Nov 2023","64.32","9.61","0.47"
"NIFTY CONSUMER DURABLES","28 Nov 2023","64.37","9.62","0.47"
"NIFTY CONSUMER DURABLES","24 Nov 2023","64.21","9.60","0.47"
"NIFTY CONSUMER DURABLES","23 Nov 2023","64.41","9.63","0.47"
"NIFTY CONSUMER DURABLES","22 Nov 2023","64.69","9.67","0.46"
"NIFTY CONSUMER DURABLES","21 Nov 2023","64.56","9.65","0.47"
"NIFTY CONSUMER DURABLES","20 Nov 2023","63.88","9.55","0.47"
"NIFTY CONSUMER DURABLES","17 Nov 2023","63.91","9.55","0.47"
"NIFTY CONSUMER DURABLES","16 Nov 2023","61.42","9.56","0.47"
"NIFTY CONSUMER DURABLES","15 Nov 2023","60.79","9.46","0.48"
