"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY AUTO","31 Dec 2020","302.40","4.16","1.78"
"NIFTY AUTO","30 Dec 2020","301.46","4.14","1.78"
"NIFTY AUTO","29 Dec 2020","297.48","4.09","1.81"
"NIFTY AUTO","28 Dec 2020","298.23","4.10","1.80"
"NIFTY AUTO","24 Dec 2020","295.31","4.06","1.82"
"NIFTY AUTO","23 Dec 2020","293.93","4.04","1.83"
"NIFTY AUTO","22 Dec 2020","290.07","3.99","1.85"
"NIFTY AUTO","21 Dec 2020","287.65","3.95","1.87"
"NIFTY AUTO","18 Dec 2020","301.58","4.15","1.78"
"NIFTY AUTO","17 Dec 2020","302.13","4.15","1.78"
"NIFTY AUTO","16 Dec 2020","303.90","4.18","1.77"
"NIFTY AUTO","15 Dec 2020","300.96","4.14","1.79"
"NIFTY AUTO","14 Dec 2020","299.10","4.11","1.80"
"NIFTY AUTO","11 Dec 2020","302.25","4.16","1.78"
"NIFTY AUTO","10 Dec 2020","302.64","4.16","1.78"
"NIFTY AUTO","09 Dec 2020","305.68","4.20","1.76"
"NIFTY AUTO","08 Dec 2020","305.83","4.20","1.76"
"NIFTY AUTO","07 Dec 2020","306.27","4.21","1.76"
"NIFTY AUTO","04 Dec 2020","305.98","4.21","1.76"
"NIFTY AUTO","03 Dec 2020","304.11","4.18","1.77"
"NIFTY AUTO","02 Dec 2020","299.12","4.11","1.80"
"NIFTY AUTO","01 Dec 2020","295.61","4.06","1.82"
"NIFTY AUTO","27 Nov 2020","292.47","4.02","1.84"
"NIFTY AUTO","26 Nov 2020","288.40","3.96","1.86"
"NIFTY AUTO","25 Nov 2020","287.43","3.95","1.87"
"NIFTY AUTO","24 Nov 2020","292.35","4.02","1.84"
"NIFTY AUTO","23 Nov 2020","287.44","3.95","1.87"
"NIFTY AUTO","20 Nov 2020","285.67","3.93","1.88"
"NIFTY AUTO","19 Nov 2020","283.81","3.90","1.89"
"NIFTY AUTO","18 Nov 2020","285.73","3.93","1.88"
"NIFTY AUTO","17 Nov 2020","258.06","3.81","1.94"
"NIFTY AUTO","14 Nov 2020","255.58","3.77","1.96"
"NIFTY AUTO","13 Nov 2020","254.49","3.76","1.97"
"NIFTY AUTO","12 Nov 2020","239.20","3.75","1.97"
