"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY REALTY","31 Dec 2010","24.40","2.16","0.43"
"NIFTY REALTY","30 Dec 2010","23.85","2.11","0.44"
"NIFTY REALTY","29 Dec 2010","23.50","2.08","0.44"
"NIFTY REALTY","28 Dec 2010","23.45","2.08","0.44"
"NIFTY REALTY","27 Dec 2010","23.35","2.07","0.45"
"NIFTY REALTY","24 Dec 2010","23.57","2.09","0.44"
"NIFTY REALTY","23 Dec 2010","23.40","2.07","0.45"
"NIFTY REALTY","22 Dec 2010","23.61","2.09","0.44"
"NIFTY REALTY","21 Dec 2010","23.62","2.09","0.44"
"NIFTY REALTY","20 Dec 2010","23.25","2.06","0.45"
"NIFTY REALTY","16 Dec 2010","23.60","2.09","0.44"
"NIFTY REALTY","15 Dec 2010","23.38","2.07","0.45"
"NIFTY REALTY","14 Dec 2010","24.27","2.15","0.43"
"NIFTY REALTY","13 Dec 2010","24.01","2.13","0.43"
"NIFTY REALTY","10 Dec 2010","23.44","2.08","0.44"
"NIFTY REALTY","09 Dec 2010","23.14","2.05","0.45"
"NIFTY REALTY","08 Dec 2010","24.16","2.14","0.43"
"NIFTY REALTY","07 Dec 2010","24.73","2.19","0.42"
"NIFTY REALTY","06 Dec 2010","25.00","2.21","0.42"
"NIFTY REALTY","03 Dec 2010","25.07","2.22","0.42"
"NIFTY REALTY","02 Dec 2010","26.15","2.32","0.40"
"NIFTY REALTY","01 Dec 2010","25.50","2.26","0.41"
"NIFTY REALTY","30 Nov 2010","24.72","2.19","0.42"
"NIFTY REALTY","29 Nov 2010","23.39","2.07","0.45"
"NIFTY REALTY","26 Nov 2010","23.13","2.05","0.45"
"NIFTY REALTY","25 Nov 2010","24.25","2.15","0.43"
"NIFTY REALTY","24 Nov 2010","25.64","2.27","0.41"
"NIFTY REALTY","23 Nov 2010","26.43","2.34","0.39"
"NIFTY REALTY","22 Nov 2010","27.35","2.42","0.38"
"NIFTY REALTY","19 Nov 2010","26.78","2.37","0.39"
"NIFTY REALTY","18 Nov 2010","27.88","2.47","0.37"
"NIFTY REALTY","16 Nov 2010","28.13","2.49","0.37"
"NIFTY REALTY","15 Nov 2010","29.23","2.59","0.36"
"NIFTY REALTY","12 Nov 2010","32.43","2.63","0.35"
"NIFTY REALTY","11 Nov 2010","34.12","2.77","0.34"
"NIFTY REALTY","10 Nov 2010","35.31","2.87","0.33"
"NIFTY REALTY","09 Nov 2010","35.48","2.88","0.32"
"NIFTY REALTY","08 Nov 2010","34.92","2.84","0.33"
"NIFTY REALTY","05 Nov 2010","34.81","2.83","0.33"
"NIFTY REALTY","04 Nov 2010","34.62","2.81","0.33"
"NIFTY REALTY","03 Nov 2010","34.64","2.76","0.34"
"NIFTY REALTY","02 Nov 2010","34.41","2.74","0.34"
"NIFTY REALTY","01 Nov 2010","35.41","2.82","0.33"
"NIFTY REALTY","29 Oct 2010","34.45","2.75","0.34"
"NIFTY REALTY","28 Oct 2010","34.74","2.77","0.34"
"NIFTY REALTY","27 Oct 2010","35.44","2.83","0.33"
"NIFTY REALTY","26 Oct 2010","36.20","2.89","0.32"
"NIFTY REALTY","25 Oct 2010","37.41","2.90","0.32"
"NIFTY REALTY","22 Oct 2010","37.08","2.87","0.32"
"NIFTY REALTY","21 Oct 2010","37.65","2.92","0.32"
"NIFTY REALTY","20 Oct 2010","36.89","2.86","0.33"
"NIFTY REALTY","19 Oct 2010","37.45","2.90","0.32"
"NIFTY REALTY","18 Oct 2010","38.15","2.95","0.32"
"NIFTY REALTY","15 Oct 2010","37.81","2.93","0.32"
"NIFTY REALTY","14 Oct 2010","38.23","2.96","0.32"
"NIFTY REALTY","13 Oct 2010","38.38","2.97","0.31"
"NIFTY REALTY","12 Oct 2010","37.39","2.90","0.32"
"NIFTY REALTY","11 Oct 2010","38.10","2.95","0.32"
"NIFTY REALTY","08 Oct 2010","37.94","2.94","0.32"
"NIFTY REALTY","07 Oct 2010","38.07","2.95","0.32"
"NIFTY REALTY","06 Oct 2010","39.15","3.03","0.31"
"NIFTY REALTY","05 Oct 2010","38.05","2.95","0.32"
"NIFTY REALTY","04 Oct 2010","37.91","2.94","0.32"
"NIFTY REALTY","01 Oct 2010","37.70","3.53","0.29"
"NIFTY REALTY","30 Sep 2010","35.24","3.18","0.31"
"NIFTY REALTY","29 Sep 2010","35.18","3.17","0.31"
"NIFTY REALTY","28 Sep 2010","35.38","3.19","0.31"
"NIFTY REALTY","27 Sep 2010","35.24","3.18","0.31"
"NIFTY REALTY","24 Sep 2010","34.77","3.13","0.31"
"NIFTY REALTY","23 Sep 2010","33.74","3.04","0.32"
"NIFTY REALTY","22 Sep 2010","34.52","3.11","0.31"
"NIFTY REALTY","21 Sep 2010","35.09","3.16","0.31"
"NIFTY REALTY","20 Sep 2010","35.60","3.21","0.30"
"NIFTY REALTY","17 Sep 2010","34.95","3.15","0.31"
"NIFTY REALTY","16 Sep 2010","34.69","3.13","0.31"
"NIFTY REALTY","15 Sep 2010","34.29","3.09","0.32"
"NIFTY REALTY","14 Sep 2010","34.11","3.07","0.32"
"NIFTY REALTY","13 Sep 2010","34.26","3.09","0.32"
"NIFTY REALTY","09 Sep 2010","33.37","3.01","0.32"
"NIFTY REALTY","08 Sep 2010","33.17","2.99","0.33"
"NIFTY REALTY","07 Sep 2010","32.94","2.97","0.33"
"NIFTY REALTY","06 Sep 2010","33.33","3.00","0.32"
"NIFTY REALTY","03 Sep 2010","32.60","2.94","0.33"
"NIFTY REALTY","02 Sep 2010","32.17","2.90","0.34"
"NIFTY REALTY","01 Sep 2010","32.11","2.89","0.34"
"NIFTY REALTY","31 Aug 2010","31.13","2.81","0.35"
"NIFTY REALTY","30 Aug 2010","31.63","2.85","0.34"
"NIFTY REALTY","27 Aug 2010","31.57","2.86","0.34"
"NIFTY REALTY","26 Aug 2010","32.50","2.95","0.33"
"NIFTY REALTY","25 Aug 2010","32.68","2.96","0.33"
"NIFTY REALTY","24 Aug 2010","34.36","3.07","0.32"
"NIFTY REALTY","23 Aug 2010","35.29","3.15","0.31"
"NIFTY REALTY","20 Aug 2010","35.28","3.15","0.31"
"NIFTY REALTY","19 Aug 2010","34.63","3.10","0.31"
"NIFTY REALTY","18 Aug 2010","34.88","3.12","0.31"
"NIFTY REALTY","17 Aug 2010","34.79","3.11","0.31"
"NIFTY REALTY","16 Aug 2010","34.77","3.11","0.31"
"NIFTY REALTY","13 Aug 2010","35.02","3.23","0.27"
"NIFTY REALTY","12 Aug 2010","34.29","3.16","0.28"
"NIFTY REALTY","11 Aug 2010","33.97","3.13","0.28"
"NIFTY REALTY","10 Aug 2010","34.61","3.19","0.28"
"NIFTY REALTY","09 Aug 2010","34.50","3.18","0.28"
"NIFTY REALTY","06 Aug 2010","33.01","3.03","0.29"
"NIFTY REALTY","05 Aug 2010","33.13","3.04","0.29"
"NIFTY REALTY","04 Aug 2010","32.74","3.01","0.29"
"NIFTY REALTY","03 Aug 2010","32.57","2.99","0.29"
"NIFTY REALTY","02 Aug 2010","32.53","2.99","0.30"
"NIFTY REALTY","30 Jul 2010","33.15","2.95","0.30"
"NIFTY REALTY","29 Jul 2010","33.61","2.99","0.29"
"NIFTY REALTY","28 Jul 2010","33.54","2.99","0.30"
"NIFTY REALTY","27 Jul 2010","34.06","3.03","0.29"
"NIFTY REALTY","26 Jul 2010","33.69","3.00","0.29"
"NIFTY REALTY","23 Jul 2010","34.47","3.07","0.29"
"NIFTY REALTY","22 Jul 2010","35.02","3.11","0.28"
"NIFTY REALTY","21 Jul 2010","34.78","3.09","0.29"
"NIFTY REALTY","20 Jul 2010","34.39","3.06","0.29"
"NIFTY REALTY","19 Jul 2010","33.88","3.01","0.29"
"NIFTY REALTY","16 Jul 2010","34.23","3.04","0.29"
"NIFTY REALTY","15 Jul 2010","34.03","3.03","0.29"
"NIFTY REALTY","14 Jul 2010","34.35","3.05","0.29"
"NIFTY REALTY","13 Jul 2010","34.37","3.06","0.29"
"NIFTY REALTY","12 Jul 2010","33.01","2.94","0.30"
"NIFTY REALTY","09 Jul 2010","31.85","2.83","0.31"
"NIFTY REALTY","08 Jul 2010","31.11","2.77","0.32"
"NIFTY REALTY","07 Jul 2010","30.55","2.72","0.32"
"NIFTY REALTY","06 Jul 2010","30.79","2.74","0.32"
"NIFTY REALTY","05 Jul 2010","30.39","2.70","0.33"
"NIFTY REALTY","02 Jul 2010","30.46","2.71","0.33"
"NIFTY REALTY","01 Jul 2010","30.61","2.72","0.32"
"NIFTY REALTY","30 Jun 2010","31.10","2.77","0.32"
"NIFTY REALTY","29 Jun 2010","30.71","2.73","0.32"
"NIFTY REALTY","28 Jun 2010","31.31","2.78","0.32"
"NIFTY REALTY","25 Jun 2010","30.64","2.73","0.32"
"NIFTY REALTY","24 Jun 2010","30.98","2.76","0.32"
"NIFTY REALTY","23 Jun 2010","31.22","2.78","0.32"
"NIFTY REALTY","22 Jun 2010","30.78","2.74","0.32"
"NIFTY REALTY","21 Jun 2010","30.79","2.74","0.32"
"NIFTY REALTY","18 Jun 2010","29.88","2.66","0.33"
"NIFTY REALTY","17 Jun 2010","29.98","2.67","0.33"
"NIFTY REALTY","16 Jun 2010","29.81","2.65","0.33"
"NIFTY REALTY","15 Jun 2010","29.72","2.64","0.33"
"NIFTY REALTY","14 Jun 2010","28.89","2.57","0.34"
"NIFTY REALTY","11 Jun 2010","28.70","2.55","0.35"
"NIFTY REALTY","10 Jun 2010","30.96","2.56","0.34"
"NIFTY REALTY","09 Jun 2010","30.37","2.51","0.35"
"NIFTY REALTY","08 Jun 2010","30.03","2.48","0.36"
"NIFTY REALTY","07 Jun 2010","30.85","2.55","0.35"
"NIFTY REALTY","04 Jun 2010","32.17","2.66","0.33"
"NIFTY REALTY","03 Jun 2010","32.11","2.65","0.33"
"NIFTY REALTY","02 Jun 2010","31.62","2.61","0.34"
"NIFTY REALTY","01 Jun 2010","31.18","2.58","0.34"
"NIFTY REALTY","31 May 2010","32.18","2.66","0.33"
"NIFTY REALTY","28 May 2010","32.53","2.69","0.33"
"NIFTY REALTY","27 May 2010","35.82","2.58","0.34"
"NIFTY REALTY","26 May 2010","35.13","2.53","0.35"
"NIFTY REALTY","25 May 2010","33.98","2.45","0.36"
"NIFTY REALTY","24 May 2010","34.91","2.52","0.35"
"NIFTY REALTY","21 May 2010","35.60","2.57","0.34"
"NIFTY REALTY","20 May 2010","36.17","2.61","0.34"
"NIFTY REALTY","19 May 2010","37.01","2.67","0.33"
"NIFTY REALTY","18 May 2010","38.65","2.79","0.32"
"NIFTY REALTY","17 May 2010","38.89","2.81","0.31"
"NIFTY REALTY","14 May 2010","39.30","2.84","0.31"
"NIFTY REALTY","13 May 2010","40.35","2.91","0.30"
"NIFTY REALTY","12 May 2010","39.30","2.84","0.31"
"NIFTY REALTY","11 May 2010","38.96","2.81","0.31"
"NIFTY REALTY","10 May 2010","40.01","2.89","0.31"
"NIFTY REALTY","07 May 2010","36.89","2.67","0.33"
"NIFTY REALTY","06 May 2010","38.67","2.80","0.31"
"NIFTY REALTY","05 May 2010","38.90","2.82","0.31"
"NIFTY REALTY","04 May 2010","39.42","2.86","0.31"
"NIFTY REALTY","03 May 2010","40.62","2.94","0.30"
"NIFTY REALTY","30 Apr 2010","41.12","2.98","0.29"
"NIFTY REALTY","29 Apr 2010","43.01","2.92","0.30"
"NIFTY REALTY","28 Apr 2010","42.17","2.87","0.30"
"NIFTY REALTY","27 Apr 2010","43.81","2.98","0.29"
"NIFTY REALTY","26 Apr 2010","44.69","3.02","0.29"
"NIFTY REALTY","23 Apr 2010","45.52","3.08","0.28"
"NIFTY REALTY","22 Apr 2010","45.23","3.06","0.29"
"NIFTY REALTY","21 Apr 2010","45.90","3.10","0.28"
"NIFTY REALTY","20 Apr 2010","45.10","3.05","0.29"
"NIFTY REALTY","19 Apr 2010","43.76","2.96","0.29"
"NIFTY REALTY","16 Apr 2010","44.88","3.03","0.29"
"NIFTY REALTY","15 Apr 2010","45.10","3.05","0.29"
"NIFTY REALTY","13 Apr 2010","44.37","3.00","0.29"
"NIFTY REALTY","12 Apr 2010","44.55","3.01","0.29"
"NIFTY REALTY","09 Apr 2010","44.20","2.99","0.29"
"NIFTY REALTY","08 Apr 2010","44.17","2.99","0.29"
"NIFTY REALTY","07 Apr 2010","43.39","2.91","0.30"
"NIFTY REALTY","06 Apr 2010","43.20","2.90","0.30"
"NIFTY REALTY","05 Apr 2010","42.58","2.85","0.30"
"NIFTY REALTY","01 Apr 2010","41.46","2.78","0.31"
"NIFTY REALTY","31 Mar 2010","41.02","2.75","0.31"
"NIFTY REALTY","30 Mar 2010","40.99","2.75","0.32"
"NIFTY REALTY","29 Mar 2010","40.41","2.71","0.32"
"NIFTY REALTY","26 Mar 2010","40.07","2.69","0.32"
"NIFTY REALTY","25 Mar 2010","40.15","2.69","0.32"
"NIFTY REALTY","23 Mar 2010","39.84","2.67","0.32"
"NIFTY REALTY","22 Mar 2010","40.17","2.69","0.32"
"NIFTY REALTY","19 Mar 2010","41.94","2.81","0.31"
"NIFTY REALTY","18 Mar 2010","42.27","2.83","0.31"
"NIFTY REALTY","17 Mar 2010","42.26","2.83","0.31"
"NIFTY REALTY","16 Mar 2010","42.58","2.85","0.30"
"NIFTY REALTY","15 Mar 2010","42.24","2.83","0.31"
"NIFTY REALTY","12 Mar 2010","42.58","2.85","0.30"
"NIFTY REALTY","11 Mar 2010","42.89","2.88","0.30"
"NIFTY REALTY","10 Mar 2010","43.00","2.88","0.30"
"NIFTY REALTY","09 Mar 2010","42.78","2.87","0.30"
"NIFTY REALTY","08 Mar 2010","43.33","2.90","0.30"
"NIFTY REALTY","05 Mar 2010","43.65","2.93","0.30"
"NIFTY REALTY","04 Mar 2010","43.01","2.88","0.30"
"NIFTY REALTY","03 Mar 2010","41.93","2.81","0.31"
"NIFTY REALTY","02 Mar 2010","41.03","2.75","0.31"
"NIFTY REALTY","26 Feb 2010","40.94","2.74","0.32"
"NIFTY REALTY","25 Feb 2010","40.30","2.70","0.32"
"NIFTY REALTY","24 Feb 2010","40.33","2.70","0.32"
"NIFTY REALTY","23 Feb 2010","39.87","2.67","0.32"
"NIFTY REALTY","22 Feb 2010","39.44","2.64","0.33"
"NIFTY REALTY","19 Feb 2010","40.22","2.70","0.32"
"NIFTY REALTY","18 Feb 2010","41.67","2.79","0.31"
"NIFTY REALTY","17 Feb 2010","42.62","2.86","0.30"
"NIFTY REALTY","16 Feb 2010","43.05","2.89","0.30"
"NIFTY REALTY","15 Feb 2010","42.58","2.85","0.30"
"NIFTY REALTY","11 Feb 2010","42.74","2.87","0.30"
"NIFTY REALTY","10 Feb 2010","41.89","2.81","0.31"
"NIFTY REALTY","09 Feb 2010","41.43","2.78","0.31"
"NIFTY REALTY","08 Feb 2010","42.02","2.82","0.31"
"NIFTY REALTY","06 Feb 2010","41.81","2.80","0.31"
"NIFTY REALTY","05 Feb 2010","40.84","2.74","0.32"
"NIFTY REALTY","04 Feb 2010","46.81","2.88","0.30"
"NIFTY REALTY","03 Feb 2010","48.71","3.00","0.29"
"NIFTY REALTY","02 Feb 2010","47.30","2.91","0.30"
"NIFTY REALTY","01 Feb 2010","48.46","2.98","0.29"
"NIFTY REALTY","29 Jan 2010","48.23","2.97","0.29"
"NIFTY REALTY","28 Jan 2010","47.35","2.89","0.30"
"NIFTY REALTY","27 Jan 2010","46.58","2.84","0.31"
"NIFTY REALTY","25 Jan 2010","50.69","3.09","0.28"
"NIFTY REALTY","22 Jan 2010","54.33","3.19","0.27"
"NIFTY REALTY","21 Jan 2010","55.29","3.24","0.27"
"NIFTY REALTY","20 Jan 2010","56.85","3.33","0.26"
"NIFTY REALTY","19 Jan 2010","57.83","3.41","0.26"
"NIFTY REALTY","18 Jan 2010","58.87","3.47","0.25"
"NIFTY REALTY","15 Jan 2010","58.93","3.47","0.25"
"NIFTY REALTY","14 Jan 2010","58.54","3.45","0.25"
"NIFTY REALTY","13 Jan 2010","58.78","3.46","0.25"
"NIFTY REALTY","12 Jan 2010","58.57","3.45","0.25"
"NIFTY REALTY","11 Jan 2010","60.51","3.56","0.24"
"NIFTY REALTY","08 Jan 2010","58.95","3.47","0.25"
"NIFTY REALTY","07 Jan 2010","57.11","3.36","0.26"
"NIFTY REALTY","06 Jan 2010","57.56","3.39","0.26"
"NIFTY REALTY","05 Jan 2010","56.69","3.34","0.26"
"NIFTY REALTY","04 Jan 2010","56.07","3.30","0.26"
