"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY CONSUMER DURABLES","31 Dec 2020","101.01","12.09","0.53"
"NIFTY CONSUMER DURABLES","30 Dec 2020","99.92","11.96","0.54"
"NIFTY CONSUMER DURABLES","29 Dec 2020","99.54","11.91","0.54"
"NIFTY CONSUMER DURABLES","28 Dec 2020","99.48","11.91","0.54"
"NIFTY CONSUMER DURABLES","24 Dec 2020","97.56","11.68","0.55"
"NIFTY CONSUMER DURABLES","23 Dec 2020","96.75","11.58","0.56"
"NIFTY CONSUMER DURABLES","22 Dec 2020","96.11","11.50","0.56"
"NIFTY CONSUMER DURABLES","21 Dec 2020","95.36","11.41","0.56"
"NIFTY CONSUMER DURABLES","18 Dec 2020","98.94","11.98","0.54"
"NIFTY CONSUMER DURABLES","17 Dec 2020","98.25","11.90","0.55"
"NIFTY CONSUMER DURABLES","16 Dec 2020","97.89","11.85","0.55"
"NIFTY CONSUMER DURABLES","15 Dec 2020","95.49","11.56","0.56"
"NIFTY CONSUMER DURABLES","14 Dec 2020","94.09","11.40","0.57"
"NIFTY CONSUMER DURABLES","11 Dec 2020","93.35","11.31","0.58"
"NIFTY CONSUMER DURABLES","10 Dec 2020","92.92","11.25","0.58"
"NIFTY CONSUMER DURABLES","09 Dec 2020","93.02","11.27","0.58"
"NIFTY CONSUMER DURABLES","08 Dec 2020","92.74","11.23","0.58"
"NIFTY CONSUMER DURABLES","07 Dec 2020","92.91","11.25","0.58"
"NIFTY CONSUMER DURABLES","04 Dec 2020","93.25","11.29","0.58"
"NIFTY CONSUMER DURABLES","03 Dec 2020","92.35","11.18","0.58"
"NIFTY CONSUMER DURABLES","02 Dec 2020","91.55","11.09","0.59"
"NIFTY CONSUMER DURABLES","01 Dec 2020","90.15","10.92","0.60"
"NIFTY CONSUMER DURABLES","27 Nov 2020","90.31","10.94","0.59"
"NIFTY CONSUMER DURABLES","26 Nov 2020","88.25","10.69","0.61"
"NIFTY CONSUMER DURABLES","25 Nov 2020","87.59","10.61","0.61"
