"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY AUTO","31 Dec 2024","22.29","4.69",".98"
"NIFTY AUTO","30 Dec 2024","22.15","4.67",".99"
"NIFTY AUTO","27 Dec 2024","22.47","4.74",".97"
"NIFTY AUTO","26 Dec 2024","22.25","4.69",".98"
"NIFTY AUTO","24 Dec 2024","22.06","4.65",".99"
"NIFTY AUTO","23 Dec 2024","21.94","4.63","1"
"NIFTY AUTO","20 Dec 2024","21.96","4.63","1"
"NIFTY AUTO","19 Dec 2024","22.44","4.73",".98"
"NIFTY AUTO","18 Dec 2024","22.61","4.77",".97"
"NIFTY AUTO","17 Dec 2024","22.78","4.8",".96"
"NIFTY AUTO","16 Dec 2024","23.14","4.88",".95"
"NIFTY AUTO","13 Dec 2024","23.12","4.87",".95"
"NIFTY AUTO","12 Dec 2024","23.01","4.85",".95"
"NIFTY AUTO","11 Dec 2024","23.2","4.89",".94"
"NIFTY AUTO","10 Dec 2024","23.12","4.87",".95"
"NIFTY AUTO","09 Dec 2024","23.12","4.88",".95"
"NIFTY AUTO","06 Dec 2024","23.3","4.91",".94"
"NIFTY AUTO","05 Dec 2024","23.09","4.87",".95"
"NIFTY AUTO","04 Dec 2024","22.94","4.84",".95"
"NIFTY AUTO","03 Dec 2024","23.1","4.87",".95"
"NIFTY AUTO","02 Dec 2024","22.95","4.84",".95"
"NIFTY AUTO","29 Nov 2024","22.73","4.79",".96"
"NIFTY AUTO","28 Nov 2024","22.5","4.74",".97"
"NIFTY AUTO","27 Nov 2024","22.87","4.82",".96"
"NIFTY AUTO","26 Nov 2024","22.77","4.8",".96"
"NIFTY AUTO","25 Nov 2024","23.07","4.86",".95"
"NIFTY AUTO","22 Nov 2024","22.91","4.83",".96"
"NIFTY AUTO","21 Nov 2024","22.51","4.75",".97"
"NIFTY AUTO","19 Nov 2024","22.72","4.79",".96"
"NIFTY AUTO","18 Nov 2024","22.42","4.73",".95"
"NIFTY AUTO","14 Nov 2024","22.29","4.7",".96"
"NIFTY AUTO","13 Nov 2024","22.2","4.67",".96"
"NIFTY AUTO","12 Nov 2024","22.69","4.77",".94"
"NIFTY AUTO","11 Nov 2024","23.16","4.87",".92"
"NIFTY AUTO","08 Nov 2024","23.54","4.88",".92"
"NIFTY AUTO","07 Nov 2024","23.55","4.88",".92"
"NIFTY AUTO","06 Nov 2024","23.87","4.95",".91"
"NIFTY AUTO","05 Nov 2024","23.57","4.89",".92"
"NIFTY AUTO","04 Nov 2024","23.31","4.83",".93"
"NIFTY AUTO","01 Nov 2024","23.4","4.88",".92"
"NIFTY AUTO","31 Oct 2024","23.11","4.82",".93"
"NIFTY AUTO","30 Oct 2024","23.19","4.84",".93"
"NIFTY AUTO","29 Oct 2024","23.18","4.84",".93"
"NIFTY AUTO","28 Oct 2024","23.55","4.91",".91"
"NIFTY AUTO","25 Oct 2024","23.39","4.88",".92"
"NIFTY AUTO","24 Oct 2024","23.95","4.99",".9"
"NIFTY AUTO","23 Oct 2024","24.08","5.01",".9"
"NIFTY AUTO","22 Oct 2024","24.25","5.05",".89"
"NIFTY AUTO","21 Oct 2024","24.86","5.18",".87"
"NIFTY AUTO","18 Oct 2024","24.76","5.16",".87"
"NIFTY AUTO","17 Oct 2024","24.48","5.12",".88"
"NIFTY AUTO","16 Oct 2024","25.38","5.31",".84"
"NIFTY AUTO","15 Oct 2024","25.7","5.38",".83"
"NIFTY AUTO","14 Oct 2024","25.92","5.43",".83"
"NIFTY AUTO","11 Oct 2024","25.89","5.42",".83"
"NIFTY AUTO","10 Oct 2024","25.98","5.44",".83"
"NIFTY AUTO","09 Oct 2024","25.91","5.42",".83"
"NIFTY AUTO","08 Oct 2024","25.7","5.38",".83"
