"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY REALTY","31 Dec 2024","54.42","6.01",".36"
"NIFTY REALTY","30 Dec 2024","53.64","5.91",".36"
"NIFTY REALTY","27 Dec 2024","54.47","6",".35"
"NIFTY REALTY","26 Dec 2024","54.78","6.04",".35"
"NIFTY REALTY","24 Dec 2024","54.65","6.02",".35"
"NIFTY REALTY","23 Dec 2024","54.69","6.03",".35"
"NIFTY REALTY","20 Dec 2024","53.9","5.94",".36"
"NIFTY REALTY","19 Dec 2024","56.1","6.18",".34"
"NIFTY REALTY","18 Dec 2024","56.56","6.23",".34"
"NIFTY REALTY","17 Dec 2024","56.83","6.26",".34"
"NIFTY REALTY","16 Dec 2024","56.88","6.27",".34"
"NIFTY REALTY","13 Dec 2024","55.17","6.08",".35"
"NIFTY REALTY","12 Dec 2024","55.42","6.11",".35"
"NIFTY REALTY","11 Dec 2024","55.64","6.13",".35"
"NIFTY REALTY","10 Dec 2024","55.54","6.12",".35"
"NIFTY REALTY","09 Dec 2024","54.76","6.03",".35"
"NIFTY REALTY","06 Dec 2024","54.6","6.02",".35"
"NIFTY REALTY","05 Dec 2024","54.63","6.02",".35"
"NIFTY REALTY","04 Dec 2024","54.77","6.04",".35"
"NIFTY REALTY","03 Dec 2024","53.62","5.91",".36"
"NIFTY REALTY","02 Dec 2024","53.45","5.89",".36"
"NIFTY REALTY","29 Nov 2024","51.87","5.72",".37"
"NIFTY REALTY","28 Nov 2024","52.14","5.75",".37"
"NIFTY REALTY","27 Nov 2024","52.11","5.74",".37"
"NIFTY REALTY","26 Nov 2024","52.33","5.85",".37"
"NIFTY REALTY","25 Nov 2024","52.29","5.85",".37"
"NIFTY REALTY","22 Nov 2024","51.16","5.72",".38"
"NIFTY REALTY","21 Nov 2024","49.59","5.55",".39"
"NIFTY REALTY","19 Nov 2024","49.13","5.5",".39"
"NIFTY REALTY","18 Nov 2024","48.48","5.42",".4"
"NIFTY REALTY","14 Nov 2024","48.21","5.39",".4"
"NIFTY REALTY","13 Nov 2024","47.71","5.33",".41"
"NIFTY REALTY","12 Nov 2024","49.28","5.51",".39"
"NIFTY REALTY","11 Nov 2024","49.19","5.5",".39"
"NIFTY REALTY","08 Nov 2024","49.26","5.5",".39"
"NIFTY REALTY","07 Nov 2024","50.74","5.67",".39"
"NIFTY REALTY","06 Nov 2024","51.47","5.75",".39"
"NIFTY REALTY","05 Nov 2024","49.61","5.61",".4"
"NIFTY REALTY","04 Nov 2024","49.31","5.57",".4"
"NIFTY REALTY","01 Nov 2024","48.01","5.74",".38"
"NIFTY REALTY","31 Oct 2024","47.56","5.69",".38"
"NIFTY REALTY","30 Oct 2024","47.63","5.69",".38"
"NIFTY REALTY","29 Oct 2024","47.67","5.7",".38"
"NIFTY REALTY","28 Oct 2024","49.61","5.62",".38"
"NIFTY REALTY","25 Oct 2024","48.93","5.54",".39"
"NIFTY REALTY","24 Oct 2024","50.71","5.61",".39"
"NIFTY REALTY","23 Oct 2024","51.3","5.67",".38"
"NIFTY REALTY","22 Oct 2024","51.33","5.68",".38"
"NIFTY REALTY","21 Oct 2024","53.64","5.87",".37"
"NIFTY REALTY","18 Oct 2024","54.4","5.96",".36"
"NIFTY REALTY","17 Oct 2024","54.23","5.94",".36"
"NIFTY REALTY","16 Oct 2024","56.36","6.17",".35"
"NIFTY REALTY","15 Oct 2024","56.05","6.14",".35"
"NIFTY REALTY","14 Oct 2024","54.92","6.01",".36"
"NIFTY REALTY","11 Oct 2024","54.05","5.92",".36"
"NIFTY REALTY","10 Oct 2024","54.43","5.96",".36"
"NIFTY REALTY","09 Oct 2024","54.65","5.98",".36"
"NIFTY REALTY","08 Oct 2024","53.5","5.86",".37"
"NIFTY REALTY","07 Oct 2024","52.99","5.8",".37"
"NIFTY REALTY","04 Oct 2024","53.59","5.87",".37"
"NIFTY REALTY","03 Oct 2024","54.49","5.97",".36"
"NIFTY REALTY","01 Oct 2024","56.97","6.24",".35"
"NIFTY REALTY","30 Sep 2024","57.09","6.25",".35"
"NIFTY REALTY","27 Sep 2024","60.78","6.42",".34"
"NIFTY REALTY","26 Sep 2024","61.51","6.5",".34"
"NIFTY REALTY","25 Sep 2024","61.45","6.49",".34"
"NIFTY REALTY","24 Sep 2024","61.05","6.45",".34"
"NIFTY REALTY","23 Sep 2024","61.23","6.47",".34"
"NIFTY REALTY","20 Sep 2024","59.9","6.32",".33"
"NIFTY REALTY","19 Sep 2024","58.13","6.23",".35"
"NIFTY REALTY","18 Sep 2024","57.84","6.2",".35"
