"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY MEDIA","30 Dec 2022","-","3.05","0.77"
"NIFTY MEDIA","29 Dec 2022","-","3.14","0.83"
"NIFTY MEDIA","28 Dec 2022","-","3.17","0.83"
"NIFTY MEDIA","27 Dec 2022","-","3.15","0.83"
"NIFTY MEDIA","26 Dec 2022","-","3.11","0.84"
"NIFTY MEDIA","23 Dec 2022","-","3.02","0.87"
"NIFTY MEDIA","22 Dec 2022","-","3.18","0.82"
"NIFTY MEDIA","21 Dec 2022","-","3.20","0.82"
"NIFTY MEDIA","20 Dec 2022","-","3.31","0.79"
"NIFTY MEDIA","19 Dec 2022","-","3.33","0.78"
"NIFTY MEDIA","16 Dec 2022","-","3.32","0.79"
"NIFTY MEDIA","15 Dec 2022","-","3.37","0.78"
"NIFTY MEDIA","14 Dec 2022","-","3.44","0.76"
"NIFTY MEDIA","13 Dec 2022","-","3.40","0.77"
"NIFTY MEDIA","12 Dec 2022","-","3.40","0.77"
"NIFTY MEDIA","09 Dec 2022","-","3.40","0.77"
"NIFTY MEDIA","08 Dec 2022","-","3.42","0.76"
"NIFTY MEDIA","07 Dec 2022","-","3.39","0.77"
"NIFTY MEDIA","06 Dec 2022","-","3.44","0.76"
"NIFTY MEDIA","05 Dec 2022","-","3.48","0.75"
"NIFTY MEDIA","02 Dec 2022","-","3.47","0.75"
"NIFTY MEDIA","01 Dec 2022","-","3.43","0.76"
"NIFTY MEDIA","30 Nov 2022","-","3.36","0.78"
"NIFTY MEDIA","29 Nov 2022","-","3.33","0.78"
"NIFTY MEDIA","28 Nov 2022","-","3.33","0.79"
"NIFTY MEDIA","25 Nov 2022","-","3.33","0.78"
"NIFTY MEDIA","24 Nov 2022","-","3.25","0.80"
"NIFTY MEDIA","23 Nov 2022","-","3.22","0.81"
"NIFTY MEDIA","22 Nov 2022","-","3.19","0.82"
"NIFTY MEDIA","21 Nov 2022","-","3.17","0.83"
"NIFTY MEDIA","18 Nov 2022","-","3.16","0.83"
"NIFTY MEDIA","17 Nov 2022","-","3.17","0.73"
"NIFTY MEDIA","16 Nov 2022","-","3.21","0.73"
"NIFTY MEDIA","15 Nov 2022","-","3.25","0.72"
"NIFTY MEDIA","14 Nov 2022","-","3.26","0.71"
"NIFTY MEDIA","11 Nov 2022","-","3.34","0.75"
"NIFTY MEDIA","10 Nov 2022","-","3.32","0.76"
"NIFTY MEDIA","09 Nov 2022","-","3.33","0.76"
"NIFTY MEDIA","07 Nov 2022","-","3.34","0.75"
"NIFTY MEDIA","04 Nov 2022","-","3.33","0.76"
"NIFTY MEDIA","03 Nov 2022","-","3.30","0.76"
"NIFTY MEDIA","02 Nov 2022","-","3.29","0.77"
"NIFTY MEDIA","01 Nov 2022","-","3.26","0.77"
"NIFTY MEDIA","31 Oct 2022","-","3.27","0.77"
"NIFTY MEDIA","28 Oct 2022","-","3.26","0.77"
"NIFTY MEDIA","27 Oct 2022","-","3.29","0.77"
"NIFTY MEDIA","25 Oct 2022","-","3.27","0.77"
"NIFTY MEDIA","24 Oct 2022","-","3.29","0.77"
"NIFTY MEDIA","21 Oct 2022","-","3.28","0.77"
"NIFTY MEDIA","20 Oct 2022","-","3.34","0.75"
"NIFTY MEDIA","19 Oct 2022","-","3.34","0.75"
"NIFTY MEDIA","18 Oct 2022","-","3.35","0.75"
"NIFTY MEDIA","17 Oct 2022","-","3.28","0.77"
"NIFTY MEDIA","14 Oct 2022","-","3.31","0.76"
