"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY HEALTHCARE","31 Dec 2021","34.73","5.49","0.55"
"NIFTY HEALTHCARE","30 Dec 2021","34.48","5.45","0.56"
"NIFTY HEALTHCARE","29 Dec 2021","34.32","5.43","0.56"
"NIFTY HEALTHCARE","28 Dec 2021","33.69","5.33","0.57"
"NIFTY HEALTHCARE","27 Dec 2021","33.38","5.28","0.58"
"NIFTY HEALTHCARE","24 Dec 2021","32.91","5.20","0.58"
"NIFTY HEALTHCARE","23 Dec 2021","33.27","5.26","0.58"
"NIFTY HEALTHCARE","22 Dec 2021","33.03","5.22","0.58"
"NIFTY HEALTHCARE","21 Dec 2021","32.52","5.14","0.59"
"NIFTY HEALTHCARE","20 Dec 2021","32.18","5.09","0.60"
"NIFTY HEALTHCARE","17 Dec 2021","32.35","5.12","0.59"
"NIFTY HEALTHCARE","16 Dec 2021","33.03","5.22","0.58"
"NIFTY HEALTHCARE","15 Dec 2021","33.29","5.27","0.58"
"NIFTY HEALTHCARE","14 Dec 2021","33.41","5.28","0.58"
"NIFTY HEALTHCARE","13 Dec 2021","33.09","5.23","0.58"
"NIFTY HEALTHCARE","10 Dec 2021","33.15","5.24","0.58"
"NIFTY HEALTHCARE","09 Dec 2021","33.16","5.24","0.58"
"NIFTY HEALTHCARE","08 Dec 2021","33.23","5.26","0.58"
"NIFTY HEALTHCARE","07 Dec 2021","32.75","5.18","0.59"
"NIFTY HEALTHCARE","06 Dec 2021","32.68","5.17","0.59"
"NIFTY HEALTHCARE","03 Dec 2021","33.31","5.27","0.58"
"NIFTY HEALTHCARE","02 Dec 2021","33.70","5.33","0.57"
"NIFTY HEALTHCARE","01 Dec 2021","33.41","5.28","0.58"
"NIFTY HEALTHCARE","30 Nov 2021","34.04","5.38","0.57"
"NIFTY HEALTHCARE","29 Nov 2021","34.03","5.38","0.57"
"NIFTY HEALTHCARE","26 Nov 2021","34.29","5.42","0.56"
"NIFTY HEALTHCARE","25 Nov 2021","33.70","5.33","0.57"
"NIFTY HEALTHCARE","24 Nov 2021","33.17","5.25","0.58"
"NIFTY HEALTHCARE","23 Nov 2021","33.37","5.28","0.58"
"NIFTY HEALTHCARE","22 Nov 2021","32.80","5.19","0.59"
"NIFTY HEALTHCARE","18 Nov 2021","33.54","5.31","0.57"
"NIFTY HEALTHCARE","17 Nov 2021","33.96","5.37","0.57"
"NIFTY HEALTHCARE","16 Nov 2021","33.88","5.36","0.55"
"NIFTY HEALTHCARE","15 Nov 2021","34.60","5.42","0.55"
"NIFTY HEALTHCARE","12 Nov 2021","33.88","5.30","0.57"
"NIFTY HEALTHCARE","11 Nov 2021","33.12","5.26","0.57"
"NIFTY HEALTHCARE","10 Nov 2021","33.54","5.33","0.57"
"NIFTY HEALTHCARE","09 Nov 2021","33.32","5.31","0.57"
"NIFTY HEALTHCARE","08 Nov 2021","33.26","5.29","0.58"
"NIFTY HEALTHCARE","04 Nov 2021","33.62","5.32","0.57"
"NIFTY HEALTHCARE","03 Nov 2021","33.47","5.30","0.58"
"NIFTY HEALTHCARE","02 Nov 2021","33.60","5.32","0.57"
"NIFTY HEALTHCARE","01 Nov 2021","34.23","5.35","0.57"
"NIFTY HEALTHCARE","29 Oct 2021","31.02","5.27","0.58"
