"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY INDIA TOURISM","31 Dec 2025","65.18","10.18",".25"
"NIFTY INDIA TOURISM","30 Dec 2025","65.16","10.04",".25"
"NIFTY INDIA TOURISM","29 Dec 2025","65.72","10.12",".25"
"NIFTY INDIA TOURISM","26 Dec 2025","65.84","10.14",".25"
"NIFTY INDIA TOURISM","24 Dec 2025","65.71","10.12",".25"
"NIFTY INDIA TOURISM","23 Dec 2025","66.02","10.17",".25"
"NIFTY INDIA TOURISM","22 Dec 2025","65.72","10.12",".25"
"NIFTY INDIA TOURISM","19 Dec 2025","65.11","10.03",".25"
"NIFTY INDIA TOURISM","18 Dec 2025","64.29","9.9",".26"
"NIFTY INDIA TOURISM","17 Dec 2025","63.93","9.85",".26"
"NIFTY INDIA TOURISM","16 Dec 2025","64.61","9.95",".25"
"NIFTY INDIA TOURISM","15 Dec 2025","65.11","10.03",".25"
"NIFTY INDIA TOURISM","12 Dec 2025","65.13","10.03",".25"
"NIFTY INDIA TOURISM","11 Dec 2025","64.28","9.9",".26"
"NIFTY INDIA TOURISM","10 Dec 2025","63.97","9.85",".26"
"NIFTY INDIA TOURISM","09 Dec 2025","64.94","10",".25"
"NIFTY INDIA TOURISM","08 Dec 2025","64.45","9.93",".26"
"NIFTY INDIA TOURISM","05 Dec 2025","66.72","10.28",".25"
"NIFTY INDIA TOURISM","04 Dec 2025","66.94","10.31",".25"
"NIFTY INDIA TOURISM","03 Dec 2025","67.68","10.43",".24"
"NIFTY INDIA TOURISM","02 Dec 2025","68.24","10.51",".24"
"NIFTY INDIA TOURISM","01 Dec 2025","68.9","10.61",".24"
"NIFTY INDIA TOURISM","28 Nov 2025","68.99","10.63",".24"
"NIFTY INDIA TOURISM","27 Nov 2025","69.02","10.63",".24"
"NIFTY INDIA TOURISM","26 Nov 2025","68.83","10.6",".24"
"NIFTY INDIA TOURISM","25 Nov 2025","67.92","10.46",".24"
"NIFTY INDIA TOURISM","24 Nov 2025","67.81","10.45",".24"
"NIFTY INDIA TOURISM","21 Nov 2025","69.45","10.54",".24"
"NIFTY INDIA TOURISM","20 Nov 2025","69.5","10.55",".18"
"NIFTY INDIA TOURISM","19 Nov 2025","69.1","10.49",".18"
"NIFTY INDIA TOURISM","18 Nov 2025","72.64","10.49",".18"
"NIFTY INDIA TOURISM","17 Nov 2025","72.94","10.48",".18"
"NIFTY INDIA TOURISM","14 Nov 2025","73.06","10.46",".18"
"NIFTY INDIA TOURISM","13 Nov 2025","72.5","10.4",".23"
"NIFTY INDIA TOURISM","12 Nov 2025","72.61","10.38",".23"
"NIFTY INDIA TOURISM","11 Nov 2025","72.12","10.31",".23"
"NIFTY INDIA TOURISM","10 Nov 2025","71.93","10.28",".23"
"NIFTY INDIA TOURISM","07 Nov 2025","71.76","10.26",".23"
"NIFTY INDIA TOURISM","06 Nov 2025","72.25","10.34",".23"
"NIFTY INDIA TOURISM","04 Nov 2025","66.02","10.56",".23"
"NIFTY INDIA TOURISM","03 Nov 2025","66.16","10.59",".22"
"NIFTY INDIA TOURISM","31 Oct 2025","65.76","10.52",".23"
"NIFTY INDIA TOURISM","30 Oct 2025","66.74","10.68",".22"
"NIFTY INDIA TOURISM","29 Oct 2025","66.64","10.66",".22"
"NIFTY INDIA TOURISM","28 Oct 2025","66.24","10.6",".22"
"NIFTY INDIA TOURISM","27 Oct 2025","66.43","10.63",".22"
"NIFTY INDIA TOURISM","24 Oct 2025","64","10.57",".23"
"NIFTY INDIA TOURISM","23 Oct 2025","64.18","10.6",".22"
"NIFTY INDIA TOURISM","21 Oct 2025","64.63","10.67",".22"
"NIFTY INDIA TOURISM","20 Oct 2025","64.44","10.64",".22"
"NIFTY INDIA TOURISM","17 Oct 2025","63.89","10.56",".23"
