"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY SMALLCAP 100","31 Dec 2020","37.92","2.93","1.53"
"NIFTY SMALLCAP 100","30 Dec 2020","37.81","2.93","1.54"
"NIFTY SMALLCAP 100","29 Dec 2020","37.54","2.91","1.55"
"NIFTY SMALLCAP 100","28 Dec 2020","37.55","2.91","1.55"
"NIFTY SMALLCAP 100","24 Dec 2020","36.93","2.86","1.57"
"NIFTY SMALLCAP 100","23 Dec 2020","36.60","2.83","1.59"
"NIFTY SMALLCAP 100","22 Dec 2020","35.63","2.76","1.63"
"NIFTY SMALLCAP 100","21 Dec 2020","35.36","2.74","1.64"
"NIFTY SMALLCAP 100","18 Dec 2020","37.23","2.90","1.56"
"NIFTY SMALLCAP 100","17 Dec 2020","37.31","2.90","1.56"
"NIFTY SMALLCAP 100","16 Dec 2020","37.26","2.90","1.56"
"NIFTY SMALLCAP 100","15 Dec 2020","36.88","2.87","1.57"
"NIFTY SMALLCAP 100","14 Dec 2020","36.81","2.87","1.58"
"NIFTY SMALLCAP 100","11 Dec 2020","36.52","2.84","1.59"
"NIFTY SMALLCAP 100","10 Dec 2020","36.29","2.82","1.60"
"NIFTY SMALLCAP 100","09 Dec 2020","36.48","2.84","1.59"
"NIFTY SMALLCAP 100","08 Dec 2020","36.29","2.82","1.60"
"NIFTY SMALLCAP 100","07 Dec 2020","43.99","2.93","1.60"
"NIFTY SMALLCAP 100","04 Dec 2020","43.44","2.90","1.62"
"NIFTY SMALLCAP 100","03 Dec 2020","43.29","2.89","1.63"
"NIFTY SMALLCAP 100","02 Dec 2020","43.01","2.87","1.64"
"NIFTY SMALLCAP 100","01 Dec 2020","43.01","2.87","1.64"
"NIFTY SMALLCAP 100","27 Nov 2020","42.62","2.84","1.66"
"NIFTY SMALLCAP 100","26 Nov 2020","41.35","2.76","1.71"
"NIFTY SMALLCAP 100","25 Nov 2020","41.00","2.73","1.72"
"NIFTY SMALLCAP 100","24 Nov 2020","42.44","2.73","1.57"
"NIFTY SMALLCAP 100","23 Nov 2020","41.97","2.70","1.59"
"NIFTY SMALLCAP 100","20 Nov 2020","41.12","2.65","1.62"
"NIFTY SMALLCAP 100","19 Nov 2020","40.65","2.62","1.64"
"NIFTY SMALLCAP 100","18 Nov 2020","40.74","2.62","1.63"
"NIFTY SMALLCAP 100","17 Nov 2020","70.15","2.61","1.64"
"NIFTY SMALLCAP 100","14 Nov 2020","69.68","2.61","1.64"
"NIFTY SMALLCAP 100","13 Nov 2020","69.15","2.59","1.66"
"NIFTY SMALLCAP 100","12 Nov 2020","68.64","2.57","1.67"
"NIFTY SMALLCAP 100","11 Nov 2020","67.63","2.53","1.69"
"NIFTY SMALLCAP 100","10 Nov 2020","67.82","2.51","1.70"
"NIFTY SMALLCAP 100","09 Nov 2020","69.09","2.52","1.70"
"NIFTY SMALLCAP 100","06 Nov 2020","69.50","2.51","1.71"
"NIFTY SMALLCAP 100","05 Nov 2020","71.39","2.49","1.72"
"NIFTY SMALLCAP 100","04 Nov 2020","67.27","2.45","1.75"
"NIFTY SMALLCAP 100","03 Nov 2020","66.95","2.45","1.75"
"NIFTY SMALLCAP 100","02 Nov 2020","66.61","2.45","1.75"
"NIFTY SMALLCAP 100","30 Oct 2020","67.59","2.49","1.72"
"NIFTY SMALLCAP 100","29 Oct 2020","71.42","2.50","1.71"
"NIFTY SMALLCAP 100","28 Oct 2020","73.57","2.52","1.70"
"NIFTY SMALLCAP 100","27 Oct 2020","74.30","2.55","1.68"
"NIFTY SMALLCAP 100","26 Oct 2020","76.32","2.54","1.69"
"NIFTY SMALLCAP 100","23 Oct 2020","76.07","2.57","1.67"
"NIFTY SMALLCAP 100","22 Oct 2020","75.68","2.55","1.68"
"NIFTY SMALLCAP 100","21 Oct 2020","75.38","2.53","1.69"
"NIFTY SMALLCAP 100","20 Oct 2020","73.43","2.53","1.69"
"NIFTY SMALLCAP 100","19 Oct 2020","73.15","2.52","1.70"
"NIFTY SMALLCAP 100","16 Oct 2020","71.97","2.49","1.72"
"NIFTY SMALLCAP 100","15 Oct 2020","71.32","2.46","1.74"
"NIFTY SMALLCAP 100","14 Oct 2020","72.57","2.50","1.71"
"NIFTY SMALLCAP 100","13 Oct 2020","72.39","2.50","1.72"
"NIFTY SMALLCAP 100","12 Oct 2020","72.51","2.50","1.71"
"NIFTY SMALLCAP 100","09 Oct 2020","72.78","2.51","1.71"
"NIFTY SMALLCAP 100","08 Oct 2020","72.95","2.52","1.70"
"NIFTY SMALLCAP 100","07 Oct 2020","73.12","2.52","1.70"
"NIFTY SMALLCAP 100","06 Oct 2020","73.36","2.56","1.67"
"NIFTY SMALLCAP 100","05 Oct 2020","73.02","2.55","1.68"
"NIFTY SMALLCAP 100","01 Oct 2020","72.59","2.53","1.69"
"NIFTY SMALLCAP 100","30 Sep 2020","72.12","2.52","1.70"
"NIFTY SMALLCAP 100","29 Sep 2020","72.32","2.52","1.69"
"NIFTY SMALLCAP 100","28 Sep 2020","72.55","2.53","1.69"
"NIFTY SMALLCAP 100","25 Sep 2020","70.04","2.44","1.75"
"NIFTY SMALLCAP 100","24 Sep 2020","25.99","1.99","1.78"
"NIFTY SMALLCAP 100","23 Sep 2020","26.68","2.05","1.74"
"NIFTY SMALLCAP 100","22 Sep 2020","26.67","2.05","1.74"
"NIFTY SMALLCAP 100","21 Sep 2020","27.15","2.08","1.71"
"NIFTY SMALLCAP 100","18 Sep 2020","28.26","2.17","1.64"
"NIFTY SMALLCAP 100","17 Sep 2020","27.25","2.18","1.63"
"NIFTY SMALLCAP 100","16 Sep 2020","27.37","2.19","1.62"
"NIFTY SMALLCAP 100","15 Sep 2020","26.64","2.20","1.48"
"NIFTY SMALLCAP 100","14 Sep 2020","26.18","2.16","1.50"
"NIFTY SMALLCAP 100","11 Sep 2020","24.84","2.05","1.58"
"NIFTY SMALLCAP 100","10 Sep 2020","24.77","2.05","1.59"
"NIFTY SMALLCAP 100","09 Sep 2020","24.38","2.02","1.61"
"NIFTY SMALLCAP 100","08 Sep 2020","24.75","2.05","1.59"
"NIFTY SMALLCAP 100","07 Sep 2020","24.99","2.07","1.57"
"NIFTY SMALLCAP 100","04 Sep 2020","24.96","2.06","1.58"
"NIFTY SMALLCAP 100","03 Sep 2020","25.25","2.09","1.56"
"NIFTY SMALLCAP 100","02 Sep 2020","25.07","2.09","1.50"
"NIFTY SMALLCAP 100","01 Sep 2020","24.52","2.06","1.53"
"NIFTY SMALLCAP 100","31 Aug 2020","24.32","2.05","1.53"
"NIFTY SMALLCAP 100","28 Aug 2020","25.41","2.15","1.46"
"NIFTY SMALLCAP 100","27 Aug 2020","25.46","2.16","1.46"
"NIFTY SMALLCAP 100","26 Aug 2020","25.31","2.15","1.47"
"NIFTY SMALLCAP 100","25 Aug 2020","25.00","2.12","1.48"
"NIFTY SMALLCAP 100","24 Aug 2020","24.83","2.11","1.49"
"NIFTY SMALLCAP 100","21 Aug 2020","24.33","2.08","1.52"
"NIFTY SMALLCAP 100","20 Aug 2020","24.08","2.06","1.46"
"NIFTY SMALLCAP 100","19 Aug 2020","23.93","2.07","1.44"
"NIFTY SMALLCAP 100","18 Aug 2020","23.64","2.04","1.45"
"NIFTY SMALLCAP 100","17 Aug 2020","23.29","2.01","1.48"
"NIFTY SMALLCAP 100","14 Aug 2020","22.81","1.99","1.49"
"NIFTY SMALLCAP 100","13 Aug 2020","22.91","2.02","1.47"
"NIFTY SMALLCAP 100","12 Aug 2020","22.60","2.00","1.48"
"NIFTY SMALLCAP 100","11 Aug 2020","22.24","1.99","1.49"
"NIFTY SMALLCAP 100","10 Aug 2020","21.85","1.99","1.49"
"NIFTY SMALLCAP 100","07 Aug 2020","21.34","1.95","1.52"
"NIFTY SMALLCAP 100","06 Aug 2020","21.25","1.93","1.53"
"NIFTY SMALLCAP 100","05 Aug 2020","21.24","1.93","1.54"
"NIFTY SMALLCAP 100","04 Aug 2020","21.01","1.90","1.56"
"NIFTY SMALLCAP 100","03 Aug 2020","20.72","1.88","1.58"
"NIFTY SMALLCAP 100","31 Jul 2020","20.62","1.86","1.59"
"NIFTY SMALLCAP 100","30 Jul 2020","19.66","1.84","1.61"
"NIFTY SMALLCAP 100","29 Jul 2020","20.30","1.86","1.59"
"NIFTY SMALLCAP 100","28 Jul 2020","20.29","1.87","1.59"
"NIFTY SMALLCAP 100","27 Jul 2020","19.97","1.86","1.31"
"NIFTY SMALLCAP 100","24 Jul 2020","19.93","1.87","1.30"
"NIFTY SMALLCAP 100","23 Jul 2020","19.88","1.87","1.31"
"NIFTY SMALLCAP 100","22 Jul 2020","19.38","1.85","1.32"
"NIFTY SMALLCAP 100","21 Jul 2020","19.38","1.85","1.32"
"NIFTY SMALLCAP 100","20 Jul 2020","19.24","1.84","1.32"
"NIFTY SMALLCAP 100","17 Jul 2020","19.12","1.82","1.34"
"NIFTY SMALLCAP 100","16 Jul 2020","18.87","1.80","1.36"
"NIFTY SMALLCAP 100","15 Jul 2020","18.81","1.80","1.35"
"NIFTY SMALLCAP 100","14 Jul 2020","18.83","1.80","1.35"
"NIFTY SMALLCAP 100","13 Jul 2020","19.29","1.83","1.33"
"NIFTY SMALLCAP 100","10 Jul 2020","19.28","1.83","1.33"
"NIFTY SMALLCAP 100","09 Jul 2020","19.32","1.83","1.33"
"NIFTY SMALLCAP 100","08 Jul 2020","19.07","1.81","1.35"
"NIFTY SMALLCAP 100","07 Jul 2020","19.04","1.81","1.34"
"NIFTY SMALLCAP 100","06 Jul 2020","18.85","1.80","1.36"
"NIFTY SMALLCAP 100","03 Jul 2020","18.51","1.76","1.38"
"NIFTY SMALLCAP 100","02 Jul 2020","18.47","1.76","1.38"
"NIFTY SMALLCAP 100","01 Jul 2020","18.29","1.74","1.40"
"NIFTY SMALLCAP 100","30 Jun 2020","18.19","1.73","1.41"
"NIFTY SMALLCAP 100","29 Jun 2020","18.26","1.74","1.40"
"NIFTY SMALLCAP 100","26 Jun 2020","18.45","1.76","1.38"
"NIFTY SMALLCAP 100","25 Jun 2020","-","1.58","1.51"
"NIFTY SMALLCAP 100","24 Jun 2020","-","1.57","1.51"
"NIFTY SMALLCAP 100","23 Jun 2020","-","1.60","1.49"
"NIFTY SMALLCAP 100","22 Jun 2020","-","1.58","1.51"
"NIFTY SMALLCAP 100","19 Jun 2020","-","1.54","1.54"
"NIFTY SMALLCAP 100","18 Jun 2020","-","1.51","1.57"
"NIFTY SMALLCAP 100","17 Jun 2020","-","1.49","1.60"
"NIFTY SMALLCAP 100","16 Jun 2020","-","1.48","1.60"
"NIFTY SMALLCAP 100","15 Jun 2020","-","1.48","1.60"
"NIFTY SMALLCAP 100","12 Jun 2020","-","1.48","1.61"
"NIFTY SMALLCAP 100","11 Jun 2020","-","1.48","1.61"
"NIFTY SMALLCAP 100","10 Jun 2020","-","1.49","1.59"
"NIFTY SMALLCAP 100","09 Jun 2020","-","1.49","1.60"
"NIFTY SMALLCAP 100","08 Jun 2020","-","1.51","1.58"
"NIFTY SMALLCAP 100","05 Jun 2020","-","1.49","1.60"
"NIFTY SMALLCAP 100","04 Jun 2020","-","1.44","1.65"
"NIFTY SMALLCAP 100","03 Jun 2020","-","1.44","1.65"
"NIFTY SMALLCAP 100","02 Jun 2020","-","1.42","1.67"
"NIFTY SMALLCAP 100","01 Jun 2020","-","1.39","1.71"
"NIFTY SMALLCAP 100","29 May 2020","-","1.35","1.77"
"NIFTY SMALLCAP 100","28 May 2020","-","1.34","1.78"
"NIFTY SMALLCAP 100","27 May 2020","-","1.31","1.81"
"NIFTY SMALLCAP 100","26 May 2020","-","1.31","1.82"
"NIFTY SMALLCAP 100","22 May 2020","-","1.30","1.83"
"NIFTY SMALLCAP 100","21 May 2020","-","1.30","1.82"
"NIFTY SMALLCAP 100","20 May 2020","-","1.30","1.83"
"NIFTY SMALLCAP 100","19 May 2020","-","1.28","1.85"
"NIFTY SMALLCAP 100","18 May 2020","-","1.28","1.86"
"NIFTY SMALLCAP 100","15 May 2020","-","1.32","1.80"
"NIFTY SMALLCAP 100","14 May 2020","-","1.33","1.80"
"NIFTY SMALLCAP 100","13 May 2020","-","1.34","1.78"
"NIFTY SMALLCAP 100","12 May 2020","-","1.31","1.82"
"NIFTY SMALLCAP 100","11 May 2020","-","1.31","1.81"
"NIFTY SMALLCAP 100","08 May 2020","-","1.32","1.81"
"NIFTY SMALLCAP 100","07 May 2020","-","1.33","1.79"
"NIFTY SMALLCAP 100","06 May 2020","-","1.32","1.80"
"NIFTY SMALLCAP 100","05 May 2020","-","1.31","1.81"
"NIFTY SMALLCAP 100","04 May 2020","-","1.33","1.79"
"NIFTY SMALLCAP 100","30 Apr 2020","-","1.37","1.73"
"NIFTY SMALLCAP 100","29 Apr 2020","-","1.36","1.74"
"NIFTY SMALLCAP 100","28 Apr 2020","-","1.35","1.76"
"NIFTY SMALLCAP 100","27 Apr 2020","-","1.34","1.77"
"NIFTY SMALLCAP 100","24 Apr 2020","-","1.33","1.78"
"NIFTY SMALLCAP 100","23 Apr 2020","-","1.36","1.75"
"NIFTY SMALLCAP 100","22 Apr 2020","-","1.34","1.78"
"NIFTY SMALLCAP 100","21 Apr 2020","-","1.33","1.79"
"NIFTY SMALLCAP 100","20 Apr 2020","-","1.38","1.72"
"NIFTY SMALLCAP 100","17 Apr 2020","-","1.38","1.73"
"NIFTY SMALLCAP 100","16 Apr 2020","-","1.33","1.79"
"NIFTY SMALLCAP 100","15 Apr 2020","-","1.30","1.84"
"NIFTY SMALLCAP 100","13 Apr 2020","-","1.28","1.86"
"NIFTY SMALLCAP 100","09 Apr 2020","-","1.29","1.85"
"NIFTY SMALLCAP 100","08 Apr 2020","-","1.24","1.92"
"NIFTY SMALLCAP 100","07 Apr 2020","-","1.22","1.95"
"NIFTY SMALLCAP 100","03 Apr 2020","-","1.17","2.03"
"NIFTY SMALLCAP 100","01 Apr 2020","-","1.19","2.00"
"NIFTY SMALLCAP 100","31 Mar 2020","-","1.21","1.97"
"NIFTY SMALLCAP 100","30 Mar 2020","-","1.17","2.03"
"NIFTY SMALLCAP 100","27 Mar 2020","-","1.20","1.98"
"NIFTY SMALLCAP 100","26 Mar 2020","-","1.20","1.99"
"NIFTY SMALLCAP 100","25 Mar 2020","-","1.16","2.05"
"NIFTY SMALLCAP 100","24 Mar 2020","-","1.12","2.12"
"NIFTY SMALLCAP 100","23 Mar 2020","-","1.14","2.10"
"NIFTY SMALLCAP 100","20 Mar 2020","-","1.31","1.82"
"NIFTY SMALLCAP 100","19 Mar 2020","-","1.28","1.86"
"NIFTY SMALLCAP 100","18 Mar 2020","-","1.35","1.76"
"NIFTY SMALLCAP 100","17 Mar 2020","-","1.44","1.65"
"NIFTY SMALLCAP 100","16 Mar 2020","-","1.49","1.60"
"NIFTY SMALLCAP 100","13 Mar 2020","-","1.59","1.50"
"NIFTY SMALLCAP 100","12 Mar 2020","-","1.57","1.51"
"NIFTY SMALLCAP 100","11 Mar 2020","-","1.74","1.37"
"NIFTY SMALLCAP 100","09 Mar 2020","-","1.74","1.36"
"NIFTY SMALLCAP 100","06 Mar 2020","-","1.83","1.30"
"NIFTY SMALLCAP 100","05 Mar 2020","-","1.88","1.26"
"NIFTY SMALLCAP 100","04 Mar 2020","-","1.87","1.27"
"NIFTY SMALLCAP 100","03 Mar 2020","-","1.91","1.24"
"NIFTY SMALLCAP 100","02 Mar 2020","-","1.88","1.26"
"NIFTY SMALLCAP 100","28 Feb 2020","-","1.91","1.24"
"NIFTY SMALLCAP 100","27 Feb 2020","-","1.99","1.19"
"NIFTY SMALLCAP 100","26 Feb 2020","-","2.01","1.18"
"NIFTY SMALLCAP 100","25 Feb 2020","-","2.03","1.17"
"NIFTY SMALLCAP 100","24 Feb 2020","-","2.03","1.17"
"NIFTY SMALLCAP 100","20 Feb 2020","-","2.07","1.14"
"NIFTY SMALLCAP 100","19 Feb 2020","-","2.06","1.15"
"NIFTY SMALLCAP 100","18 Feb 2020","-","2.04","1.16"
"NIFTY SMALLCAP 100","17 Feb 2020","-","2.04","1.16"
"NIFTY SMALLCAP 100","14 Feb 2020","-","2.07","1.15"
"NIFTY SMALLCAP 100","13 Feb 2020","-","2.08","1.14"
"NIFTY SMALLCAP 100","12 Feb 2020","-","2.07","1.14"
"NIFTY SMALLCAP 100","11 Feb 2020","-","2.08","1.14"
"NIFTY SMALLCAP 100","10 Feb 2020","-","2.07","1.14"
"NIFTY SMALLCAP 100","07 Feb 2020","-","2.10","1.13"
"NIFTY SMALLCAP 100","06 Feb 2020","-","2.10","1.13"
"NIFTY SMALLCAP 100","05 Feb 2020","-","2.08","1.14"
"NIFTY SMALLCAP 100","04 Feb 2020","-","2.07","1.15"
"NIFTY SMALLCAP 100","03 Feb 2020","-","2.03","1.17"
"NIFTY SMALLCAP 100","01 Feb 2020","-","2.03","1.17"
"NIFTY SMALLCAP 100","31 Jan 2020","-","2.09","1.13"
"NIFTY SMALLCAP 100","30 Jan 2020","-","2.10","1.15"
"NIFTY SMALLCAP 100","29 Jan 2020","-","2.14","1.13"
"NIFTY SMALLCAP 100","28 Jan 2020","-","2.18","1.17"
"NIFTY SMALLCAP 100","27 Jan 2020","-","2.21","1.11"
"NIFTY SMALLCAP 100","24 Jan 2020","97.66","2.21","1.11"
"NIFTY SMALLCAP 100","23 Jan 2020","97.28","2.19","1.12"
"NIFTY SMALLCAP 100","22 Jan 2020","96.76","2.17","1.13"
"NIFTY SMALLCAP 100","21 Jan 2020","97.22","2.18","1.13"
