"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY LARGEMIDCAP 250","31 Dec 2018","32.64","3.19","1.07"
"NIFTY LARGEMIDCAP 250","28 Dec 2018","32.53","3.22","1.09"
"NIFTY LARGEMIDCAP 250","27 Dec 2018","33.18","3.18","1.08"
"NIFTY LARGEMIDCAP 250","26 Dec 2018","33.04","3.17","1.08"
"NIFTY LARGEMIDCAP 250","24 Dec 2018","33.00","3.16","1.08"
"NIFTY LARGEMIDCAP 250","21 Dec 2018","33.23","3.19","1.08"
"NIFTY LARGEMIDCAP 250","20 Dec 2018","33.80","3.24","1.06"
"NIFTY LARGEMIDCAP 250","19 Dec 2018","33.82","3.24","1.06"
"NIFTY LARGEMIDCAP 250","18 Dec 2018","33.58","3.21","1.07"
"NIFTY LARGEMIDCAP 250","17 Dec 2018","33.50","3.20","1.07"
"NIFTY LARGEMIDCAP 250","14 Dec 2018","33.30","3.19","1.08"
"NIFTY LARGEMIDCAP 250","13 Dec 2018","33.25","3.18","1.08"
"NIFTY LARGEMIDCAP 250","12 Dec 2018","33.03","3.16","1.09"
"NIFTY LARGEMIDCAP 250","11 Dec 2018","32.46","3.09","1.11"
"NIFTY LARGEMIDCAP 250","10 Dec 2018","32.10","3.06","1.12"
"NIFTY LARGEMIDCAP 250","07 Dec 2018","32.75","3.12","1.10"
"NIFTY LARGEMIDCAP 250","06 Dec 2018","32.62","3.11","1.10"
"NIFTY LARGEMIDCAP 250","05 Dec 2018","33.15","3.16","1.09"
"NIFTY LARGEMIDCAP 250","04 Dec 2018","33.49","3.19","1.08"
"NIFTY LARGEMIDCAP 250","03 Dec 2018","33.52","3.19","1.07"
"NIFTY LARGEMIDCAP 250","30 Nov 2018","33.41","3.18","1.08"
"NIFTY LARGEMIDCAP 250","29 Nov 2018","33.27","3.17","1.08"
"NIFTY LARGEMIDCAP 250","28 Nov 2018","32.97","3.14","1.09"
"NIFTY LARGEMIDCAP 250","27 Nov 2018","33.03","3.15","1.09"
