"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY INFRASTRUCTURE","31 Dec 2018","35.02","2.11","1.50"
"NIFTY INFRASTRUCTURE","28 Dec 2018","35.04","2.12","1.51"
"NIFTY INFRASTRUCTURE","27 Dec 2018","35.30","2.12","1.51"
"NIFTY INFRASTRUCTURE","26 Dec 2018","35.14","2.11","1.52"
"NIFTY INFRASTRUCTURE","24 Dec 2018","34.75","2.08","1.53"
"NIFTY INFRASTRUCTURE","21 Dec 2018","35.05","2.10","1.52"
"NIFTY INFRASTRUCTURE","20 Dec 2018","35.61","2.13","1.50"
"NIFTY INFRASTRUCTURE","19 Dec 2018","35.56","2.13","1.50"
"NIFTY INFRASTRUCTURE","18 Dec 2018","35.09","2.10","1.52"
"NIFTY INFRASTRUCTURE","17 Dec 2018","34.69","2.08","1.54"
"NIFTY INFRASTRUCTURE","14 Dec 2018","34.55","2.07","1.54"
"NIFTY INFRASTRUCTURE","13 Dec 2018","34.36","2.06","1.55"
"NIFTY INFRASTRUCTURE","12 Dec 2018","34.15","2.05","1.56"
"NIFTY INFRASTRUCTURE","11 Dec 2018","33.31","2.00","1.60"
"NIFTY INFRASTRUCTURE","10 Dec 2018","33.23","1.99","1.60"
"NIFTY INFRASTRUCTURE","07 Dec 2018","33.99","2.04","1.57"
"NIFTY INFRASTRUCTURE","06 Dec 2018","33.78","2.02","1.58"
"NIFTY INFRASTRUCTURE","05 Dec 2018","34.23","2.05","1.56"
"NIFTY INFRASTRUCTURE","04 Dec 2018","34.79","2.09","1.53"
"NIFTY INFRASTRUCTURE","03 Dec 2018","34.92","2.09","1.53"
"NIFTY INFRASTRUCTURE","30 Nov 2018","34.55","2.07","1.54"
"NIFTY INFRASTRUCTURE","29 Nov 2018","34.64","2.08","1.54"
"NIFTY INFRASTRUCTURE","28 Nov 2018","34.40","2.06","1.55"
"NIFTY INFRASTRUCTURE","27 Nov 2018","35.25","2.09","1.53"
"NIFTY INFRASTRUCTURE","26 Nov 2018","33.27","2.09","1.53"
"NIFTY INFRASTRUCTURE","22 Nov 2018","33.15","2.08","1.54"
"NIFTY INFRASTRUCTURE","21 Nov 2018","33.17","2.09","1.53"
"NIFTY INFRASTRUCTURE","20 Nov 2018","33.29","2.09","1.53"
"NIFTY INFRASTRUCTURE","19 Nov 2018","33.50","2.13","1.54"
"NIFTY INFRASTRUCTURE","16 Nov 2018","33.24","2.11","1.55"
"NIFTY INFRASTRUCTURE","15 Nov 2018","32.88","2.09","1.57"
"NIFTY INFRASTRUCTURE","14 Nov 2018","32.75","2.08","1.58"
"NIFTY INFRASTRUCTURE","13 Nov 2018","32.73","2.08","1.58"
"NIFTY INFRASTRUCTURE","12 Nov 2018","32.30","2.05","1.60"
"NIFTY INFRASTRUCTURE","09 Nov 2018","32.75","2.08","1.58"
"NIFTY INFRASTRUCTURE","07 Nov 2018","32.64","2.07","1.58"
"NIFTY INFRASTRUCTURE","06 Nov 2018","32.54","2.06","1.59"
"NIFTY INFRASTRUCTURE","05 Nov 2018","32.43","2.06","1.59"
"NIFTY INFRASTRUCTURE","02 Nov 2018","32.71","2.07","1.58"
"NIFTY INFRASTRUCTURE","01 Nov 2018","32.09","2.03","1.61"
"NIFTY INFRASTRUCTURE","31 Oct 2018","31.75","2.01","1.63"
"NIFTY INFRASTRUCTURE","30 Oct 2018","31.39","1.99","1.64"
"NIFTY INFRASTRUCTURE","29 Oct 2018","31.37","1.98","1.64"
"NIFTY INFRASTRUCTURE","26 Oct 2018","30.35","1.92","1.70"
"NIFTY INFRASTRUCTURE","25 Oct 2018","30.53","1.93","1.69"
"NIFTY INFRASTRUCTURE","24 Oct 2018","30.30","1.96","1.67"
"NIFTY INFRASTRUCTURE","23 Oct 2018","29.89","1.93","1.69"
"NIFTY INFRASTRUCTURE","22 Oct 2018","29.87","1.93","1.69"
"NIFTY INFRASTRUCTURE","19 Oct 2018","29.90","1.93","1.69"
"NIFTY INFRASTRUCTURE","17 Oct 2018","30.06","1.94","1.68"
"NIFTY INFRASTRUCTURE","16 Oct 2018","30.52","1.97","1.65"
"NIFTY INFRASTRUCTURE","15 Oct 2018","30.28","1.96","1.67"
"NIFTY INFRASTRUCTURE","12 Oct 2018","30.35","1.96","1.66"
"NIFTY INFRASTRUCTURE","11 Oct 2018","29.76","1.92","1.70"
"NIFTY INFRASTRUCTURE","10 Oct 2018","30.36","1.96","1.66"
"NIFTY INFRASTRUCTURE","09 Oct 2018","29.64","1.91","1.70"
"NIFTY INFRASTRUCTURE","08 Oct 2018","29.66","1.92","1.70"
"NIFTY INFRASTRUCTURE","05 Oct 2018","29.83","1.93","1.69"
"NIFTY INFRASTRUCTURE","04 Oct 2018","30.61","1.98","1.65"
"NIFTY INFRASTRUCTURE","03 Oct 2018","30.76","1.99","1.64"
"NIFTY INFRASTRUCTURE","01 Oct 2018","31.09","2.01","1.62"
"NIFTY INFRASTRUCTURE","28 Sep 2018","31.11","2.01","1.62"
"NIFTY INFRASTRUCTURE","27 Sep 2018","32.10","2.06","1.59"
"NIFTY INFRASTRUCTURE","26 Sep 2018","32.51","2.08","1.57"
"NIFTY INFRASTRUCTURE","25 Sep 2018","32.41","2.09","1.37"
"NIFTY INFRASTRUCTURE","24 Sep 2018","32.49","2.10","1.37"
"NIFTY INFRASTRUCTURE","21 Sep 2018","33.09","2.14","1.34"
"NIFTY INFRASTRUCTURE","19 Sep 2018","33.31","2.15","1.33"
"NIFTY INFRASTRUCTURE","18 Sep 2018","33.40","2.16","1.33"
"NIFTY INFRASTRUCTURE","17 Sep 2018","35.61","2.15","1.32"
"NIFTY INFRASTRUCTURE","14 Sep 2018","35.82","2.16","1.31"
"NIFTY INFRASTRUCTURE","12 Sep 2018","35.22","2.12","1.33"
"NIFTY INFRASTRUCTURE","11 Sep 2018","34.91","2.10","1.34"
"NIFTY INFRASTRUCTURE","10 Sep 2018","35.38","2.13","1.32"
"NIFTY INFRASTRUCTURE","07 Sep 2018","35.74","2.16","1.31"
"NIFTY INFRASTRUCTURE","06 Sep 2018","35.52","2.14","1.32"
"NIFTY INFRASTRUCTURE","05 Sep 2018","35.37","2.13","1.32"
"NIFTY INFRASTRUCTURE","04 Sep 2018","35.59","2.15","1.32"
"NIFTY INFRASTRUCTURE","03 Sep 2018","36.16","2.18","1.30"
"NIFTY INFRASTRUCTURE","31 Aug 2018","36.31","2.19","1.29"
