"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY OIL & GAS","31 Dec 2021","8.93","1.99","5.05"
"NIFTY OIL & GAS","30 Dec 2021","8.72","1.94","5.16"
"NIFTY OIL & GAS","29 Dec 2021","8.83","1.97","4.92"
"NIFTY OIL & GAS","28 Dec 2021","8.86","1.97","4.90"
"NIFTY OIL & GAS","27 Dec 2021","8.76","1.95","4.96"
"NIFTY OIL & GAS","24 Dec 2021","8.74","1.95","4.97"
"NIFTY OIL & GAS","23 Dec 2021","8.82","1.96","4.92"
"NIFTY OIL & GAS","22 Dec 2021","8.72","1.94","4.98"
"NIFTY OIL & GAS","21 Dec 2021","8.60","1.91","5.05"
"NIFTY OIL & GAS","20 Dec 2021","8.53","1.90","5.09"
"NIFTY OIL & GAS","17 Dec 2021","8.85","1.97","4.91"
"NIFTY OIL & GAS","16 Dec 2021","9.07","2.02","4.79"
"NIFTY OIL & GAS","15 Dec 2021","9.05","2.01","4.80"
"NIFTY OIL & GAS","14 Dec 2021","9.12","2.03","4.76"
"NIFTY OIL & GAS","13 Dec 2021","9.09","2.02","4.78"
"NIFTY OIL & GAS","10 Dec 2021","9.22","2.05","4.71"
"NIFTY OIL & GAS","09 Dec 2021","9.15","2.04","4.74"
"NIFTY OIL & GAS","08 Dec 2021","9.06","2.02","4.79"
"NIFTY OIL & GAS","07 Dec 2021","8.95","1.99","4.85"
"NIFTY OIL & GAS","06 Dec 2021","8.82","1.96","4.92"
"NIFTY OIL & GAS","03 Dec 2021","8.97","2.00","4.84"
"NIFTY OIL & GAS","02 Dec 2021","9.06","2.02","4.79"
"NIFTY OIL & GAS","01 Dec 2021","8.94","1.99","4.86"
"NIFTY OIL & GAS","30 Nov 2021","8.86","1.97","4.90"
"NIFTY OIL & GAS","29 Nov 2021","8.88","1.98","4.89"
"NIFTY OIL & GAS","26 Nov 2021","8.96","1.99","4.84"
"NIFTY OIL & GAS","25 Nov 2021","9.29","2.07","4.68"
"NIFTY OIL & GAS","24 Nov 2021","9.12","2.03","4.76"
"NIFTY OIL & GAS","23 Nov 2021","9.07","2.02","4.79"
"NIFTY OIL & GAS","22 Nov 2021","8.98","2.00","4.95"
"NIFTY OIL & GAS","18 Nov 2021","9.29","2.07","4.32"
"NIFTY OIL & GAS","17 Nov 2021","9.36","2.08","4.29"
"NIFTY OIL & GAS","16 Nov 2021","9.50","2.11","4.11"
"NIFTY OIL & GAS","15 Nov 2021","10.48","2.14","4.05"
"NIFTY OIL & GAS","12 Nov 2021","10.47","2.14","4.05"
"NIFTY OIL & GAS","11 Nov 2021","10.48","2.13","4.08"
"NIFTY OIL & GAS","10 Nov 2021","10.54","2.14","3.66"
"NIFTY OIL & GAS","09 Nov 2021","10.46","2.12","3.69"
"NIFTY OIL & GAS","08 Nov 2021","10.35","2.11","3.72"
"NIFTY OIL & GAS","04 Nov 2021","10.06","2.07","3.82"
"NIFTY OIL & GAS","03 Nov 2021","10.00","2.06","3.84"
"NIFTY OIL & GAS","02 Nov 2021","10.01","2.06","3.83"
"NIFTY OIL & GAS","01 Nov 2021","10.34","2.08","3.80"
"NIFTY OIL & GAS","29 Oct 2021","10.22","2.05","3.84"
"NIFTY OIL & GAS","28 Oct 2021","10.27","2.07","3.82"
"NIFTY OIL & GAS","27 Oct 2021","10.51","2.11","3.73"
"NIFTY OIL & GAS","26 Oct 2021","10.59","2.13","3.71"
"NIFTY OIL & GAS","25 Oct 2021","10.57","2.10","3.75"
"NIFTY OIL & GAS","22 Oct 2021","10.62","2.11","3.73"
"NIFTY OIL & GAS","21 Oct 2021","10.66","2.12","3.72"
"NIFTY OIL & GAS","20 Oct 2021","10.71","2.13","3.70"
"NIFTY OIL & GAS","19 Oct 2021","10.89","2.17","3.64"
"NIFTY OIL & GAS","18 Oct 2021","11.01","2.19","3.60"
"NIFTY OIL & GAS","14 Oct 2021","10.92","2.18","3.63"
"NIFTY OIL & GAS","13 Oct 2021","10.89","2.17","3.64"
"NIFTY OIL & GAS","12 Oct 2021","10.85","2.16","3.65"
"NIFTY OIL & GAS","11 Oct 2021","10.83","2.16","3.66"
"NIFTY OIL & GAS","08 Oct 2021","10.80","2.15","3.67"
"NIFTY OIL & GAS","07 Oct 2021","10.71","2.13","3.70"
"NIFTY OIL & GAS","06 Oct 2021","10.74","2.14","3.69"
"NIFTY OIL & GAS","05 Oct 2021","10.76","2.15","3.68"
"NIFTY OIL & GAS","04 Oct 2021","10.47","2.09","3.79"
"NIFTY OIL & GAS","01 Oct 2021","10.44","2.08","3.80"
"NIFTY OIL & GAS","30 Sep 2021","10.41","2.08","3.81"
"NIFTY OIL & GAS","29 Sep 2021","10.73","2.12","3.62"
"NIFTY OIL & GAS","28 Sep 2021","10.66","2.11","3.65"
"NIFTY OIL & GAS","27 Sep 2021","10.52","2.12","3.70"
"NIFTY OIL & GAS","24 Sep 2021","10.39","2.09","3.74"
"NIFTY OIL & GAS","23 Sep 2021","10.44","2.24","3.72"
"NIFTY OIL & GAS","22 Sep 2021","10.27","2.20","3.79"
"NIFTY OIL & GAS","21 Sep 2021","10.24","2.19","3.80"
"NIFTY OIL & GAS","20 Sep 2021","10.15","2.17","3.85"
"NIFTY OIL & GAS","17 Sep 2021","10.28","2.20","3.80"
"NIFTY OIL & GAS","16 Sep 2021","10.43","2.23","3.75"
"NIFTY OIL & GAS","15 Sep 2021","10.43","2.23","2.50"
"NIFTY OIL & GAS","14 Sep 2021","10.34","2.22","2.53"
"NIFTY OIL & GAS","13 Sep 2021","10.29","2.21","2.54"
"NIFTY OIL & GAS","09 Sep 2021","10.33","2.21","2.53"
"NIFTY OIL & GAS","08 Sep 2021","10.31","2.21","2.55"
"NIFTY OIL & GAS","07 Sep 2021","10.25","2.20","2.39"
"NIFTY OIL & GAS","06 Sep 2021","10.32","2.21","2.37"
