"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY INDIA DEFENCE","29 May 2026","55.67","12.12",".52"
"NIFTY INDIA DEFENCE","27 May 2026","56.82","12.31",".51"
"NIFTY INDIA DEFENCE","26 May 2026","56.77","12.3",".51"
"NIFTY INDIA DEFENCE","25 May 2026","56.62","12.27",".51"
"NIFTY INDIA DEFENCE","22 May 2026","55.88","12.11",".52"
"NIFTY INDIA DEFENCE","21 May 2026","55.98","12.13",".52"
"NIFTY INDIA DEFENCE","20 May 2026","55.36","11.96",".53"
"NIFTY INDIA DEFENCE","19 May 2026","55.01","11.87",".53"
"NIFTY INDIA DEFENCE","18 May 2026","55.81","11.91",".53"
"NIFTY INDIA DEFENCE","15 May 2026","56.57","11.98",".53"
"NIFTY INDIA DEFENCE","14 May 2026","57.71","12.2",".52"
"NIFTY INDIA DEFENCE","13 May 2026","57.44","12.1",".53"
"NIFTY INDIA DEFENCE","12 May 2026","56.26","11.85",".54"
"NIFTY INDIA DEFENCE","11 May 2026","58.63","12.35",".52"
"NIFTY INDIA DEFENCE","08 May 2026","59.05","12.5",".51"
"NIFTY INDIA DEFENCE","07 May 2026","59.23","12.53",".51"
"NIFTY INDIA DEFENCE","06 May 2026","57.49","12.17",".53"
"NIFTY INDIA DEFENCE","05 May 2026","57.18","12.1",".53"
"NIFTY INDIA DEFENCE","04 May 2026","56.45","11.95",".54"
"NIFTY INDIA DEFENCE","30 Apr 2026","56.72","11.94",".54"
"NIFTY INDIA DEFENCE","29 Apr 2026","57.11","11.99",".53"
"NIFTY INDIA DEFENCE","28 Apr 2026","56.48","11.86",".54"
"NIFTY INDIA DEFENCE","27 Apr 2026","56.42","11.85",".54"
"NIFTY INDIA DEFENCE","24 Apr 2026","56.05","11.77",".54"
"NIFTY INDIA DEFENCE","23 Apr 2026","56.94","11.96",".53"
"NIFTY INDIA DEFENCE","22 Apr 2026","56.68","11.9",".54"
"NIFTY INDIA DEFENCE","21 Apr 2026","55.93","11.74",".54"
"NIFTY INDIA DEFENCE","20 Apr 2026","55.52","11.66",".55"
"NIFTY INDIA DEFENCE","17 Apr 2026","55.86","11.73",".55"
"NIFTY INDIA DEFENCE","16 Apr 2026","55.04","11.56",".55"
"NIFTY INDIA DEFENCE","15 Apr 2026","54.16","11.37",".57"
"NIFTY INDIA DEFENCE","13 Apr 2026","52.81","11.09",".58"
"NIFTY INDIA DEFENCE","10 Apr 2026","52.59","11.04",".59"
"NIFTY INDIA DEFENCE","09 Apr 2026","51.82","10.88",".6"
"NIFTY INDIA DEFENCE","08 Apr 2026","51.02","10.71",".6"
"NIFTY INDIA DEFENCE","07 Apr 2026","49.43","10.38",".62"
