"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY TRANSPORTATION & LOGISTICS","31 Dec 2025","38.49","5.54",".82"
"NIFTY TRANSPORTATION & LOGISTICS","30 Dec 2025","37.18","5.45",".84"
"NIFTY TRANSPORTATION & LOGISTICS","29 Dec 2025","37.03","5.42",".84"
"NIFTY TRANSPORTATION & LOGISTICS","26 Dec 2025","37.2","5.45",".84"
"NIFTY TRANSPORTATION & LOGISTICS","24 Dec 2025","37.39","5.47",".84"
"NIFTY TRANSPORTATION & LOGISTICS","23 Dec 2025","37.45","5.48",".83"
"NIFTY TRANSPORTATION & LOGISTICS","22 Dec 2025","37.49","5.49",".83"
"NIFTY TRANSPORTATION & LOGISTICS","19 Dec 2025","37.23","5.45",".84"
"NIFTY TRANSPORTATION & LOGISTICS","18 Dec 2025","36.86","5.4",".85"
"NIFTY TRANSPORTATION & LOGISTICS","17 Dec 2025","36.91","5.41",".85"
"NIFTY TRANSPORTATION & LOGISTICS","16 Dec 2025","37.01","5.42",".84"
"NIFTY TRANSPORTATION & LOGISTICS","15 Dec 2025","37.3","5.46",".84"
"NIFTY TRANSPORTATION & LOGISTICS","12 Dec 2025","37.49","5.49",".83"
"NIFTY TRANSPORTATION & LOGISTICS","11 Dec 2025","37.14","5.44",".84"
"NIFTY TRANSPORTATION & LOGISTICS","10 Dec 2025","36.73","5.38",".85"
"NIFTY TRANSPORTATION & LOGISTICS","09 Dec 2025","36.99","5.42",".85"
"NIFTY TRANSPORTATION & LOGISTICS","08 Dec 2025","36.96","5.41",".85"
"NIFTY TRANSPORTATION & LOGISTICS","05 Dec 2025","37.7","5.52",".83"
"NIFTY TRANSPORTATION & LOGISTICS","04 Dec 2025","37.63","5.51",".83"
"NIFTY TRANSPORTATION & LOGISTICS","03 Dec 2025","37.66","5.51",".83"
"NIFTY TRANSPORTATION & LOGISTICS","02 Dec 2025","38.07","5.57",".82"
"NIFTY TRANSPORTATION & LOGISTICS","01 Dec 2025","38.13","5.58",".82"
"NIFTY TRANSPORTATION & LOGISTICS","28 Nov 2025","37.94","5.56",".82"
"NIFTY TRANSPORTATION & LOGISTICS","27 Nov 2025","37.82","5.54",".83"
"NIFTY TRANSPORTATION & LOGISTICS","26 Nov 2025","37.96","5.56",".82"
"NIFTY TRANSPORTATION & LOGISTICS","25 Nov 2025","37.5","5.49",".83"
"NIFTY TRANSPORTATION & LOGISTICS","24 Nov 2025","37.57","5.5",".83"
"NIFTY TRANSPORTATION & LOGISTICS","21 Nov 2025","37.66","5.52",".83"
"NIFTY TRANSPORTATION & LOGISTICS","20 Nov 2025","37.79","5.53",".82"
"NIFTY TRANSPORTATION & LOGISTICS","19 Nov 2025","34.14","5.52",".82"
"NIFTY TRANSPORTATION & LOGISTICS","18 Nov 2025","34.19","5.51",".83"
"NIFTY TRANSPORTATION & LOGISTICS","17 Nov 2025","34.4","5.54",".81"
"NIFTY TRANSPORTATION & LOGISTICS","14 Nov 2025","35.3","5.68",".79"
"NIFTY TRANSPORTATION & LOGISTICS","13 Nov 2025","35.36","5.69",".8"
"NIFTY TRANSPORTATION & LOGISTICS","12 Nov 2025","35.59","5.72",".8"
"NIFTY TRANSPORTATION & LOGISTICS","11 Nov 2025","35.19","5.66",".81"
"NIFTY TRANSPORTATION & LOGISTICS","10 Nov 2025","34.76","5.59",".82"
"NIFTY TRANSPORTATION & LOGISTICS","07 Nov 2025","34.93","5.59",".82"
"NIFTY TRANSPORTATION & LOGISTICS","06 Nov 2025","34.81","5.57",".82"
"NIFTY TRANSPORTATION & LOGISTICS","04 Nov 2025","34.86","5.6",".81"
"NIFTY TRANSPORTATION & LOGISTICS","03 Nov 2025","35.21","5.65",".81"
"NIFTY TRANSPORTATION & LOGISTICS","31 Oct 2025","35.08","5.63",".81"
"NIFTY TRANSPORTATION & LOGISTICS","30 Oct 2025","35.24","5.67",".8"
"NIFTY TRANSPORTATION & LOGISTICS","29 Oct 2025","35.39","5.69",".81"
"NIFTY TRANSPORTATION & LOGISTICS","28 Oct 2025","35.59","5.71",".8"
"NIFTY TRANSPORTATION & LOGISTICS","27 Oct 2025","35.73","5.73",".8"
"NIFTY TRANSPORTATION & LOGISTICS","24 Oct 2025","35.49","5.69",".81"
"NIFTY TRANSPORTATION & LOGISTICS","23 Oct 2025","35.66","5.72",".8"
"NIFTY TRANSPORTATION & LOGISTICS","21 Oct 2025","35.89","5.75",".8"
"NIFTY TRANSPORTATION & LOGISTICS","20 Oct 2025","35.81","5.74",".8"
"NIFTY TRANSPORTATION & LOGISTICS","17 Oct 2025","35.85","5.75",".8"
"NIFTY TRANSPORTATION & LOGISTICS","16 Oct 2025","35.75","5.74",".8"
"NIFTY TRANSPORTATION & LOGISTICS","15 Oct 2025","35.5","5.7",".8"
"NIFTY TRANSPORTATION & LOGISTICS","14 Oct 2025","35.29","5.66",".81"
"NIFTY TRANSPORTATION & LOGISTICS","13 Oct 2025","35.37","5.68",".81"
"NIFTY TRANSPORTATION & LOGISTICS","10 Oct 2025","35.36","5.68",".81"
"NIFTY TRANSPORTATION & LOGISTICS","09 Oct 2025","35.21","5.65",".81"
"NIFTY TRANSPORTATION & LOGISTICS","08 Oct 2025","35.02","5.62",".81"
"NIFTY TRANSPORTATION & LOGISTICS","07 Oct 2025","35.34","5.67",".81"
"NIFTY TRANSPORTATION & LOGISTICS","06 Oct 2025","35.25","5.66",".81"
"NIFTY TRANSPORTATION & LOGISTICS","03 Oct 2025","35.08","5.63",".81"
"NIFTY TRANSPORTATION & LOGISTICS","01 Oct 2025","35.06","5.63",".81"
"NIFTY TRANSPORTATION & LOGISTICS","30 Sep 2025","34.78","5.58",".82"
"NIFTY TRANSPORTATION & LOGISTICS","29 Sep 2025","33.33","5.47",".84"
"NIFTY TRANSPORTATION & LOGISTICS","26 Sep 2025","33.29","5.46",".84"
"NIFTY TRANSPORTATION & LOGISTICS","25 Sep 2025","33.8","5.54",".83"
"NIFTY TRANSPORTATION & LOGISTICS","24 Sep 2025","34.09","5.59",".82"
"NIFTY TRANSPORTATION & LOGISTICS","23 Sep 2025","34.43","5.65",".81"
"NIFTY TRANSPORTATION & LOGISTICS","22 Sep 2025","34.35","5.64",".81"
"NIFTY TRANSPORTATION & LOGISTICS","19 Sep 2025","34.36","5.64",".81"
"NIFTY TRANSPORTATION & LOGISTICS","18 Sep 2025","34.46","5.65",".81"
"NIFTY TRANSPORTATION & LOGISTICS","17 Sep 2025","34.29","5.62",".82"
"NIFTY TRANSPORTATION & LOGISTICS","16 Sep 2025","34.14","5.6",".82"
"NIFTY TRANSPORTATION & LOGISTICS","15 Sep 2025","33.7","5.53",".83"
"NIFTY TRANSPORTATION & LOGISTICS","12 Sep 2025","33.73","5.53",".83"
