"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY FINANCIAL SERVICES EX-BANK","29 Dec 2023","20.34","3.85","1.01"
"NIFTY FINANCIAL SERVICES EX-BANK","28 Dec 2023","20.05","3.81","1.02"
"NIFTY FINANCIAL SERVICES EX-BANK","27 Dec 2023","20.04","3.81","1.02"
"NIFTY FINANCIAL SERVICES EX-BANK","26 Dec 2023","19.91","3.78","1.03"
"NIFTY FINANCIAL SERVICES EX-BANK","22 Dec 2023","20.00","3.80","1.03"
"NIFTY FINANCIAL SERVICES EX-BANK","21 Dec 2023","19.96","3.79","1.03"
"NIFTY FINANCIAL SERVICES EX-BANK","20 Dec 2023","19.95","3.79","1.03"
"NIFTY FINANCIAL SERVICES EX-BANK","19 Dec 2023","20.53","3.90","1.00"
"NIFTY FINANCIAL SERVICES EX-BANK","18 Dec 2023","20.56","3.90","1.00"
"NIFTY FINANCIAL SERVICES EX-BANK","15 Dec 2023","20.52","3.90","1.00"
"NIFTY FINANCIAL SERVICES EX-BANK","14 Dec 2023","20.67","3.93","0.99"
"NIFTY FINANCIAL SERVICES EX-BANK","13 Dec 2023","20.38","3.87","1.01"
"NIFTY FINANCIAL SERVICES EX-BANK","12 Dec 2023","20.19","3.83","1.02"
"NIFTY FINANCIAL SERVICES EX-BANK","11 Dec 2023","20.12","3.82","1.02"
"NIFTY FINANCIAL SERVICES EX-BANK","08 Dec 2023","20.13","3.82","1.02"
"NIFTY FINANCIAL SERVICES EX-BANK","07 Dec 2023","20.19","3.83","1.02"
"NIFTY FINANCIAL SERVICES EX-BANK","06 Dec 2023","20.24","3.84","1.01"
"NIFTY FINANCIAL SERVICES EX-BANK","05 Dec 2023","20.13","3.82","1.02"
"NIFTY FINANCIAL SERVICES EX-BANK","04 Dec 2023","20.22","3.84","1.02"
"NIFTY FINANCIAL SERVICES EX-BANK","01 Dec 2023","19.88","3.78","1.03"
"NIFTY FINANCIAL SERVICES EX-BANK","30 Nov 2023","19.70","3.74","1.04"
"NIFTY FINANCIAL SERVICES EX-BANK","29 Nov 2023","19.47","3.70","1.05"
"NIFTY FINANCIAL SERVICES EX-BANK","28 Nov 2023","19.32","3.67","1.06"
"NIFTY FINANCIAL SERVICES EX-BANK","24 Nov 2023","19.08","3.62","1.08"
"NIFTY FINANCIAL SERVICES EX-BANK","23 Nov 2023","19.15","3.64","1.04"
"NIFTY FINANCIAL SERVICES EX-BANK","22 Nov 2023","19.18","3.64","1.04"
"NIFTY FINANCIAL SERVICES EX-BANK","21 Nov 2023","19.18","3.64","1.04"
"NIFTY FINANCIAL SERVICES EX-BANK","20 Nov 2023","19.13","3.63","1.04"
"NIFTY FINANCIAL SERVICES EX-BANK","17 Nov 2023","19.27","3.66","1.04"
"NIFTY FINANCIAL SERVICES EX-BANK","16 Nov 2023","19.13","3.65","1.04"
"NIFTY FINANCIAL SERVICES EX-BANK","15 Nov 2023","19.01","3.63","1.04"
"NIFTY FINANCIAL SERVICES EX-BANK","13 Nov 2023","19.21","3.60","1.05"
"NIFTY FINANCIAL SERVICES EX-BANK","12 Nov 2023","19.43","3.60","1.01"
