"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY TRANSPORTATION & LOGISTICS","30 Dec 2022","46.28","5.14","0.88"
"NIFTY TRANSPORTATION & LOGISTICS","29 Dec 2022","45.21","5.10","0.90"
"NIFTY TRANSPORTATION & LOGISTICS","28 Dec 2022","45.10","5.09","0.90"
"NIFTY TRANSPORTATION & LOGISTICS","27 Dec 2022","44.90","5.06","0.91"
"NIFTY TRANSPORTATION & LOGISTICS","26 Dec 2022","44.48","5.02","0.92"
"NIFTY TRANSPORTATION & LOGISTICS","23 Dec 2022","43.73","4.93","0.93"
"NIFTY TRANSPORTATION & LOGISTICS","22 Dec 2022","45.17","5.09","0.90"
"NIFTY TRANSPORTATION & LOGISTICS","21 Dec 2022","45.66","5.15","0.89"
"NIFTY TRANSPORTATION & LOGISTICS","20 Dec 2022","46.41","5.23","0.88"
"NIFTY TRANSPORTATION & LOGISTICS","19 Dec 2022","46.66","5.26","0.87"
"NIFTY TRANSPORTATION & LOGISTICS","16 Dec 2022","45.96","5.18","0.89"
"NIFTY TRANSPORTATION & LOGISTICS","15 Dec 2022","46.58","5.25","0.88"
"NIFTY TRANSPORTATION & LOGISTICS","14 Dec 2022","46.97","5.30","0.87"
"NIFTY TRANSPORTATION & LOGISTICS","13 Dec 2022","46.71","5.27","0.87"
"NIFTY TRANSPORTATION & LOGISTICS","12 Dec 2022","46.52","5.25","0.88"
"NIFTY TRANSPORTATION & LOGISTICS","09 Dec 2022","46.49","5.24","0.88"
"NIFTY TRANSPORTATION & LOGISTICS","08 Dec 2022","46.65","5.26","0.87"
"NIFTY TRANSPORTATION & LOGISTICS","07 Dec 2022","46.46","5.24","0.88"
"NIFTY TRANSPORTATION & LOGISTICS","06 Dec 2022","46.78","5.28","0.87"
"NIFTY TRANSPORTATION & LOGISTICS","05 Dec 2022","46.90","5.29","0.87"
"NIFTY TRANSPORTATION & LOGISTICS","02 Dec 2022","47.07","5.31","0.87"
"NIFTY TRANSPORTATION & LOGISTICS","01 Dec 2022","47.39","5.35","0.86"
"NIFTY TRANSPORTATION & LOGISTICS","30 Nov 2022","47.39","5.34","0.86"
"NIFTY TRANSPORTATION & LOGISTICS","29 Nov 2022","46.74","5.27","0.87"
"NIFTY TRANSPORTATION & LOGISTICS","28 Nov 2022","46.87","5.29","0.87"
"NIFTY TRANSPORTATION & LOGISTICS","25 Nov 2022","46.62","5.26","0.88"
"NIFTY TRANSPORTATION & LOGISTICS","24 Nov 2022","46.23","5.21","0.89"
"NIFTY TRANSPORTATION & LOGISTICS","23 Nov 2022","46.01","5.19","0.89"
"NIFTY TRANSPORTATION & LOGISTICS","22 Nov 2022","45.95","5.18","0.89"
"NIFTY TRANSPORTATION & LOGISTICS","21 Nov 2022","45.77","5.16","0.88"
"NIFTY TRANSPORTATION & LOGISTICS","18 Nov 2022","46.01","5.19","0.87"
"NIFTY TRANSPORTATION & LOGISTICS","17 Nov 2022","46.78","5.24","0.87"
"NIFTY TRANSPORTATION & LOGISTICS","16 Nov 2022","47.28","5.29","0.85"
"NIFTY TRANSPORTATION & LOGISTICS","15 Nov 2022","47.59","5.33","0.85"
"NIFTY TRANSPORTATION & LOGISTICS","14 Nov 2022","48.52","5.30","0.85"
"NIFTY TRANSPORTATION & LOGISTICS","11 Nov 2022","55.84","5.29","0.85"
"NIFTY TRANSPORTATION & LOGISTICS","10 Nov 2022","55.73","5.29","0.85"
"NIFTY TRANSPORTATION & LOGISTICS","09 Nov 2022","56.61","5.38","0.84"
"NIFTY TRANSPORTATION & LOGISTICS","07 Nov 2022","56.80","5.40","0.84"
"NIFTY TRANSPORTATION & LOGISTICS","04 Nov 2022","56.23","5.34","0.85"
"NIFTY TRANSPORTATION & LOGISTICS","03 Nov 2022","56.03","5.31","0.85"
"NIFTY TRANSPORTATION & LOGISTICS","02 Nov 2022","56.34","5.34","0.85"
"NIFTY TRANSPORTATION & LOGISTICS","01 Nov 2022","57.61","5.37","0.85"
"NIFTY TRANSPORTATION & LOGISTICS","31 Oct 2022","60.09","5.34","0.86"
"NIFTY TRANSPORTATION & LOGISTICS","28 Oct 2022","59.35","5.27","0.87"
"NIFTY TRANSPORTATION & LOGISTICS","27 Oct 2022","58.79","5.22","0.88"
"NIFTY TRANSPORTATION & LOGISTICS","25 Oct 2022","58.49","5.20","0.88"
"NIFTY TRANSPORTATION & LOGISTICS","24 Oct 2022","57.94","5.15","0.89"
"NIFTY TRANSPORTATION & LOGISTICS","21 Oct 2022","57.50","5.11","0.90"
"NIFTY TRANSPORTATION & LOGISTICS","20 Oct 2022","57.64","5.12","0.90"
"NIFTY TRANSPORTATION & LOGISTICS","19 Oct 2022","57.72","5.13","0.89"
"NIFTY TRANSPORTATION & LOGISTICS","18 Oct 2022","57.74","5.13","0.89"
"NIFTY TRANSPORTATION & LOGISTICS","17 Oct 2022","56.45","5.06","0.91"
"NIFTY TRANSPORTATION & LOGISTICS","14 Oct 2022","56.08","5.03","0.91"
