"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY CONSUMER DURABLES","30 Dec 2022","56.48","10.87","0.54"
"NIFTY CONSUMER DURABLES","29 Dec 2022","56.31","10.90","0.53"
"NIFTY CONSUMER DURABLES","28 Dec 2022","56.54","10.94","0.53"
"NIFTY CONSUMER DURABLES","27 Dec 2022","55.78","10.80","0.54"
"NIFTY CONSUMER DURABLES","26 Dec 2022","55.34","10.71","0.54"
"NIFTY CONSUMER DURABLES","23 Dec 2022","54.91","10.63","0.55"
"NIFTY CONSUMER DURABLES","22 Dec 2022","56.15","10.87","0.54"
"NIFTY CONSUMER DURABLES","21 Dec 2022","56.58","10.95","0.53"
"NIFTY CONSUMER DURABLES","20 Dec 2022","57.27","11.09","0.53"
"NIFTY CONSUMER DURABLES","19 Dec 2022","57.39","11.11","0.52"
"NIFTY CONSUMER DURABLES","16 Dec 2022","57.05","11.04","0.53"
"NIFTY CONSUMER DURABLES","15 Dec 2022","57.47","11.12","0.52"
"NIFTY CONSUMER DURABLES","14 Dec 2022","58.16","11.26","0.52"
"NIFTY CONSUMER DURABLES","13 Dec 2022","57.64","11.16","0.53"
"NIFTY CONSUMER DURABLES","12 Dec 2022","57.76","11.18","0.53"
"NIFTY CONSUMER DURABLES","09 Dec 2022","58.29","11.28","0.52"
"NIFTY CONSUMER DURABLES","08 Dec 2022","58.31","11.29","0.52"
"NIFTY CONSUMER DURABLES","07 Dec 2022","58.47","11.32","0.52"
"NIFTY CONSUMER DURABLES","06 Dec 2022","59.10","11.44","0.52"
"NIFTY CONSUMER DURABLES","05 Dec 2022","59.49","11.52","0.51"
"NIFTY CONSUMER DURABLES","02 Dec 2022","59.50","11.52","0.51"
"NIFTY CONSUMER DURABLES","01 Dec 2022","59.65","11.55","0.51"
"NIFTY CONSUMER DURABLES","30 Nov 2022","59.41","11.50","0.51"
"NIFTY CONSUMER DURABLES","29 Nov 2022","58.99","11.42","0.52"
"NIFTY CONSUMER DURABLES","28 Nov 2022","58.81","11.38","0.52"
"NIFTY CONSUMER DURABLES","25 Nov 2022","58.85","11.39","0.52"
"NIFTY CONSUMER DURABLES","24 Nov 2022","58.48","11.32","0.52"
"NIFTY CONSUMER DURABLES","23 Nov 2022","58.49","11.32","0.52"
"NIFTY CONSUMER DURABLES","22 Nov 2022","58.53","11.33","0.52"
"NIFTY CONSUMER DURABLES","21 Nov 2022","58.20","11.27","0.52"
"NIFTY CONSUMER DURABLES","18 Nov 2022","58.08","11.24","0.52"
"NIFTY CONSUMER DURABLES","17 Nov 2022","58.87","11.29","0.52"
"NIFTY CONSUMER DURABLES","16 Nov 2022","59.68","11.44","0.52"
"NIFTY CONSUMER DURABLES","15 Nov 2022","59.94","11.49","0.51"
"NIFTY CONSUMER DURABLES","14 Nov 2022","59.80","11.46","0.51"
"NIFTY CONSUMER DURABLES","11 Nov 2022","60.08","11.49","0.51"
"NIFTY CONSUMER DURABLES","10 Nov 2022","59.69","11.42","0.52"
"NIFTY CONSUMER DURABLES","09 Nov 2022","60.39","11.55","0.51"
"NIFTY CONSUMER DURABLES","07 Nov 2022","60.91","11.65","0.51"
"NIFTY CONSUMER DURABLES","04 Nov 2022","61.67","11.67","0.51"
"NIFTY CONSUMER DURABLES","03 Nov 2022","61.82","11.68","0.51"
"NIFTY CONSUMER DURABLES","02 Nov 2022","61.50","11.74","0.50"
"NIFTY CONSUMER DURABLES","01 Nov 2022","59.02","11.76","0.53"
"NIFTY CONSUMER DURABLES","31 Oct 2022","58.82","11.72","0.53"
"NIFTY CONSUMER DURABLES","28 Oct 2022","57.87","11.55","0.54"
"NIFTY CONSUMER DURABLES","27 Oct 2022","57.50","11.55","0.54"
"NIFTY CONSUMER DURABLES","25 Oct 2022","57.22","11.50","0.57"
"NIFTY CONSUMER DURABLES","24 Oct 2022","57.57","11.55","0.57"
"NIFTY CONSUMER DURABLES","21 Oct 2022","57.27","11.49","0.57"
"NIFTY CONSUMER DURABLES","20 Oct 2022","57.59","11.56","0.57"
"NIFTY CONSUMER DURABLES","19 Oct 2022","57.39","11.65","0.57"
"NIFTY CONSUMER DURABLES","18 Oct 2022","57.47","11.67","0.57"
"NIFTY CONSUMER DURABLES","17 Oct 2022","56.94","11.56","0.57"
"NIFTY CONSUMER DURABLES","14 Oct 2022","56.87","11.55","0.57"
"NIFTY CONSUMER DURABLES","13 Oct 2022","56.69","11.51","0.57"
"NIFTY CONSUMER DURABLES","12 Oct 2022","57.15","11.60","0.57"
"NIFTY CONSUMER DURABLES","11 Oct 2022","57.08","11.59","0.57"
"NIFTY CONSUMER DURABLES","10 Oct 2022","58.12","11.80","0.56"
"NIFTY CONSUMER DURABLES","07 Oct 2022","58.83","11.94","0.55"
"NIFTY CONSUMER DURABLES","06 Oct 2022","58.07","11.79","0.56"
"NIFTY CONSUMER DURABLES","04 Oct 2022","57.82","11.74","0.56"
"NIFTY CONSUMER DURABLES","03 Oct 2022","57.34","11.64","0.57"
"NIFTY CONSUMER DURABLES","30 Sep 2022","58.07","11.79","0.56"
"NIFTY CONSUMER DURABLES","29 Sep 2022","57.85","11.97","0.55"
"NIFTY CONSUMER DURABLES","28 Sep 2022","57.97","12.00","0.55"
