"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY OIL & GAS","31 Dec 2020","18.83","1.65","3.33"
"NIFTY OIL & GAS","30 Dec 2020","18.90","1.65","3.31"
"NIFTY OIL & GAS","29 Dec 2020","18.87","1.65","3.32"
"NIFTY OIL & GAS","28 Dec 2020","18.88","1.65","3.32"
"NIFTY OIL & GAS","24 Dec 2020","18.70","1.64","3.35"
"NIFTY OIL & GAS","23 Dec 2020","18.39","1.61","3.41"
"NIFTY OIL & GAS","22 Dec 2020","18.30","1.60","3.42"
"NIFTY OIL & GAS","21 Dec 2020","18.08","1.58","3.47"
"NIFTY OIL & GAS","18 Dec 2020","19.12","1.67","3.28"
"NIFTY OIL & GAS","17 Dec 2020","19.23","1.68","3.26"
"NIFTY OIL & GAS","16 Dec 2020","19.36","1.69","3.24"
"NIFTY OIL & GAS","15 Dec 2020","19.27","1.69","3.25"
"NIFTY OIL & GAS","14 Dec 2020","19.45","1.70","3.22"
"NIFTY OIL & GAS","11 Dec 2020","19.15","1.68","3.27"
"NIFTY OIL & GAS","10 Dec 2020","18.88","1.65","3.32"
"NIFTY OIL & GAS","09 Dec 2020","19.01","1.66","3.29"
"NIFTY OIL & GAS","08 Dec 2020","18.83","1.65","3.33"
"NIFTY OIL & GAS","07 Dec 2020","18.83","1.65","3.33"
"NIFTY OIL & GAS","04 Dec 2020","18.63","1.63","3.36"
"NIFTY OIL & GAS","03 Dec 2020","18.63","1.63","3.36"
"NIFTY OIL & GAS","02 Dec 2020","18.41","1.61","3.40"
"NIFTY OIL & GAS","01 Dec 2020","18.13","1.59","3.45"
"NIFTY OIL & GAS","27 Nov 2020","17.79","1.56","3.52"
"NIFTY OIL & GAS","26 Nov 2020","17.71","1.55","3.54"
"NIFTY OIL & GAS","25 Nov 2020","17.74","1.55","3.53"
"NIFTY OIL & GAS","24 Nov 2020","17.75","1.55","3.53"
"NIFTY OIL & GAS","23 Nov 2020","17.70","1.55","3.54"
"NIFTY OIL & GAS","20 Nov 2020","17.30","1.51","3.62"
"NIFTY OIL & GAS","19 Nov 2020","17.36","1.52","3.61"
"NIFTY OIL & GAS","18 Nov 2020","17.47","1.53","3.59"
"NIFTY OIL & GAS","17 Nov 2020","16.32","1.52","3.60"
"NIFTY OIL & GAS","14 Nov 2020","16.21","1.53","3.59"
"NIFTY OIL & GAS","13 Nov 2020","16.02","1.51","3.63"
"NIFTY OIL & GAS","12 Nov 2020","15.80","1.50","3.65"
"NIFTY OIL & GAS","11 Nov 2020","15.91","1.50","3.64"
"NIFTY OIL & GAS","10 Nov 2020","15.77","1.50","3.65"
"NIFTY OIL & GAS","09 Nov 2020","15.49","1.48","3.71"
"NIFTY OIL & GAS","06 Nov 2020","15.28","1.46","3.76"
"NIFTY OIL & GAS","05 Nov 2020","15.76","1.44","3.81"
"NIFTY OIL & GAS","04 Nov 2020","15.32","1.40","3.92"
"NIFTY OIL & GAS","03 Nov 2020","15.15","1.38","3.97"
"NIFTY OIL & GAS","02 Nov 2020","15.19","1.39","3.95"
"NIFTY OIL & GAS","30 Oct 2020","17.20","1.43","3.82"
"NIFTY OIL & GAS","29 Oct 2020","17.24","1.41","3.88"
"NIFTY OIL & GAS","28 Oct 2020","17.22","1.41","3.88"
"NIFTY OIL & GAS","27 Oct 2020","17.37","1.42","3.85"
"NIFTY OIL & GAS","26 Oct 2020","17.31","1.42","3.86"
"NIFTY OIL & GAS","23 Oct 2020","17.68","1.45","3.78"
"NIFTY OIL & GAS","22 Oct 2020","17.64","1.45","3.79"
"NIFTY OIL & GAS","21 Oct 2020","17.49","1.43","3.82"
"NIFTY OIL & GAS","20 Oct 2020","17.44","1.43","3.84"
"NIFTY OIL & GAS","19 Oct 2020","17.63","1.44","3.79"
"NIFTY OIL & GAS","16 Oct 2020","17.39","1.42","3.85"
"NIFTY OIL & GAS","15 Oct 2020","17.26","1.41","3.87"
"NIFTY OIL & GAS","14 Oct 2020","17.53","1.44","3.81"
"NIFTY OIL & GAS","13 Oct 2020","17.67","1.45","3.78"
"NIFTY OIL & GAS","12 Oct 2020","17.66","1.45","3.79"
"NIFTY OIL & GAS","09 Oct 2020","17.80","1.46","3.76"
"NIFTY OIL & GAS","08 Oct 2020","17.73","1.45","3.77"
"NIFTY OIL & GAS","07 Oct 2020","17.87","1.46","3.74"
"NIFTY OIL & GAS","06 Oct 2020","17.86","1.47","3.79"
"NIFTY OIL & GAS","05 Oct 2020","17.90","1.47","3.79"
"NIFTY OIL & GAS","01 Oct 2020","17.91","1.47","3.78"
"NIFTY OIL & GAS","30 Sep 2020","17.89","1.47","3.79"
"NIFTY OIL & GAS","29 Sep 2020","18.17","1.49","3.73"
"NIFTY OIL & GAS","28 Sep 2020","18.20","1.49","3.72"
"NIFTY OIL & GAS","25 Sep 2020","17.87","1.47","3.79"
"NIFTY OIL & GAS","24 Sep 2020","18.83","1.54","3.46"
"NIFTY OIL & GAS","23 Sep 2020","19.33","1.58","3.37"
"NIFTY OIL & GAS","22 Sep 2020","19.39","1.58","3.36"
"NIFTY OIL & GAS","21 Sep 2020","19.84","1.62","3.28"
"NIFTY OIL & GAS","18 Sep 2020","20.38","1.66","3.19"
"NIFTY OIL & GAS","17 Sep 2020","20.38","1.66","3.19"
