"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY 500","31 Dec 2001","14.82","1.68","1.99"
"NIFTY 500","28 Dec 2001","14.44","1.64","2.04"
"NIFTY 500","27 Dec 2001","14.15","1.61","2.09"
"NIFTY 500","26 Dec 2001","14.42","1.64","2.05"
"NIFTY 500","24 Dec 2001","14.74","1.67","2.00"
"NIFTY 500","21 Dec 2001","14.65","1.66","2.01"
"NIFTY 500","20 Dec 2001","14.88","1.69","1.98"
"NIFTY 500","19 Dec 2001","14.82","1.68","1.99"
"NIFTY 500","18 Dec 2001","15.12","1.72","1.95"
"NIFTY 500","14 Dec 2001","15.30","1.74","1.93"
"NIFTY 500","13 Dec 2001","15.42","1.75","1.91"
"NIFTY 500","12 Dec 2001","15.63","1.77","1.89"
"NIFTY 500","11 Dec 2001","15.59","1.77","1.89"
"NIFTY 500","10 Dec 2001","15.69","1.78","1.88"
"NIFTY 500","07 Dec 2001","15.70","1.78","1.88"
"NIFTY 500","06 Dec 2001","15.62","1.74","1.90"
"NIFTY 500","05 Dec 2001","15.63","1.74","1.90"
"NIFTY 500","04 Dec 2001","15.23","1.70","1.95"
"NIFTY 500","03 Dec 2001","14.94","1.66","1.99"
"NIFTY 500","29 Nov 2001","14.90","1.66","2.00"
"NIFTY 500","28 Nov 2001","14.92","1.66","1.99"
"NIFTY 500","27 Nov 2001","15.04","1.67","1.98"
"NIFTY 500","26 Nov 2001","15.07","1.68","1.97"
"NIFTY 500","23 Nov 2001","14.67","1.63","2.03"
"NIFTY 500","22 Nov 2001","14.73","1.64","2.02"
"NIFTY 500","21 Nov 2001","14.61","1.63","2.04"
"NIFTY 500","20 Nov 2001","14.45","1.61","2.06"
"NIFTY 500","19 Nov 2001","14.62","1.63","2.03"
"NIFTY 500","15 Nov 2001","14.19","1.58","2.10"
"NIFTY 500","14 Nov 2001","13.86","1.54","2.15"
"NIFTY 500","13 Nov 2001","13.73","1.53","2.17"
"NIFTY 500","12 Nov 2001","13.79","1.54","2.16"
"NIFTY 500","09 Nov 2001","13.69","1.52","2.17"
"NIFTY 500","08 Nov 2001","13.61","1.51","2.19"
"NIFTY 500","07 Nov 2001","13.47","1.50","2.21"
"NIFTY 500","06 Nov 2001","13.63","1.52","2.18"
"NIFTY 500","05 Nov 2001","13.42","1.49","2.22"
"NIFTY 500","02 Nov 2001","13.41","1.49","2.22"
"NIFTY 500","01 Nov 2001","13.41","1.49","2.22"
"NIFTY 500","31 Oct 2001","13.18","1.47","2.26"
