"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY SMALLCAP 100","30 Dec 2016","-","1.14","0.91"
"NIFTY SMALLCAP 100","29 Dec 2016","-","1.13","0.92"
"NIFTY SMALLCAP 100","28 Dec 2016","-","1.11","0.93"
"NIFTY SMALLCAP 100","27 Dec 2016","-","1.10","0.94"
"NIFTY SMALLCAP 100","26 Dec 2016","-","1.08","0.96"
"NIFTY SMALLCAP 100","23 Dec 2016","-","1.11","0.94"
"NIFTY SMALLCAP 100","22 Dec 2016","-","1.11","0.93"
"NIFTY SMALLCAP 100","21 Dec 2016","-","1.13","0.92"
"NIFTY SMALLCAP 100","20 Dec 2016","-","1.13","0.92"
"NIFTY SMALLCAP 100","19 Dec 2016","-","1.14","0.91"
"NIFTY SMALLCAP 100","16 Dec 2016","-","1.15","0.91"
"NIFTY SMALLCAP 100","15 Dec 2016","-","1.16","0.90"
"NIFTY SMALLCAP 100","14 Dec 2016","-","1.15","0.90"
"NIFTY SMALLCAP 100","13 Dec 2016","-","1.16","0.90"
"NIFTY SMALLCAP 100","12 Dec 2016","-","1.16","0.90"
"NIFTY SMALLCAP 100","09 Dec 2016","-","1.17","0.89"
"NIFTY SMALLCAP 100","08 Dec 2016","-","1.16","0.90"
"NIFTY SMALLCAP 100","07 Dec 2016","-","1.14","0.91"
"NIFTY SMALLCAP 100","06 Dec 2016","-","1.15","0.91"
"NIFTY SMALLCAP 100","05 Dec 2016","-","1.14","0.91"
"NIFTY SMALLCAP 100","02 Dec 2016","-","1.13","0.92"
"NIFTY SMALLCAP 100","01 Dec 2016","-","1.15","0.91"
"NIFTY SMALLCAP 100","30 Nov 2016","-","1.15","0.90"
"NIFTY SMALLCAP 100","29 Nov 2016","-","1.14","0.91"
"NIFTY SMALLCAP 100","28 Nov 2016","-","1.13","0.92"
"NIFTY SMALLCAP 100","25 Nov 2016","-","1.12","0.93"
"NIFTY SMALLCAP 100","24 Nov 2016","-","1.09","0.94"
"NIFTY SMALLCAP 100","23 Nov 2016","-","1.09","0.94"
"NIFTY SMALLCAP 100","22 Nov 2016","-","1.07","0.96"
"NIFTY SMALLCAP 100","21 Nov 2016","-","1.06","0.97"
"NIFTY SMALLCAP 100","18 Nov 2016","-","1.10","0.93"
"NIFTY SMALLCAP 100","17 Nov 2016","-","1.09","0.94"
"NIFTY SMALLCAP 100","16 Nov 2016","-","1.10","0.94"
"NIFTY SMALLCAP 100","15 Nov 2016","-","1.11","0.93"
"NIFTY SMALLCAP 100","11 Nov 2016","-","1.15","0.89"
"NIFTY SMALLCAP 100","10 Nov 2016","-","1.19","0.86"
"NIFTY SMALLCAP 100","09 Nov 2016","-","1.16","0.89"
"NIFTY SMALLCAP 100","08 Nov 2016","-","1.20","0.86"
"NIFTY SMALLCAP 100","07 Nov 2016","-","1.20","0.86"
"NIFTY SMALLCAP 100","04 Nov 2016","-","1.18","0.87"
"NIFTY SMALLCAP 100","03 Nov 2016","-","1.21","0.84"
"NIFTY SMALLCAP 100","02 Nov 2016","-","1.24","0.83"
"NIFTY SMALLCAP 100","01 Nov 2016","-","1.24","0.81"
"NIFTY SMALLCAP 100","30 Oct 2016","-","1.24","0.81"
"NIFTY SMALLCAP 100","28 Oct 2016","-","1.23","0.82"
"NIFTY SMALLCAP 100","27 Oct 2016","-","1.22","0.82"
"NIFTY SMALLCAP 100","26 Oct 2016","-","1.23","0.82"
"NIFTY SMALLCAP 100","25 Oct 2016","-","1.24","0.81"
"NIFTY SMALLCAP 100","24 Oct 2016","-","1.24","0.81"
"NIFTY SMALLCAP 100","21 Oct 2016","-","1.23","0.82"
"NIFTY SMALLCAP 100","20 Oct 2016","-","1.23","0.82"
"NIFTY SMALLCAP 100","19 Oct 2016","-","1.20","0.85"
"NIFTY SMALLCAP 100","18 Oct 2016","-","1.19","0.86"
"NIFTY SMALLCAP 100","17 Oct 2016","-","1.17","0.87"
"NIFTY SMALLCAP 100","14 Oct 2016","-","1.17","0.87"
"NIFTY SMALLCAP 100","13 Oct 2016","-","1.17","0.87"
"NIFTY SMALLCAP 100","10 Oct 2016","-","1.19","0.86"
"NIFTY SMALLCAP 100","07 Oct 2016","-","1.19","0.86"
"NIFTY SMALLCAP 100","06 Oct 2016","-","1.19","0.86"
