"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY MICROCAP 250","12 Jun 2026","27.07","3.43",".65"
"NIFTY MICROCAP 250","11 Jun 2026","26.28","3.33",".65"
"NIFTY MICROCAP 250","10 Jun 2026","26.6","3.37",".64"
"NIFTY MICROCAP 250","09 Jun 2026","26.99","3.42",".63"
"NIFTY MICROCAP 250","08 Jun 2026","26.5","3.36",".64"
"NIFTY MICROCAP 250","05 Jun 2026","27.03","3.42",".63"
"NIFTY MICROCAP 250","04 Jun 2026","27.03","3.42",".63"
"NIFTY MICROCAP 250","03 Jun 2026","26.81","3.4",".64"
"NIFTY MICROCAP 250","02 Jun 2026","26.72","3.39",".64"
"NIFTY MICROCAP 250","01 Jun 2026","26.64","3.35",".64"
"NIFTY MICROCAP 250","29 May 2026","27.05","3.39",".64"
"NIFTY MICROCAP 250","27 May 2026","27.35","3.41",".63"
"NIFTY MICROCAP 250","26 May 2026","27.36","3.41",".63"
"NIFTY MICROCAP 250","25 May 2026","27.3","3.39",".64"
"NIFTY MICROCAP 250","22 May 2026","26.76","3.33",".66"
"NIFTY MICROCAP 250","21 May 2026","26.77","3.33",".66"
"NIFTY MICROCAP 250","20 May 2026","26.99","3.3",".67"
"NIFTY MICROCAP 250","19 May 2026","26.8","3.28",".67"
"NIFTY MICROCAP 250","18 May 2026","26.67","3.26",".67"
"NIFTY MICROCAP 250","15 May 2026","26.93","3.31",".67"
"NIFTY MICROCAP 250","14 May 2026","27","3.31",".67"
"NIFTY MICROCAP 250","13 May 2026","27.01","3.3",".67"
"NIFTY MICROCAP 250","12 May 2026","26.84","3.28",".67"
"NIFTY MICROCAP 250","11 May 2026","27.57","3.36",".66"
"NIFTY MICROCAP 250","08 May 2026","28.28","3.4",".65"
"NIFTY MICROCAP 250","07 May 2026","28.49","3.41",".64"
"NIFTY MICROCAP 250","06 May 2026","28.1","3.36",".65"
"NIFTY MICROCAP 250","05 May 2026","27.63","3.3",".67"
"NIFTY MICROCAP 250","04 May 2026","27.65","3.31",".68"
"NIFTY MICROCAP 250","30 Apr 2026","27.45","3.26",".69"
"NIFTY MICROCAP 250","29 Apr 2026","27.58","3.27",".69"
"NIFTY MICROCAP 250","28 Apr 2026","27.57","3.27",".69"
"NIFTY MICROCAP 250","27 Apr 2026","27.83","3.27",".74"
"NIFTY MICROCAP 250","24 Apr 2026","27.27","3.2",".76"
