"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY TRANSPORTATION & LOGISTICS","29 May 2026","38.41","5.41",".92"
"NIFTY TRANSPORTATION & LOGISTICS","27 May 2026","39.14","5.51",".82"
"NIFTY TRANSPORTATION & LOGISTICS","26 May 2026","38.59","5.44",".83"
"NIFTY TRANSPORTATION & LOGISTICS","25 May 2026","38.65","5.44",".83"
"NIFTY TRANSPORTATION & LOGISTICS","22 May 2026","38.01","5.35",".84"
"NIFTY TRANSPORTATION & LOGISTICS","21 May 2026","38.11","5.34",".87"
"NIFTY TRANSPORTATION & LOGISTICS","20 May 2026","37.95","5.32",".88"
"NIFTY TRANSPORTATION & LOGISTICS","19 May 2026","37.79","5.29",".88"
"NIFTY TRANSPORTATION & LOGISTICS","18 May 2026","37.87","5.28",".88"
"NIFTY TRANSPORTATION & LOGISTICS","15 May 2026","37.23","5.35",".87"
"NIFTY TRANSPORTATION & LOGISTICS","14 May 2026","37.92","5.36",".87"
"NIFTY TRANSPORTATION & LOGISTICS","13 May 2026","37.59","5.31",".88"
"NIFTY TRANSPORTATION & LOGISTICS","12 May 2026","37.75","5.33",".88"
"NIFTY TRANSPORTATION & LOGISTICS","11 May 2026","38.79","5.48",".85"
"NIFTY TRANSPORTATION & LOGISTICS","08 May 2026","39.75","5.6",".83"
"NIFTY TRANSPORTATION & LOGISTICS","07 May 2026","40.34","5.61",".83"
"NIFTY TRANSPORTATION & LOGISTICS","06 May 2026","41.02","5.54",".84"
"NIFTY TRANSPORTATION & LOGISTICS","05 May 2026","39.97","5.39",".87"
"NIFTY TRANSPORTATION & LOGISTICS","04 May 2026","39.98","5.4",".87"
"NIFTY TRANSPORTATION & LOGISTICS","30 Apr 2026","39.78","5.35",".87"
"NIFTY TRANSPORTATION & LOGISTICS","29 Apr 2026","40.16","5.4",".87"
"NIFTY TRANSPORTATION & LOGISTICS","28 Apr 2026","39.89","5.36",".87"
"NIFTY TRANSPORTATION & LOGISTICS","27 Apr 2026","40.25","5.41",".86"
"NIFTY TRANSPORTATION & LOGISTICS","24 Apr 2026","39.77","5.35",".87"
"NIFTY TRANSPORTATION & LOGISTICS","23 Apr 2026","40.13","5.39",".87"
"NIFTY TRANSPORTATION & LOGISTICS","22 Apr 2026","40.92","5.5",".85"
"NIFTY TRANSPORTATION & LOGISTICS","21 Apr 2026","41.02","5.51",".85"
"NIFTY TRANSPORTATION & LOGISTICS","20 Apr 2026","40.77","5.48",".85"
"NIFTY TRANSPORTATION & LOGISTICS","17 Apr 2026","40.63","5.46",".85"
"NIFTY TRANSPORTATION & LOGISTICS","16 Apr 2026","40.51","5.45",".86"
"NIFTY TRANSPORTATION & LOGISTICS","15 Apr 2026","40.39","5.43",".86"
"NIFTY TRANSPORTATION & LOGISTICS","13 Apr 2026","39.53","5.31",".88"
"NIFTY TRANSPORTATION & LOGISTICS","10 Apr 2026","40.34","5.42",".86"
"NIFTY TRANSPORTATION & LOGISTICS","09 Apr 2026","39.37","5.29",".88"
"NIFTY TRANSPORTATION & LOGISTICS","08 Apr 2026","39.68","5.34",".88"
"NIFTY TRANSPORTATION & LOGISTICS","07 Apr 2026","37.32","5.02",".93"
"NIFTY TRANSPORTATION & LOGISTICS","06 Apr 2026","37.31","5.02",".93"
"NIFTY TRANSPORTATION & LOGISTICS","02 Apr 2026","36.92","4.97",".94"
"NIFTY TRANSPORTATION & LOGISTICS","01 Apr 2026","37.2","5",".93"
"NIFTY TRANSPORTATION & LOGISTICS","30 Mar 2026","36.29","4.88",".96"
"NIFTY TRANSPORTATION & LOGISTICS","27 Mar 2026","35.97","4.76",".97"
"NIFTY TRANSPORTATION & LOGISTICS","25 Mar 2026","37.03","4.9",".95"
