"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY MIDCAP 100","29 Dec 2017","52.61","2.97","0.84"
"NIFTY MIDCAP 100","28 Dec 2017","53.90","2.93","0.87"
"NIFTY MIDCAP 100","27 Dec 2017","53.87","2.93","0.87"
"NIFTY MIDCAP 100","26 Dec 2017","53.94","2.93","0.87"
"NIFTY MIDCAP 100","22 Dec 2017","53.50","2.91","0.87"
"NIFTY MIDCAP 100","21 Dec 2017","53.34","2.90","0.88"
"NIFTY MIDCAP 100","20 Dec 2017","52.77","2.87","0.89"
"NIFTY MIDCAP 100","19 Dec 2017","52.44","2.85","0.89"
"NIFTY MIDCAP 100","18 Dec 2017","51.69","2.81","0.90"
"NIFTY MIDCAP 100","15 Dec 2017","51.23","2.78","0.91"
"NIFTY MIDCAP 100","14 Dec 2017","50.71","2.75","0.92"
"NIFTY MIDCAP 100","13 Dec 2017","50.70","2.75","0.92"
"NIFTY MIDCAP 100","12 Dec 2017","51.19","2.78","0.92"
"NIFTY MIDCAP 100","11 Dec 2017","51.59","2.80","0.91"
"NIFTY MIDCAP 100","08 Dec 2017","51.32","2.79","0.91"
"NIFTY MIDCAP 100","07 Dec 2017","50.85","2.76","0.92"
"NIFTY MIDCAP 100","06 Dec 2017","50.13","2.73","0.93"
"NIFTY MIDCAP 100","05 Dec 2017","50.66","2.75","0.92"
"NIFTY MIDCAP 100","04 Dec 2017","50.64","2.75","0.92"
"NIFTY MIDCAP 100","01 Dec 2017","50.49","2.74","0.93"
"NIFTY MIDCAP 100","30 Nov 2017","51.01","2.77","0.92"
"NIFTY MIDCAP 100","29 Nov 2017","51.37","2.82","0.93"
"NIFTY MIDCAP 100","28 Nov 2017","51.54","2.83","0.93"
"NIFTY MIDCAP 100","27 Nov 2017","49.88","2.83","0.93"
"NIFTY MIDCAP 100","24 Nov 2017","49.63","2.81","0.93"
"NIFTY MIDCAP 100","23 Nov 2017","49.38","2.80","0.94"
"NIFTY MIDCAP 100","22 Nov 2017","49.25","2.79","0.94"
"NIFTY MIDCAP 100","21 Nov 2017","48.68","2.79","0.94"
"NIFTY MIDCAP 100","20 Nov 2017","47.86","2.79","0.94"
"NIFTY MIDCAP 100","17 Nov 2017","47.48","2.77","0.95"
"NIFTY MIDCAP 100","16 Nov 2017","46.99","2.73","0.97"
"NIFTY MIDCAP 100","15 Nov 2017","46.44","2.70","0.98"
"NIFTY MIDCAP 100","14 Nov 2017","46.95","2.73","0.97"
