"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY MEDIA","31 Dec 2020","-","2.15","2.43"
"NIFTY MEDIA","30 Dec 2020","-","2.12","2.46"
"NIFTY MEDIA","29 Dec 2020","-","2.12","2.46"
"NIFTY MEDIA","28 Dec 2020","-","2.15","2.42"
"NIFTY MEDIA","24 Dec 2020","-","2.13","2.45"
"NIFTY MEDIA","23 Dec 2020","-","2.15","2.43"
"NIFTY MEDIA","22 Dec 2020","-","2.08","2.51"
"NIFTY MEDIA","21 Dec 2020","-","2.06","2.53"
"NIFTY MEDIA","18 Dec 2020","-","2.20","2.37"
"NIFTY MEDIA","17 Dec 2020","-","2.20","2.37"
"NIFTY MEDIA","16 Dec 2020","-","2.25","2.32"
"NIFTY MEDIA","15 Dec 2020","-","2.24","2.33"
"NIFTY MEDIA","14 Dec 2020","-","2.20","2.37"
"NIFTY MEDIA","11 Dec 2020","-","2.16","2.42"
"NIFTY MEDIA","10 Dec 2020","-","2.14","2.44"
"NIFTY MEDIA","09 Dec 2020","-","2.18","2.40"
"NIFTY MEDIA","08 Dec 2020","-","2.10","2.49"
"NIFTY MEDIA","07 Dec 2020","-","2.12","2.46"
"NIFTY MEDIA","04 Dec 2020","-","2.06","2.53"
"NIFTY MEDIA","03 Dec 2020","-","2.06","2.53"
"NIFTY MEDIA","02 Dec 2020","-","2.00","2.61"
"NIFTY MEDIA","01 Dec 2020","-","1.99","2.62"
"NIFTY MEDIA","27 Nov 2020","-","1.96","2.67"
"NIFTY MEDIA","26 Nov 2020","-","1.93","2.71"
"NIFTY MEDIA","25 Nov 2020","-","1.92","2.72"
"NIFTY MEDIA","24 Nov 2020","-","1.90","2.78"
"NIFTY MEDIA","23 Nov 2020","-","1.90","2.78"
"NIFTY MEDIA","20 Nov 2020","-","1.88","2.81"
"NIFTY MEDIA","19 Nov 2020","-","1.90","2.78"
"NIFTY MEDIA","18 Nov 2020","-","1.89","2.79"
"NIFTY MEDIA","17 Nov 2020","-","1.88","2.80"
"NIFTY MEDIA","14 Nov 2020","-","1.91","2.77"
"NIFTY MEDIA","13 Nov 2020","-","1.90","2.78"
"NIFTY MEDIA","12 Nov 2020","-","1.92","2.75"
"NIFTY MEDIA","11 Nov 2020","-","1.90","2.77"
"NIFTY MEDIA","10 Nov 2020","-","1.91","2.76"
"NIFTY MEDIA","09 Nov 2020","-","1.89","2.79"
"NIFTY MEDIA","06 Nov 2020","-","1.89","2.79"
"NIFTY MEDIA","05 Nov 2020","-","1.89","2.79"
"NIFTY MEDIA","04 Nov 2020","-","1.82","2.91"
"NIFTY MEDIA","03 Nov 2020","-","1.81","2.91"
"NIFTY MEDIA","02 Nov 2020","-","1.82","2.90"
"NIFTY MEDIA","30 Oct 2020","-","1.82","2.90"
"NIFTY MEDIA","29 Oct 2020","-","1.79","2.94"
"NIFTY MEDIA","28 Oct 2020","-","1.83","2.89"
"NIFTY MEDIA","27 Oct 2020","-","1.85","2.85"
"NIFTY MEDIA","26 Oct 2020","-","1.83","2.89"
"NIFTY MEDIA","23 Oct 2020","-","1.88","2.81"
"NIFTY MEDIA","22 Oct 2020","-","1.87","2.83"
"NIFTY MEDIA","21 Oct 2020","-","1.85","2.85"
"NIFTY MEDIA","20 Oct 2020","-","1.87","2.83"
"NIFTY MEDIA","19 Oct 2020","-","1.83","2.89"
"NIFTY MEDIA","16 Oct 2020","-","1.86","2.84"
