"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY200 MOMENTUM 30","31 Dec 2025","26.59","4.59",".82"
"NIFTY200 MOMENTUM 30","30 Dec 2025","38.6","6.6",".45"
"NIFTY200 MOMENTUM 30","29 Dec 2025","38.79","6.63",".44"
"NIFTY200 MOMENTUM 30","26 Dec 2025","39.02","6.67",".44"
"NIFTY200 MOMENTUM 30","24 Dec 2025","39.27","6.71",".44"
"NIFTY200 MOMENTUM 30","23 Dec 2025","39.42","6.74",".44"
"NIFTY200 MOMENTUM 30","22 Dec 2025","39.42","6.74",".44"
"NIFTY200 MOMENTUM 30","19 Dec 2025","39.15","6.69",".44"
"NIFTY200 MOMENTUM 30","18 Dec 2025","38.82","6.63",".44"
"NIFTY200 MOMENTUM 30","17 Dec 2025","38.68","6.61",".45"
"NIFTY200 MOMENTUM 30","16 Dec 2025","38.98","6.66",".44"
"NIFTY200 MOMENTUM 30","15 Dec 2025","39.26","6.71",".44"
"NIFTY200 MOMENTUM 30","12 Dec 2025","39.35","6.73",".44"
"NIFTY200 MOMENTUM 30","11 Dec 2025","39.06","6.68",".44"
"NIFTY200 MOMENTUM 30","10 Dec 2025","38.77","6.63",".45"
"NIFTY200 MOMENTUM 30","09 Dec 2025","39.16","6.69",".44"
"NIFTY200 MOMENTUM 30","08 Dec 2025","39.29","6.71",".44"
"NIFTY200 MOMENTUM 30","05 Dec 2025","39.98","6.83",".43"
"NIFTY200 MOMENTUM 30","04 Dec 2025","39.66","6.78",".44"
"NIFTY200 MOMENTUM 30","03 Dec 2025","39.56","6.76",".44"
"NIFTY200 MOMENTUM 30","02 Dec 2025","39.99","6.84",".43"
"NIFTY200 MOMENTUM 30","01 Dec 2025","40.2","6.87",".43"
"NIFTY200 MOMENTUM 30","28 Nov 2025","40.22","6.87",".43"
"NIFTY200 MOMENTUM 30","27 Nov 2025","40.31","6.89",".43"
"NIFTY200 MOMENTUM 30","26 Nov 2025","40.22","6.88",".43"
"NIFTY200 MOMENTUM 30","25 Nov 2025","39.65","6.78",".44"
"NIFTY200 MOMENTUM 30","24 Nov 2025","39.58","6.77",".44"
"NIFTY200 MOMENTUM 30","21 Nov 2025","39.86","6.82",".43"
"NIFTY200 MOMENTUM 30","20 Nov 2025","40.24","6.88",".43"
"NIFTY200 MOMENTUM 30","19 Nov 2025","40.11","6.84",".43"
"NIFTY200 MOMENTUM 30","18 Nov 2025","39.93","6.81",".43"
"NIFTY200 MOMENTUM 30","17 Nov 2025","40.42","6.85",".43"
"NIFTY200 MOMENTUM 30","14 Nov 2025","40.23","6.82",".43"
"NIFTY200 MOMENTUM 30","13 Nov 2025","40.13","6.8",".43"
"NIFTY200 MOMENTUM 30","12 Nov 2025","40.26","6.8",".43"
"NIFTY200 MOMENTUM 30","11 Nov 2025","39.94","6.74",".44"
"NIFTY200 MOMENTUM 30","10 Nov 2025","40.1","6.74",".44"
"NIFTY200 MOMENTUM 30","07 Nov 2025","40.02","6.72",".44"
"NIFTY200 MOMENTUM 30","06 Nov 2025","39.84","6.68",".44"
"NIFTY200 MOMENTUM 30","04 Nov 2025","39.39","6.73",".44"
"NIFTY200 MOMENTUM 30","03 Nov 2025","39.61","6.76",".43"
"NIFTY200 MOMENTUM 30","31 Oct 2025","39.4","6.72",".43"
"NIFTY200 MOMENTUM 30","30 Oct 2025","39.66","6.76",".42"
"NIFTY200 MOMENTUM 30","29 Oct 2025","39.82","6.79",".43"
"NIFTY200 MOMENTUM 30","28 Oct 2025","39.85","6.77",".43"
"NIFTY200 MOMENTUM 30","27 Oct 2025","40.12","6.8",".43"
"NIFTY200 MOMENTUM 30","24 Oct 2025","40.02","6.78",".43"
"NIFTY200 MOMENTUM 30","23 Oct 2025","40.11","6.79",".43"
"NIFTY200 MOMENTUM 30","21 Oct 2025","40.28","6.82",".42"
"NIFTY200 MOMENTUM 30","20 Oct 2025","40.29","6.82",".42"
